GeographyCode,KS401NI0001,KS401NI0002,KS401NI0003,KS401NI0004,KS401NI0005,KS401NI0006,KS401NI0007,KS401NI0008,KS401NI0009,KS401NI0010,KS401NI0011,KS401NI0012,KS401NI0013,KS401NI0014,KS401NI0015,KS401NI0016,KS401NI0017,KS401NI0018,KS401NI0019,KS401NI0020
95UU10,538,538,0,538,420,118,319,133,33,49,3,1,0,59.29,24.72,6.13,9.11,0.56,0.19,0
95UU11,393,393,0,393,355,38,300,85,2,5,1,0,0,76.34,21.63,0.51,1.27,0.25,0,0
95UU12,658,658,0,658,564,94,186,202,215,36,9,10,0,28.27,30.70,32.67,5.47,1.37,1.52,0
95UU13,398,398,0,398,333,65,252,110,30,1,3,0,2,63.32,27.64,7.54,0.25,0.75,0,0.50
95UU14,772,772,0,772,718,54,331,269,147,21,2,1,1,42.88,34.84,19.04,2.72,0.26,0.13,0.13
95UU15,395,395,0,395,360,35,235,118,39,0,1,1,1,59.49,29.87,9.87,0,0.25,0.25,0.25
95VV01,1304,1304,0,1304,1171,133,687,395,198,12,2,5,5,52.68,30.29,15.18,0.92,0.15,0.38,0.38
95VV02,1015,1015,0,1015,985,30,81,269,501,139,19,6,0,7.98,26.50,49.36,13.69,1.87,0.59,0
95VV03,1021,1021,0,1021,996,25,226,461,315,10,5,2,2,22.14,45.15,30.85,0.98,0.49,0.20,0.20
95VV04,1125,1125,0,1125,1052,73,846,236,28,2,2,0,11,75.20,20.98,2.49,0.18,0.18,0,0.98
95VV05,1432,1432,0,1432,1364,68,1043,278,63,34,8,2,4,72.84,19.41,4.40,2.37,0.56,0.14,0.28
95VV06,1205,1205,0,1205,1153,52,695,386,91,18,4,4,7,57.68,32.03,7.55,1.49,0.33,0.33,0.58
95VV07,1720,1720,0,1720,1657,63,674,552,332,119,33,10,0,39.19,32.09,19.30,6.92,1.92,0.58,0
95VV08,1120,1120,0,1120,1006,114,806,251,54,6,1,0,2,71.96,22.41,4.82,0.54,0.09,0,0.18
95VV09,1054,1054,0,1054,967,87,438,412,148,36,4,13,3,41.56,39.09,14.04,3.42,0.38,1.23,0.28
95VV10,1216,1215,1,1221,1186,35,158,492,475,77,12,7,0,12.94,40.29,38.90,6.31,0.98,0.57,0
95VV11,1527,1527,0,1527,1484,43,780,626,103,14,1,0,3,51.08,41.00,6.75,0.92,0.07,0,0.20
95VV12,1201,1201,0,1201,1164,37,254,603,317,19,5,1,2,21.15,50.21,26.39,1.58,0.42,0.08,0.17
95VV13,1090,1090,0,1090,1054,36,914,157,6,2,1,1,9,83.85,14.40,0.55,0.18,0.09,0.09,0.83
95VV14,1327,1327,0,1327,1287,40,470,400,296,145,11,5,0,35.42,30.14,22.31,10.93,0.83,0.38,0
95VV15,1162,1162,0,1162,1140,22,221,475,407,50,8,0,1,19.02,40.88,35.03,4.30,0.69,0,0.09
95VV16,1101,1101,0,1101,1043,58,630,393,43,24,6,0,5,57.22,35.69,3.91,2.18,0.54,0,0.45
95VV17,1512,1512,0,1512,1410,102,906,500,96,2,1,3,4,59.92,33.07,6.35,0.13,0.07,0.20,0.26
95VV18,1455,1455,0,1455,1402,53,579,488,285,78,7,15,3,39.79,33.54,19.59,5.36,0.48,1.03,0.21
95VV19,1220,1220,0,1220,1172,48,503,495,168,45,6,2,1,41.23,40.57,13.77,3.69,0.49,0.16,0.08
95VV20,1048,1048,0,1048,925,123,812,185,26,2,5,0,18,77.48,17.65,2.48,0.19,0.48,0,1.72
95VV21,1306,1306,0,1306,1253,53,931,291,66,4,2,0,12,71.29,22.28,5.05,0.31,0.15,0,0.92
95VV22,1034,1034,0,1034,956,78,627,230,158,2,3,5,9,60.64,22.24,15.28,0.19,0.29,0.48,0.87
95VV23,1231,1231,0,1231,1123,108,491,361,165,198,7,9,0,39.89,29.33,13.40,16.08,0.57,0.73,0
95VV24,1368,1368,0,1368,1258,110,410,351,348,223,31,4,1,29.97,25.66,25.44,16.30,2.27,0.29,0.07
95VV25,1350,1350,0,1350,1227,123,969,323,46,8,0,1,3,71.78,23.93,3.41,0.59,0,0.07,0.22
95VV26,1240,1240,0,1240,1172,68,745,404,73,5,4,4,5,60.08,32.58,5.89,0.40,0.32,0.32,0.40
95VV27,928,928,0,928,912,16,121,271,461,62,10,3,0,13.04,29.20,49.68,6.68,1.08,0.32,0
95VV28,1379,1379,0,1379,1343,36,363,350,480,163,19,4,0,26.32,25.38,34.81,11.82,1.38,0.29,0
95VV29,1123,1123,0,1123,1071,52,772,246,90,2,3,0,10,68.74,21.91,8.01,0.18,0.27,0,0.89
95VV30,1126,1126,0,1126,1098,28,340,588,82,112,4,0,0,30.20,52.22,7.28,9.95,0.36,0,0
95WW01,1329,1329,0,1329,1257,72,182,360,569,208,6,4,0,13.69,27.09,42.81,15.65,0.45,0.30,0
95WW02,1589,1589,0,1589,1533,56,674,350,374,184,3,4,0,42.42,22.03,23.54,11.58,0.19,0.25,0
95WW03,1648,1648,0,1648,1583,65,378,449,583,225,6,7,0,22.94,27.25,35.38,13.65,0.36,0.42,0
95WW04,1112,1112,0,1112,1098,14,201,599,296,16,0,0,0,18.08,53.87,26.62,1.44,0,0,0
95WW05,1208,1208,0,1208,1157,51,317,577,175,132,6,1,0,26.24,47.76,14.49,10.93,0.50,0.08,0
95WW06,1269,1269,0,1269,1198,71,819,246,138,62,1,0,3,64.54,19.39,10.87,4.89,0.08,0,0.24
95WW07,1668,1668,0,1668,1602,66,824,625,186,26,1,2,4,49.40,37.47,11.15,1.56,0.06,0.12,0.24
95WW08,1065,1065,0,1065,1037,28,310,706,43,6,0,0,0,29.11,66.29,4.04,0.56,0,0,0
95WW09,1152,1152,0,1152,1111,41,575,208,266,99,4,0,0,49.91,18.06,23.09,8.59,0.35,0,0
95WW10,1197,1197,0,1197,1176,21,170,380,623,23,1,0,0,14.20,31.75,52.05,1.92,0.08,0,0
95WW11,1142,1142,0,1142,1106,36,650,374,67,48,1,2,0,56.92,32.75,5.87,4.20,0.09,0.18,0
95WW12,1151,1151,0,1151,1100,51,88,158,623,272,2,8,0,7.65,13.73,54.13,23.63,0.17,0.70,0
95WW13,1480,1480,0,1480,1433,47,674,433,296,72,1,2,2,45.54,29.26,20.00,4.86,0.07,0.14,0.14
95WW14,1091,1091,0,1091,1043,48,56,243,460,327,5,0,0,5.13,22.27,42.16,29.97,0.46,0,0
95WW15,1247,1247,0,1247,1229,18,382,766,48,50,1,0,0,30.63,61.43,3.85,4.01,0.08,0,0
95WW16,1307,1307,0,1307,1260,47,114,676,300,210,7,0,0,8.72,51.72,22.95,16.07,0.54,0,0
95WW17,1029,1029,0,1029,991,38,368,206,321,131,2,1,0,35.76,20.02,31.20,12.73,0.19,0.10,0
95WW18,1044,1044,0,1044,1000,44,114,705,183,35,3,4,0,10.92,67.53,17.53,3.35,0.29,0.38,0
95WW19,2257,2257,0,2257,2204,53,1640,390,122,104,0,0,1,72.66,17.28,5.41,4.61,0,0,0.04
95WW20,3184,3184,0,3184,2974,210,1308,1283,407,168,5,8,5,41.08,40.30,12.78,5.28,0.16,0.25,0.16
95WW21,1540,1540,0,1540,1481,59,112,374,782,268,2,2,0,7.27,24.29,50.78,17.40,0.13,0.13,0
95WW22,1249,1249,0,1249,1228,21,255,286,633,71,4,0,0,20.42,22.90,50.68,5.68,0.32,0,0
95WW23,1539,1539,0,1539,1455,84,755,206,292,277,9,0,0,49.06,13.39,18.97,18.00,0.58,0,0
95WW24,1649,1649,0,1649,1578,71,83,521,427,610,6,2,0,5.03,31.59,25.89,36.99,0.36,0.12,0
95WW25,1234,1234,0,1234,1137,97,108,268,269,579,10,0,0,8.75,21.72,21.80,46.92,0.81,0,0
95XX01,1878,1878,0,1878,1849,29,1088,699,58,31,2,0,0,57.93,37.22,3.09,1.65,0.11,0,0
95XX02,1153,1153,0,1153,1066,87,415,437,114,166,13,8,0,35.99,37.90,9.89,14.40,1.13,0.69,0
95XX03,1080,1080,0,1080,1057,23,670,381,19,6,4,0,0,62.04,35.28,1.76,0.56,0.37,0,0
95XX04,1436,1436,0,1436,1402,34,442,927,33,31,2,1,0,30.78,64.55,2.30,2.16,0.14,0.07,0
95XX05,1321,1321,0,1321,1238,83,517,194,314,284,4,8,0,39.14,14.69,23.77,21.50,0.30,0.61,0
95XX06,1703,1703,0,1703,1598,105,480,458,645,118,2,0,0,28.19,26.89,37.87,6.93,0.12,0,0
95XX07,1347,1347,0,1347,1278,69,676,388,95,178,4,6,0,50.19,28.80,7.05,13.21,0.30,0.45,0
95XX08,1225,1224,1,1226,1173,53,470,495,35,224,1,1,0,38.34,40.38,2.85,18.27,0.08,0.08,0
95XX09,1325,1325,0,1325,1255,70,484,563,78,198,0,2,0,36.53,42.49,5.89,14.94,0,0.15,0
95XX10,1918,1918,0,1918,1842,76,551,748,516,97,6,0,0,28.73,39.00,26.90,5.06,0.31,0,0
95XX11,2685,2685,0,2685,2621,64,679,798,916,290,2,0,0,25.29,29.72,34.12,10.80,0.07,0,0
95XX12,1071,1071,0,1071,1002,69,846,121,52,48,2,2,0,78.99,11.30,4.86,4.48,0.19,0.19,0
95XX13,1262,1262,0,1262,1176,86,872,199,88,82,20,1,0,69.10,15.77,6.97,6.50,1.58,0.08,0
95XX14,1001,1001,0,1001,955,46,723,196,45,24,11,2,0,72.23,19.58,4.50,2.40,1.10,0.20,0
95XX15,1253,1253,0,1253,1192,61,148,409,443,252,1,0,0,11.81,32.64,35.36,20.11,0.08,0,0
95XX16,1510,1510,0,1510,1392,118,912,185,236,99,7,2,69,60.40,12.25,15.63,6.56,0.46,0.13,4.57
95XX17,1636,1631,5,1654,1425,229,173,228,754,218,243,38,0,10.46,13.78,45.59,13.18,14.69,2.30,0
95XX18,1455,1454,1,1460,1348,112,239,327,508,351,28,7,0,16.37,22.40,34.79,24.04,1.92,0.48,0
95XX19,1177,1176,1,1181,1106,75,618,225,125,167,44,2,0,52.33,19.05,10.58,14.14,3.73,0.17,0
95XX20,1474,1474,0,1474,1363,111,114,454,586,311,9,0,0,7.73,30.80,39.76,21.10,0.61,0,0
95XX21,1282,1282,0,1282,1176,106,631,216,115,285,34,1,0,49.22,16.85,8.97,22.23,2.65,0.08,0
95XX22,1067,1067,0,1067,1010,57,193,510,329,22,4,9,0,18.09,47.80,30.83,2.06,0.37,0.84,0
95XX23,1525,1525,0,1525,1451,74,85,602,528,291,18,1,0,5.57,39.48,34.62,19.08,1.18,0.07,0
95XX24,1226,1226,0,1226,1184,42,298,810,19,98,1,0,0,24.31,66.07,1.55,7.99,0.08,0,0
95XX25,1138,1138,0,1138,1096,42,112,495,340,184,7,0,0,9.84,43.50,29.88,16.17,0.62,0,0
95YY01,918,918,0,918,861,57,680,144,61,17,10,5,1,74.07,15.69,6.64,1.85,1.09,0.54,0.11
95YY02,939,938,1,943,883,60,393,263,224,52,9,2,0,41.68,27.89,23.75,5.51,0.95,0.21,0
95YY03,1044,1044,0,1044,991,53,966,63,10,1,1,1,2,92.53,6.03,0.96,0.10,0.10,0.10,0.19
95YY04,1334,1334,0,1334,1270,64,620,353,245,108,7,1,0,46.48,26.46,18.37,8.10,0.52,0.07,0
95YY05,844,844,0,844,745,99,250,258,283,18,12,23,0,29.62,30.57,33.53,2.13,1.42,2.73,0
95YY06,926,926,0,926,858,68,540,150,221,6,0,9,0,58.32,16.20,23.87,0.65,0,0.97,0
95YY07,960,960,0,960,912,48,785,124,44,3,1,1,2,81.77,12.92,4.58,0.31,0.10,0.10,0.21
95YY08,834,834,0,834,789,45,568,145,101,10,1,5,4,68.11,17.39,12.11,1.20,0.12,0.60,0.48
95YY09,1101,1101,0,1101,1014,87,453,291,181,150,8,18,0,41.14,26.43,16.44,13.62,0.73,1.63,0
95YY10,738,738,0,738,705,33,700,35,3,0,0,0,0,94.85,4.74,0.41,0,0,0,0
95YY11,901,901,0,901,820,81,458,156,239,43,0,3,2,50.83,17.31,26.53,4.77,0,0.33,0.22
95YY12,1002,1002,0,1002,932,70,673,157,110,53,3,4,2,67.17,15.67,10.98,5.29,0.30,0.40,0.20
95YY13,1155,1155,0,1155,1118,37,258,498,325,69,4,1,0,22.34,43.12,28.14,5.97,0.35,0.09,0
95YY14,1200,1200,0,1200,1147,53,471,562,131,36,0,0,0,39.25,46.83,10.92,3.00,0,0,0
95YY15,980,979,1,983,889,94,250,196,426,103,8,0,0,25.43,19.94,43.34,10.48,0.81,0,0
95YY16,834,834,0,834,798,36,747,69,16,1,0,0,1,89.57,8.27,1.92,0.12,0,0,0.12
95YY17,800,800,0,800,746,54,634,126,31,4,0,3,2,79.25,15.75,3.88,0.50,0,0.38,0.25
95YY18,796,796,0,796,746,50,652,79,51,4,2,6,2,81.91,9.92,6.41,0.50,0.25,0.75,0.25
95YY19,782,782,0,782,707,75,218,228,190,119,17,10,0,27.88,29.16,24.30,15.22,2.17,1.28,0
95YY20,782,782,0,782,721,61,666,69,40,3,1,1,2,85.17,8.82,5.12,0.38,0.13,0.13,0.26
95YY21,843,843,0,843,791,52,688,67,70,7,3,5,3,81.61,7.95,8.30,0.83,0.36,0.59,0.36
95ZZ01,1040,1040,0,1040,994,46,714,222,95,5,1,0,3,68.65,21.35,9.13,0.48,0.10,0,0.29
95ZZ02,780,780,0,780,751,29,97,229,448,4,2,0,0,12.44,29.36,57.44,0.51,0.26,0,0
95ZZ03,958,958,0,958,884,74,298,334,262,19,4,40,1,31.11,34.86,27.35,1.98,0.42,4.18,0.10
95ZZ04,953,953,0,953,911,42,703,197,45,4,1,2,1,73.77,20.67,4.72,0.42,0.10,0.21,0.10
95ZZ05,831,831,0,831,769,62,608,122,91,4,2,1,3,73.16,14.68,10.95,0.48,0.24,0.12,0.36
95ZZ06,826,826,0,826,786,40,114,201,443,58,5,5,0,13.80,24.33,53.63,7.02,0.61,0.61,0
95ZZ07,1051,1051,0,1051,1010,41,575,321,151,0,0,2,2,54.71,30.54,14.37,0,0,0.19,0.19
95ZZ08,1011,1011,0,1011,934,77,695,209,91,2,2,2,10,68.74,20.67,9.00,0.20,0.20,0.20,0.99
95ZZ09,936,936,0,936,881,55,393,320,194,6,4,18,1,41.99,34.19,20.73,0.64,0.43,1.92,0.11
95ZZ10,1365,1365,0,1365,1262,103,558,404,258,131,8,6,0,40.88,29.60,18.90,9.60,0.59,0.44,0
95ZZ11,807,807,0,807,745,62,656,91,43,1,4,5,7,81.29,11.28,5.33,0.12,0.50,0.62,0.87
95ZZ12,920,920,0,920,868,52,284,264,358,8,2,4,0,30.87,28.70,38.91,0.87,0.22,0.43,0
95ZZ13,920,920,0,920,879,41,618,195,101,1,0,1,4,67.17,21.20,10.98,0.11,0,0.11,0.43
95ZZ14,1133,1133,0,1133,1111,22,419,491,203,19,1,0,0,36.98,43.34,17.92,1.68,0.09,0,0
95ZZ15,834,834,0,834,804,30,617,149,62,2,1,0,3,73.98,17.87,7.43,0.24,0.12,0,0.36
95ZZ16,1290,1290,0,1290,1228,62,437,398,359,87,8,1,0,33.88,30.85,27.83,6.74,0.62,0.08,0
