GeographyCode,DC4403NI0001,DC4403NI0002,DC4403NI0003,DC4403NI0004,DC4403NI0005,DC4403NI0006,DC4403NI0007,DC4403NI0008,DC4403NI0009,DC4403NI0010,DC4403NI0011,DC4403NI0012,DC4403NI0013,DC4403NI0014,DC4403NI0015,DC4403NI0016,DC4403NI0017,DC4403NI0018,DC4403NI0019,DC4403NI0020,DC4403NI0021,DC4403NI0022,DC4403NI0023,DC4403NI0024,DC4403NI0025,DC4403NI0026,DC4403NI0027,DC4403NI0028,DC4403NI0029,DC4403NI0030,DC4403NI0031,DC4403NI0032,DC4403NI0033,DC4403NI0034,DC4403NI0035,DC4403NI0036,DC4403NI0037,DC4403NI0038,DC4403NI0039,DC4403NI0040,DC4403NI0041,DC4403NI0042,DC4403NI0043,DC4403NI0044,DC4403NI0045,DC4403NI0046,DC4403NI0047,DC4403NI0048,DC4403NI0049,DC4403NI0050,DC4403NI0051,DC4403NI0052,DC4403NI0053,DC4403NI0054,DC4403NI0055,DC4403NI0056,DC4403NI0057,DC4403NI0058,DC4403NI0059,DC4403NI0060,DC4403NI0061,DC4403NI0062,DC4403NI0063,DC4403NI0064,DC4403NI0065,DC4403NI0066,DC4403NI0067,DC4403NI0068,DC4403NI0069,DC4403NI0070,DC4403NI0071,DC4403NI0072,DC4403NI0073,DC4403NI0074,DC4403NI0075,DC4403NI0076,DC4403NI0077,DC4403NI0078,DC4403NI0079,DC4403NI0080,DC4403NI0081,DC4403NI0082,DC4403NI0083,DC4403NI0084,DC4403NI0085,DC4403NI0086,DC4403NI0087,DC4403NI0088,DC4403NI0089,DC4403NI0090,DC4403NI0091,DC4403NI0092,DC4403NI0093,DC4403NI0094,DC4403NI0095,DC4403NI0096,DC4403NI0097,DC4403NI0098,DC4403NI0099,DC4403NI0100,DC4403NI0101,DC4403NI0102,DC4403NI0103,DC4403NI0104,DC4403NI0105,DC4403NI0106,DC4403NI0107,DC4403NI0108,DC4403NI0109,DC4403NI0110,DC4403NI0111,DC4403NI0112,DC4403NI0113,DC4403NI0114,DC4403NI0115,DC4403NI0116,DC4403NI0117,DC4403NI0118,DC4403NI0119,DC4403NI0120,DC4403NI0121,DC4403NI0122,DC4403NI0123,DC4403NI0124,DC4403NI0125,DC4403NI0126,DC4403NI0127,DC4403NI0128,DC4403NI0129,DC4403NI0130,DC4403NI0131,DC4403NI0132
95CC05,2749,1026,1272,8,52,28,245,9,43,7,59,2749,1026,1272,8,52,28,245,9,43,7,59,2722,1018,1270,8,52,27,233,9,43,7,55,1998,805,966,0,4,4,131,9,34,7,38,496,134,214,7,23,19,80,0,5,0,14,228,79,90,1,25,4,22,0,4,0,3,20,3,2,0,0,1,12,0,0,0,2,14,1,2,0,0,1,10,0,0,0,0,6,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
95CC06,2750,854,1355,7,97,11,356,5,30,0,35,2750,854,1355,7,97,11,356,5,30,0,35,2713,852,1355,3,97,11,329,1,30,0,35,1467,586,721,0,3,0,123,1,4,0,29,1091,231,573,3,80,11,175,0,12,0,6,155,35,61,0,14,0,31,0,14,0,0,37,2,0,4,0,0,27,4,0,0,0,26,2,0,4,0,0,20,0,0,0,0,11,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95CC07,3475,1290,1547,0,74,147,320,0,32,6,59,3475,1290,1547,0,74,147,320,0,32,6,59,3432,1281,1547,0,65,129,314,0,32,6,58,2710,1144,1271,0,5,49,166,0,20,3,52,624,107,253,0,37,74,138,0,12,0,3,98,30,23,0,23,6,10,0,0,3,3,36,2,0,0,9,18,6,0,0,0,1,33,2,0,0,9,16,5,0,0,0,1,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95CC08,2511,544,1019,14,288,72,467,6,38,11,52,2511,544,1019,14,288,72,467,6,38,11,52,2436,530,1014,11,276,52,449,6,38,9,51,739,196,359,3,24,19,100,6,12,3,17,934,157,385,8,90,29,232,0,12,5,16,763,177,270,0,162,4,117,0,14,1,18,75,14,5,3,12,20,18,0,0,2,1,65,7,5,3,12,20,16,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95CC09,3323,1243,1612,3,65,0,284,17,41,6,52,3323,1243,1612,3,65,0,284,17,41,6,52,3271,1222,1605,3,65,0,260,17,41,6,52,2467,1019,1247,0,6,0,126,4,19,6,40,610,154,292,1,29,0,96,13,15,0,10,194,49,66,2,30,0,38,0,7,0,2,24,1,0,0,0,0,23,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,14,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,20,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95CC10,2495,1127,1046,7,51,3,197,2,18,2,42,2495,1127,1046,7,51,3,197,2,18,2,42,2473,1116,1046,0,51,3,194,2,18,2,41,1900,987,739,0,9,3,114,2,9,2,35,399,83,240,0,16,0,49,0,8,0,3,174,46,67,0,26,0,31,0,1,0,3,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
95CC11,1787,541,590,10,197,4,335,11,36,1,62,1787,541,590,10,197,4,335,11,36,1,62,1700,535,586,10,177,4,288,8,35,0,57,393,145,143,2,8,0,64,0,5,0,26,640,184,204,6,90,4,122,4,5,0,21,667,206,239,2,79,0,102,4,25,0,10,87,6,4,0,20,0,47,3,1,1,5,66,6,4,0,18,0,32,0,1,0,5,10,0,0,0,2,0,7,0,0,1,0,11,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95CC12,2751,1308,1168,4,71,0,118,0,16,4,62,2751,1308,1168,4,71,0,118,0,16,4,62,2724,1289,1164,4,71,0,118,0,16,4,58,2299,1129,1036,4,6,0,63,0,8,3,50,303,128,92,0,30,0,41,0,5,1,6,122,32,36,0,35,0,14,0,3,0,2,8,0,4,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,3,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95CC13,2474,1084,1078,2,69,21,149,0,14,1,56,2474,1084,1078,2,69,21,149,0,14,1,56,2448,1071,1078,2,69,21,137,0,14,1,55,1889,868,886,2,7,0,69,0,10,0,47,404,166,135,0,30,21,44,0,4,0,4,155,37,57,0,32,0,24,0,0,1,4,20,8,0,0,0,0,12,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,9,2,0,0,0,0,7,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
95CC14,3017,967,1564,10,92,0,318,5,25,2,34,3017,967,1564,10,92,0,318,5,25,2,34,3015,967,1564,10,92,0,318,5,25,0,34,1825,682,965,0,10,0,136,5,5,0,22,878,200,472,10,39,0,133,0,17,0,7,312,85,127,0,43,0,49,0,3,0,5,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95CC15,2893,1062,1333,11,117,25,250,14,22,7,52,2893,1062,1333,11,117,25,250,14,22,7,52,2874,1056,1332,11,116,25,239,14,22,7,52,2088,888,984,4,12,5,128,10,12,1,44,482,99,229,6,43,17,62,4,10,6,6,304,69,119,1,61,3,49,0,0,0,2,17,4,1,0,1,0,11,0,0,0,0,6,4,0,0,1,0,1,0,0,0,0,11,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95CC16,2801,960,1076,5,213,13,444,0,17,5,68,2801,960,1076,5,213,13,444,0,17,5,68,2736,938,1076,5,182,13,433,0,17,5,67,1501,628,702,0,9,1,134,0,1,0,26,636,140,215,2,63,2,191,0,5,5,13,599,170,159,3,110,10,108,0,11,0,28,50,7,0,0,31,0,11,0,0,0,1,39,3,0,0,29,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,2,0,5,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95CC17,2724,1052,1365,4,21,3,222,0,15,4,38,2724,1052,1365,4,21,3,222,0,15,4,38,2685,1033,1365,4,21,3,208,0,12,4,35,2042,836,1101,0,12,0,65,0,4,2,22,284,77,138,4,4,3,51,0,5,0,2,359,120,126,0,5,0,92,0,3,2,11,14,0,0,0,0,0,14,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,25,19,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0
95CC18,2309,739,880,8,213,51,317,0,25,2,74,2309,739,880,8,213,51,317,0,25,2,74,2225,731,871,6,197,51,280,0,22,2,65,1400,544,658,0,20,20,128,0,2,2,26,539,128,156,6,107,12,107,0,9,0,14,286,59,57,0,70,19,45,0,11,0,25,84,8,9,2,16,0,37,0,3,0,9,67,6,9,2,16,0,22,0,3,0,9,3,0,0,0,0,0,3,0,0,0,0,14,2,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95CC19,2720,1063,1183,2,137,38,213,0,15,11,58,2720,1063,1183,2,137,38,213,0,15,11,58,2685,1053,1172,0,128,38,212,0,15,11,56,1961,892,899,0,9,3,101,0,10,11,36,427,111,171,0,39,14,70,0,5,0,17,297,50,102,0,80,21,41,0,0,0,3,17,0,3,2,9,0,1,0,0,0,2,11,0,0,2,9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5,0,3,0,0,0,0,0,0,0,2,18,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95CC20,2966,961,1410,11,122,41,340,3,28,5,45,2966,961,1410,11,122,41,340,3,28,5,45,2869,958,1394,11,113,8,304,3,28,5,45,1470,581,747,1,5,1,85,0,15,5,30,1057,294,524,9,45,7,150,3,10,0,15,342,83,123,1,63,0,69,0,3,0,0,97,3,16,0,9,33,36,0,0,0,0,74,0,14,0,9,30,21,0,0,0,0,18,3,0,0,0,3,12,0,0,0,0,5,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95CC21,2925,925,1277,12,259,6,370,0,24,0,52,2925,925,1277,12,259,6,370,0,24,0,52,2829,919,1275,12,208,0,346,0,21,0,48,1470,568,731,0,15,0,111,0,8,0,37,759,228,341,4,60,0,107,0,11,0,8,600,123,203,8,133,0,128,0,2,0,3,96,6,2,0,51,6,24,0,3,0,4,76,1,2,0,49,3,17,0,0,0,4,8,3,0,0,2,3,0,0,0,0,0,12,2,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95CC22,1724,499,462,0,338,69,274,1,33,7,41,1724,499,462,0,338,69,274,1,33,7,41,1510,485,452,0,245,46,215,1,25,7,34,243,114,74,0,15,2,23,0,5,4,6,526,186,134,0,86,1,90,1,11,3,14,741,185,244,0,144,43,102,0,9,0,14,214,14,10,0,93,23,59,0,8,0,7,202,14,10,0,92,22,52,0,5,0,7,9,0,0,0,1,1,7,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95DD01,2031,956,721,10,36,17,225,4,13,5,44,2031,956,721,10,36,17,225,4,13,5,44,1948,946,709,10,35,9,174,4,13,5,43,1312,739,459,0,0,4,58,4,8,1,39,453,163,199,4,15,5,60,0,1,3,3,183,44,51,6,20,0,56,0,4,1,1,83,10,12,0,1,8,51,0,0,0,1,77,10,12,0,1,8,45,0,0,0,1,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95DD02,3872,1160,1990,25,204,27,382,0,25,1,58,3872,1160,1990,25,204,27,382,0,25,1,58,3769,1148,1978,20,185,2,360,0,23,1,52,1751,705,866,2,17,0,124,0,5,1,31,1405,342,821,5,64,2,146,0,14,0,11,613,101,291,13,104,0,90,0,4,0,10,101,10,12,5,19,25,22,0,2,0,6,101,10,12,5,19,25,22,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95DD03,3474,1109,1621,24,38,1,575,12,40,7,47,3474,1109,1621,24,38,1,575,12,40,7,47,3369,1103,1587,22,36,1,521,12,38,7,42,1816,766,869,2,3,0,127,5,15,3,26,1233,255,619,14,13,1,293,5,16,4,13,320,82,99,6,20,0,101,2,7,0,3,105,6,34,2,2,0,54,0,2,0,5,93,6,32,2,2,0,47,0,2,0,2,12,0,2,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95DD04,1926,309,522,14,819,44,157,0,4,2,55,1926,309,522,14,819,44,157,0,4,2,55,1703,294,514,14,674,19,138,0,4,1,45,225,40,70,0,77,5,17,0,1,0,15,444,77,112,0,180,6,60,0,0,0,9,1034,177,332,14,417,8,61,0,3,1,21,223,15,8,0,145,25,19,0,0,1,10,218,15,8,0,145,25,14,0,0,1,10,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95DD05,1739,318,583,16,647,1,114,3,6,3,48,1739,318,583,16,647,1,114,3,6,3,48,1704,318,581,16,616,1,114,3,6,3,46,274,63,87,0,97,0,10,3,0,2,12,501,162,240,11,49,1,26,0,1,1,10,929,93,254,5,470,0,78,0,5,0,24,35,0,2,0,31,0,0,0,0,0,2,35,0,2,0,31,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95DD06,2427,1120,990,1,16,0,246,0,18,0,36,2427,1120,990,1,16,0,246,0,18,0,36,2405,1119,986,1,16,0,229,0,18,0,36,1988,988,791,0,0,0,169,0,12,0,28,367,126,177,1,4,0,48,0,5,0,6,50,5,18,0,12,0,12,0,1,0,2,22,1,4,0,0,0,17,0,0,0,0,20,1,4,0,0,0,15,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95DD07,3363,1210,1312,21,211,60,433,3,16,8,89,3363,1210,1312,21,211,60,433,3,16,8,89,3181,1181,1286,20,184,30,369,3,15,7,86,1642,721,697,2,42,4,113,3,6,6,48,847,258,366,10,67,22,101,0,2,0,21,692,202,223,8,75,4,155,0,7,1,17,182,29,26,1,27,30,64,0,1,1,3,173,28,26,1,27,29,58,0,1,1,2,4,1,0,0,0,1,2,0,0,0,0,5,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95DD08,2083,478,404,13,198,87,775,0,53,16,59,2083,478,404,13,198,87,775,0,53,16,59,1563,435,367,7,107,5,557,0,45,0,40,146,63,29,0,6,1,46,0,1,0,0,463,147,123,0,36,4,125,0,8,0,20,954,225,215,7,65,0,386,0,36,0,20,520,43,37,6,91,82,218,0,8,16,19,450,41,34,6,90,80,159,0,8,16,16,56,2,3,0,1,2,48,0,0,0,0,14,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95DD09,2572,1229,1042,3,40,0,185,1,32,0,40,2572,1229,1042,3,40,0,185,1,32,0,40,2558,1228,1033,3,40,0,182,0,32,0,40,2226,1116,889,0,3,0,154,0,28,0,36,247,88,122,0,12,0,19,0,3,0,3,85,24,22,3,25,0,9,0,1,0,1,4,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,10,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95DD10,2805,944,1028,11,354,96,301,0,19,3,49,2805,944,1028,11,354,96,301,0,19,3,49,2732,941,1028,11,340,59,286,0,19,3,45,1099,511,435,0,43,10,80,0,6,0,14,762,218,338,2,91,21,70,0,3,0,19,871,212,255,9,206,28,136,0,10,3,12,71,1,0,0,14,37,15,0,0,0,4,64,1,0,0,14,37,8,0,0,0,4,5,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95DD11,2363,320,704,9,603,73,570,5,19,21,39,2363,320,704,9,603,73,570,5,19,21,39,2175,317,684,6,554,35,507,5,15,17,35,468,129,192,0,34,15,80,5,5,0,8,353,55,116,4,63,9,94,0,1,7,4,1354,133,376,2,457,11,333,0,9,10,23,188,3,20,3,49,38,63,0,4,4,4,166,3,20,1,43,36,51,0,4,4,4,20,0,0,0,6,2,12,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95DD12,2582,1289,1033,0,44,7,128,2,9,3,67,2582,1289,1033,0,44,7,128,2,9,3,67,2563,1281,1033,0,42,7,124,2,9,0,65,2117,1097,896,0,0,3,83,0,5,0,33,366,167,122,0,19,0,25,2,3,0,28,80,17,15,0,23,4,16,0,1,0,4,11,2,0,0,2,0,4,0,0,3,0,5,0,0,0,2,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,2,0,0,0,0,1,0,0,0,0,8,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
95DD13,1743,496,594,16,211,28,343,2,20,1,32,1743,496,594,16,211,28,343,2,20,1,32,1595,480,587,16,158,21,287,2,17,0,27,211,80,86,0,2,2,28,0,3,0,10,837,226,372,0,54,8,163,2,6,0,6,547,174,129,16,102,11,96,0,8,0,11,148,16,7,0,53,7,56,0,3,1,5,134,16,7,0,53,7,44,0,3,1,3,8,0,0,0,0,0,8,0,0,0,0,6,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95DD14,3268,1137,1684,14,77,9,280,0,14,7,46,3268,1137,1684,14,77,9,280,0,14,7,46,3214,1129,1668,12,65,9,265,0,13,7,46,2037,783,1104,3,5,3,105,0,4,7,23,870,256,434,9,31,6,109,0,7,0,18,307,90,130,0,29,0,51,0,2,0,5,52,6,16,2,12,0,15,0,1,0,0,47,6,16,2,12,0,10,0,1,0,0,4,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95DD15,3451,1272,1651,4,96,10,316,0,52,2,48,3451,1272,1651,4,96,10,316,0,52,2,48,3415,1265,1630,4,89,10,315,0,52,2,48,2555,1092,1230,2,9,2,160,0,27,0,33,550,122,283,2,24,8,80,0,19,1,11,310,51,117,0,56,0,75,0,6,1,4,27,2,17,0,7,0,1,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,12,1,3,0,7,0,1,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,9,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95DD16,2943,1291,1334,11,44,0,160,6,36,0,61,2943,1291,1334,11,44,0,160,6,36,0,61,2918,1279,1329,11,42,0,154,6,36,0,61,2485,1132,1152,9,10,0,101,6,33,0,42,278,119,123,0,7,0,20,0,2,0,7,155,28,54,2,25,0,33,0,1,0,12,10,2,0,0,2,0,6,0,0,0,0,8,0,0,0,2,0,6,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95DD17,3461,1350,1741,13,60,5,182,0,30,0,80,3461,1350,1741,13,60,5,182,0,30,0,80,3442,1343,1736,13,60,5,175,0,30,0,80,2955,1235,1506,4,11,0,113,0,22,0,64,350,95,180,1,20,5,30,0,8,0,11,137,13,50,8,29,0,32,0,0,0,5,7,1,3,0,0,0,3,0,0,0,0,7,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95DD18,1813,628,556,22,157,3,382,0,7,9,49,1813,628,556,22,157,3,382,0,7,9,49,1670,617,529,21,107,1,333,0,7,9,46,405,201,117,12,22,1,43,0,0,0,9,577,274,199,7,14,0,51,0,1,7,24,688,142,213,2,71,0,239,0,6,2,13,143,11,27,1,50,2,49,0,0,0,3,111,9,27,1,48,2,21,0,0,0,3,13,2,0,0,0,0,11,0,0,0,0,19,0,0,0,2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95DD19,3315,1019,1627,18,240,0,318,3,22,0,68,3315,1019,1627,18,240,0,318,3,22,0,68,3297,1018,1627,18,237,0,306,3,20,0,68,1684,703,817,0,21,0,95,0,11,0,37,971,210,514,10,73,0,130,3,6,0,25,642,105,296,8,143,0,81,0,3,0,6,14,0,0,0,3,0,9,0,2,0,0,7,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,4,0,2,0,0,4,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95DD20,1742,394,463,5,532,33,251,0,21,0,43,1742,394,463,5,532,33,251,0,21,0,43,1359,355,427,5,301,22,212,0,18,0,19,117,25,30,0,25,3,29,0,0,0,5,357,84,72,1,125,19,40,0,12,0,4,885,246,325,4,151,0,143,0,6,0,10,383,39,36,0,231,11,39,0,3,0,24,376,39,36,0,225,11,38,0,3,0,24,1,0,0,0,1,0,0,0,0,0,0,6,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95DD21,2130,639,755,13,38,7,605,5,21,9,38,2130,639,755,13,38,7,605,5,21,9,38,1990,623,744,12,38,2,506,5,18,7,35,866,376,357,1,1,2,105,0,9,6,9,633,129,285,7,5,0,186,5,6,1,9,491,118,102,4,32,0,215,0,3,0,17,140,16,11,1,0,5,99,0,3,2,3,130,16,11,0,0,5,90,0,3,2,3,10,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95DD22,3118,1323,1215,4,147,61,256,2,25,3,82,3118,1323,1215,4,147,61,256,2,25,3,82,3044,1323,1215,4,139,35,226,0,25,3,74,2158,1089,879,4,13,3,103,0,15,3,49,619,174,278,0,41,32,77,0,2,0,15,267,60,58,0,85,0,46,0,8,0,10,74,0,0,0,8,26,30,2,0,0,8,62,0,0,0,8,25,22,2,0,0,5,7,0,0,0,0,1,3,0,0,0,3,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95DD23,2490,1295,860,4,18,1,225,3,15,0,69,2490,1295,860,4,18,1,225,3,15,0,69,2458,1288,855,4,18,0,220,3,15,0,55,2242,1198,797,2,0,0,180,2,13,0,50,170,80,49,2,10,0,24,0,0,0,5,46,10,9,0,8,0,16,1,2,0,0,8,1,0,0,0,1,5,0,0,0,1,5,1,0,0,0,1,3,0,0,0,0,3,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24,6,5,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
95DD24,2692,768,1289,31,122,35,406,2,24,3,12,2692,768,1289,31,122,35,406,2,24,3,12,2640,762,1289,28,116,13,396,2,22,0,12,1104,400,578,0,14,5,99,2,1,0,5,1434,348,701,28,63,6,260,0,21,0,7,102,14,10,0,39,2,37,0,0,0,0,49,3,0,3,6,22,10,0,2,3,0,39,3,0,0,6,22,4,0,1,3,0,10,0,0,3,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95EE01,1895,641,932,6,158,0,108,0,23,2,25,1895,641,932,6,158,0,108,0,23,2,25,1882,631,932,6,157,0,106,0,23,2,25,1251,524,635,6,17,0,43,0,14,0,12,536,85,265,0,108,0,57,0,9,2,10,95,22,32,0,32,0,6,0,0,0,3,6,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95EE02,2095,682,826,13,289,2,210,0,27,3,43,2095,682,826,13,289,2,210,0,27,3,43,2085,679,826,13,288,0,208,0,27,1,43,1210,491,506,9,42,0,119,0,13,1,29,702,154,289,4,158,0,73,0,14,0,10,173,34,31,0,88,0,16,0,0,0,4,7,0,0,0,1,2,2,0,0,2,0,4,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95EE03,1983,481,775,21,437,9,218,0,13,0,29,1983,481,775,21,437,9,218,0,13,0,29,1932,481,775,21,390,9,217,0,13,0,26,1129,391,565,9,41,9,93,0,11,0,10,463,72,166,9,92,0,112,0,0,0,12,340,18,44,3,257,0,12,0,2,0,4,51,0,0,0,47,0,1,0,0,0,3,40,0,0,0,36,0,1,0,0,0,3,9,0,0,0,9,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95EE04,1990,580,1007,5,126,0,205,0,19,3,45,1990,580,1007,5,126,0,205,0,19,3,45,1981,580,1007,5,126,0,196,0,19,3,45,934,320,529,2,7,0,51,0,2,0,23,919,237,431,3,78,0,132,0,13,3,22,128,23,47,0,41,0,13,0,4,0,0,9,0,0,0,0,0,9,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
