GeographyCode,DC2503NI0001,DC2503NI0002,DC2503NI0003,DC2503NI0004,DC2503NI0005,DC2503NI0006,DC2503NI0007,DC2503NI0008,DC2503NI0009,DC2503NI0010,DC2503NI0011,DC2503NI0012,DC2503NI0013,DC2503NI0014,DC2503NI0015,DC2503NI0016,DC2503NI0017,DC2503NI0018,DC2503NI0019,DC2503NI0020,DC2503NI0021,DC2503NI0022,DC2503NI0023,DC2503NI0024,DC2503NI0025,DC2503NI0026,DC2503NI0027,DC2503NI0028,DC2503NI0029,DC2503NI0030,DC2503NI0031,DC2503NI0032,DC2503NI0033,DC2503NI0034,DC2503NI0035,DC2503NI0036,DC2503NI0037,DC2503NI0038,DC2503NI0039,DC2503NI0040,DC2503NI0041,DC2503NI0042,DC2503NI0043,DC2503NI0044,DC2503NI0045,DC2503NI0046,DC2503NI0047,DC2503NI0048,DC2503NI0049,DC2503NI0050,DC2503NI0051,DC2503NI0052,DC2503NI0053,DC2503NI0054,DC2503NI0055,DC2503NI0056,DC2503NI0057,DC2503NI0058,DC2503NI0059,DC2503NI0060,DC2503NI0061,DC2503NI0062,DC2503NI0063,DC2503NI0064,DC2503NI0065,DC2503NI0066,DC2503NI0067,DC2503NI0068,DC2503NI0069,DC2503NI0070,DC2503NI0071,DC2503NI0072
95GG51,3319,1697,489,365,137,259,238,134,3054,1605,450,340,127,228,195,109,107,45,13,12,4,14,10,9,50,22,10,4,3,6,2,3,2,1,0,1,0,0,0,0,9,5,1,0,1,1,1,0,24,8,4,4,1,1,4,2,33,5,3,0,0,1,17,7,40,6,8,4,1,8,9,4
95HH01,1711,435,174,268,82,188,487,77,1475,389,152,232,76,167,391,68,126,23,13,24,2,10,50,4,33,9,3,2,2,3,12,2,4,2,1,0,0,0,1,0,15,4,0,1,0,0,9,1,11,1,2,2,0,0,6,0,10,3,1,0,0,2,4,0,37,4,2,7,2,6,14,2
95HH02,2293,382,327,421,124,380,587,72,2089,355,289,388,111,360,528,58,103,19,21,20,8,12,20,3,29,3,7,5,1,3,10,0,5,0,1,1,0,1,2,0,9,2,0,0,1,0,5,1,7,0,2,2,0,0,2,1,2,0,0,0,0,0,0,2,49,3,7,5,3,4,20,7
95HH03,1404,362,148,191,102,154,397,50,1250,336,132,176,89,136,341,40,63,8,11,5,7,5,24,3,18,4,0,5,1,1,6,1,5,2,0,1,0,1,1,0,29,8,0,1,1,3,15,1,11,2,0,1,2,3,2,1,0,0,0,0,0,0,0,0,28,2,5,2,2,5,8,4
95HH04,2531,535,316,438,186,374,596,86,2320,503,299,400,177,345,525,71,104,17,8,17,5,21,31,5,34,3,5,9,2,1,14,0,3,0,0,1,0,0,2,0,16,7,0,2,1,1,4,1,15,1,1,2,0,3,5,3,7,1,1,2,0,0,1,2,32,3,2,5,1,3,14,4
95HH05,1630,575,264,246,91,212,180,62,1475,537,239,228,85,192,149,45,59,13,16,9,2,9,7,3,20,9,4,2,0,2,2,1,2,0,0,1,0,1,0,0,7,3,0,0,0,2,2,0,8,0,0,2,2,1,2,1,29,4,2,1,0,2,10,10,30,9,3,3,2,3,8,2
95HH06,3611,660,555,662,233,555,840,106,3256,599,503,615,217,509,734,79,172,28,31,26,7,24,49,7,56,13,10,4,3,9,12,5,5,0,1,1,1,0,2,0,22,7,1,1,2,0,9,2,23,0,2,4,0,4,6,7,10,0,0,1,0,1,4,4,67,13,7,10,3,8,24,2
95HH07,1234,439,186,205,62,129,164,49,1103,406,171,190,60,115,131,30,52,21,4,6,0,8,11,2,19,6,4,5,0,1,3,0,2,1,0,0,0,0,0,1,9,1,1,1,0,1,4,1,6,0,0,2,0,1,3,0,15,0,1,0,0,0,2,12,28,4,5,1,2,3,10,3
95HH08,2169,453,211,325,100,284,706,90,1890,406,189,290,87,251,609,58,105,16,11,17,8,11,37,5,34,9,4,2,3,3,12,1,3,1,0,0,0,1,1,0,36,8,2,1,1,7,14,3,15,2,1,4,0,1,6,1,33,4,2,4,1,5,5,12,53,7,2,7,0,5,22,10
95HH09,2301,732,268,320,104,250,506,121,1974,677,221,288,91,214,406,77,109,24,21,15,5,11,26,7,40,10,8,3,3,6,9,1,11,1,3,1,1,1,2,2,27,9,3,2,1,3,9,0,18,1,3,0,0,5,5,4,50,5,4,3,1,3,14,20,72,5,5,8,2,7,35,10
95HH10,1923,291,172,325,71,263,757,44,1710,254,154,292,62,245,665,38,86,17,5,17,3,6,36,2,34,7,5,0,2,3,17,0,4,0,0,1,1,0,2,0,39,8,2,6,1,2,18,2,14,2,3,0,0,3,5,1,5,0,0,2,0,0,2,1,31,3,3,7,2,4,12,0
95HH11,1143,457,176,165,68,115,117,45,1040,425,164,150,63,100,95,43,49,16,5,10,2,9,7,0,26,10,3,2,3,4,4,0,2,1,0,0,0,1,0,0,5,3,0,0,0,0,2,0,3,0,0,1,0,0,2,0,5,0,0,2,0,0,2,1,13,2,4,0,0,1,5,1
95HH12,1252,360,183,216,79,163,204,47,1131,334,164,192,77,148,177,39,66,14,12,17,1,10,12,0,11,6,1,1,1,0,1,1,5,0,2,1,0,0,2,0,7,3,0,1,0,1,2,0,11,2,2,2,0,1,4,0,5,1,1,0,0,0,0,3,16,0,1,2,0,3,6,4
95HH13,1052,410,194,155,62,128,80,23,969,386,176,143,61,116,70,17,46,14,12,4,0,8,4,4,15,5,4,2,1,2,1,0,1,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,6,1,2,2,0,0,1,0,5,1,0,1,0,2,1,0,8,2,0,2,0,0,3,1
95HH14,1281,529,169,182,63,134,146,58,1168,497,151,167,60,121,130,42,48,14,7,9,3,7,8,0,17,7,3,2,0,3,2,0,1,0,0,0,0,0,0,1,9,5,1,1,0,1,0,1,11,2,4,1,0,1,1,2,11,1,0,1,0,0,2,7,16,3,3,1,0,1,3,5
95HH15,2154,573,259,350,115,324,468,65,1943,533,229,320,107,302,400,52,96,26,16,13,2,10,28,1,22,4,3,1,2,1,10,1,8,2,1,0,1,1,3,0,17,3,2,1,1,1,7,2,12,0,1,6,0,3,0,2,7,1,2,1,1,1,0,1,49,4,5,8,1,5,20,6
95HH16,1767,356,179,270,80,197,618,67,1484,307,161,234,71,171,495,45,115,19,7,18,6,11,51,3,43,6,1,6,1,5,21,3,3,0,0,0,0,0,3,0,46,18,3,2,1,0,20,2,16,2,1,3,0,3,5,2,6,0,0,0,0,0,1,5,54,4,6,7,1,7,22,7
95HH17,1953,443,256,335,119,258,472,70,1785,414,241,308,112,237,414,59,79,16,10,18,3,11,19,2,24,4,0,3,1,4,12,0,2,1,0,1,0,0,0,0,15,6,0,0,1,1,6,1,4,0,1,0,0,0,2,1,16,0,3,0,0,0,10,3,28,2,1,5,2,5,9,4
95II01,2595,512,251,412,155,348,829,88,2325,470,231,369,148,323,712,72,98,17,8,16,5,12,39,1,31,4,2,5,1,1,18,0,6,1,2,2,0,0,1,0,48,11,2,4,1,7,21,2,13,1,2,2,0,1,5,2,12,0,0,4,0,1,2,5,62,8,4,10,0,3,31,6
95II02,3977,932,382,520,133,453,1444,113,3497,854,342,481,120,415,1216,69,137,24,15,18,7,14,54,5,42,11,4,4,1,4,14,4,11,2,1,0,1,2,5,0,71,18,4,6,1,5,35,2,21,2,3,2,0,1,13,0,30,3,2,1,0,1,13,10,168,18,11,8,3,11,94,23
95II03,2752,381,239,407,94,384,1147,100,2431,333,219,389,91,337,999,63,72,7,5,10,1,13,34,2,18,5,3,0,0,3,7,0,5,1,0,0,0,0,4,0,62,8,1,4,0,8,33,8,15,3,0,0,1,5,3,3,23,2,1,2,0,4,7,7,126,22,10,2,1,14,60,17
95II04,3366,879,446,548,160,454,775,104,3043,810,399,505,151,423,673,82,105,23,18,19,6,13,25,1,40,13,7,6,1,2,10,1,10,0,1,2,1,2,4,0,30,8,4,1,0,4,12,1,20,7,2,3,0,0,4,4,14,2,1,1,0,1,6,3,104,16,14,11,1,9,41,12
95II05,2854,583,267,393,121,383,1014,93,2547,540,244,366,114,350,873,60,80,10,4,9,3,17,33,4,32,5,5,7,1,4,8,2,4,1,0,0,0,1,2,0,64,15,3,5,2,2,34,3,11,0,0,1,1,2,4,3,15,1,2,0,0,0,1,11,101,11,9,5,0,7,59,10
95II06,2648,395,247,436,91,368,1030,81,2367,364,228,410,86,343,884,52,95,6,8,12,4,16,48,1,34,7,1,4,1,1,19,1,1,0,0,0,0,1,0,0,53,8,2,3,0,3,34,3,13,2,0,0,0,1,7,3,16,0,3,0,0,1,5,7,69,8,5,7,0,2,33,14
95II07,1687,672,255,230,75,173,220,62,1495,627,225,201,66,146,183,47,78,21,16,12,3,11,13,2,23,5,5,5,2,2,3,1,7,3,0,2,0,2,0,0,14,6,0,2,0,0,6,0,15,4,2,2,1,2,2,2,21,1,2,2,2,2,6,6,34,5,5,4,1,8,7,4
95II08,1983,537,249,285,114,263,448,87,1758,488,225,260,105,232,393,55,75,18,12,7,3,14,17,4,26,6,1,6,2,2,7,2,6,4,0,0,0,0,1,1,29,9,2,0,0,4,10,4,14,1,1,6,1,2,3,0,33,6,3,0,1,3,4,16,42,5,5,6,2,6,13,5
95II09,2712,552,334,442,171,327,764,122,2323,497,297,399,158,294,602,76,128,21,16,23,8,16,40,4,27,5,4,0,3,4,10,1,4,0,0,0,0,1,2,1,45,13,4,6,0,2,18,2,16,0,2,4,0,0,7,3,25,2,4,2,0,0,8,9,144,14,7,8,2,10,77,26
95II10,2118,761,359,330,104,229,259,76,1930,711,329,302,99,213,223,53,84,24,19,11,1,9,12,8,26,9,4,6,2,2,2,1,3,2,0,0,0,0,1,0,11,4,1,1,0,1,4,0,12,4,3,2,0,1,2,0,12,2,0,0,0,0,2,8,40,5,3,8,2,3,13,6
95II11,2105,323,178,270,84,248,929,73,1854,290,162,249,78,218,804,53,75,17,4,7,2,13,30,2,17,1,3,2,3,3,5,0,1,0,0,0,0,0,1,0,62,7,4,3,0,5,39,4,16,1,0,1,0,4,9,1,20,2,1,5,0,0,7,5,60,5,4,3,1,5,34,8
95II12,2036,334,181,329,74,269,785,64,1805,295,162,314,72,243,671,48,86,11,6,3,2,15,46,3,31,8,3,4,0,3,12,1,12,1,4,1,0,0,6,0,34,10,4,2,0,1,17,0,7,0,0,1,0,1,3,2,21,6,0,0,0,1,6,8,40,3,2,4,0,5,24,2
95II13,2198,710,336,332,135,232,362,91,1960,672,303,296,131,216,277,65,68,16,21,12,2,4,11,2,16,5,2,4,1,1,2,1,4,2,0,1,0,1,0,0,17,5,1,2,1,0,8,0,8,3,0,0,0,2,2,1,18,1,1,2,0,3,0,11,107,6,8,15,0,5,62,11
95II14,2123,377,186,289,86,259,845,81,1914,349,174,269,82,232,739,69,64,4,5,10,2,9,34,0,22,5,3,1,1,1,11,0,5,0,0,0,0,1,4,0,55,8,0,7,0,7,29,4,8,1,0,1,0,3,2,1,19,3,2,1,0,1,7,5,36,7,2,0,1,5,19,2
95II15,2669,393,198,358,78,304,1254,84,2259,320,176,325,73,263,1057,45,124,18,11,11,2,13,67,2,25,4,0,4,0,2,11,4,7,0,0,0,0,2,4,1,84,8,2,6,0,8,55,5,20,1,0,2,0,6,9,2,31,9,0,2,1,1,4,14,119,33,9,8,2,9,47,11
95II16,1748,583,258,259,107,187,289,65,1632,559,239,244,102,171,258,59,46,8,8,7,1,8,11,3,12,3,2,1,2,1,3,0,1,0,1,0,0,0,0,0,11,4,2,1,0,1,3,0,10,1,1,0,1,1,4,2,15,2,2,2,0,3,6,0,21,6,3,4,1,2,4,1
95II17,2085,644,245,293,118,241,471,73,1892,588,223,268,109,222,421,61,77,22,8,13,4,6,18,6,24,11,3,1,3,3,3,0,1,0,0,1,0,0,0,0,15,5,0,4,0,0,4,2,13,2,6,0,0,2,3,0,13,2,0,1,2,1,7,0,50,14,5,5,0,7,15,4
95II18,1861,684,246,257,93,183,331,67,1649,644,224,238,83,160,263,37,59,17,9,8,2,8,12,3,24,5,6,1,3,3,5,1,1,1,0,0,0,0,0,0,12,6,1,1,1,0,3,0,16,4,0,1,1,1,9,0,29,1,4,1,1,2,9,11,71,6,2,7,2,9,30,15
95II19,3065,633,324,498,199,430,869,112,2848,611,309,468,191,409,774,86,85,9,9,8,4,11,39,5,32,2,1,3,3,2,19,2,3,0,0,0,0,0,3,0,28,8,2,3,0,1,12,2,8,0,0,0,1,2,3,2,17,2,1,1,0,0,3,10,44,1,2,15,0,5,16,5
95II20,2284,420,203,291,85,253,939,93,1942,388,185,253,77,228,760,51,67,4,3,12,4,4,38,2,30,4,2,5,2,0,16,1,3,1,0,0,0,2,0,0,70,9,4,3,1,4,46,3,8,0,2,2,0,1,3,0,56,8,5,6,0,5,21,11,108,6,2,10,1,9,55,25
95II21,1879,716,277,306,110,182,222,66,1734,685,248,288,100,167,194,52,67,21,11,7,6,8,10,4,23,6,6,4,3,2,2,0,1,0,0,0,0,1,0,0,6,0,1,1,0,0,2,2,8,0,4,1,0,1,1,1,9,1,3,1,0,0,1,3,31,3,4,4,1,3,12,4
95II22,1854,519,266,259,108,214,407,81,1692,489,244,245,101,197,355,61,60,11,10,8,4,8,19,0,11,4,1,1,0,1,4,0,1,0,0,0,0,0,1,0,17,6,2,0,1,2,6,0,15,4,5,1,1,1,2,1,27,4,1,1,0,2,5,14,31,1,3,3,1,3,15,5
95II23,1801,378,159,247,58,214,671,74,1566,346,147,221,55,199,547,51,71,9,6,7,1,6,41,1,14,2,2,3,0,1,6,0,2,0,0,0,0,1,0,1,60,6,1,3,0,2,42,6,11,1,0,1,0,0,8,1,23,5,1,2,0,4,5,6,54,9,2,10,2,1,22,8
95JJ01,1993,602,224,280,79,234,505,69,1835,571,212,257,77,217,444,57,73,12,8,14,0,9,27,3,11,3,2,1,0,1,4,0,3,1,0,0,0,1,1,0,21,9,1,1,0,2,7,1,10,1,0,3,0,2,3,1,6,2,0,0,0,0,1,3,34,3,1,4,2,2,18,4
95JJ02,1960,464,188,280,61,210,690,67,1671,425,162,241,55,183,564,41,122,23,15,15,2,7,57,3,30,5,2,5,1,4,12,1,4,0,0,0,2,0,2,0,48,6,0,7,0,5,28,2,19,0,4,4,0,2,9,0,40,5,2,4,1,5,5,18,26,0,3,4,0,4,13,2
95JJ03,1812,717,308,318,51,178,199,41,1633,649,277,293,46,163,170,35,92,39,16,15,3,6,11,2,30,15,7,2,2,2,2,0,3,1,0,0,0,0,1,1,10,4,1,0,0,2,2,1,14,3,4,3,0,1,3,0,8,0,0,3,0,1,3,1,22,6,3,2,0,3,7,1
95JJ04,2501,740,283,366,119,269,636,88,2216,694,262,322,107,246,512,73,128,20,14,27,4,12,45,6,44,10,0,6,2,4,20,2,6,1,1,0,0,0,4,0,30,9,0,6,3,1,7,4,14,0,1,1,2,2,8,0,12,0,1,1,0,2,7,1,51,6,4,3,1,2,33,2
95JJ05,1597,694,186,237,48,140,190,102,1331,613,171,204,44,113,149,37,50,17,6,15,2,8,2,0,8,3,0,1,0,1,3,0,2,1,0,0,0,1,0,0,19,6,1,2,0,0,10,0,9,2,0,2,0,4,0,1,123,33,6,9,0,8,9,58,55,19,2,4,2,5,17,6
95JJ06,1914,739,305,291,52,193,222,112,1641,666,271,255,50,168,190,41,86,28,15,20,1,11,8,3,28,12,6,4,1,4,1,0,4,0,1,1,0,1,1,0,22,9,3,2,0,0,4,4,8,0,2,1,0,3,2,0,100,20,6,5,0,3,11,55,25,4,1,3,0,3,5,9
95JJ07,2035,875,294,346,67,183,196,74,1812,811,262,319,58,160,158,44,81,27,16,12,5,12,8,1,34,17,5,3,1,3,3,2,3,1,1,0,0,0,1,0,19,11,1,4,0,1,1,1,9,0,2,3,0,3,0,1,54,8,1,2,2,3,17,21,23,0,6,3,1,1,8,4
95JJ08,2678,602,247,381,91,513,745,99,2369,559,227,351,85,464,615,68,118,22,13,13,3,20,42,5,35,1,3,7,3,9,12,0,8,0,1,1,0,1,5,0,66,11,1,2,0,12,28,12,18,3,0,3,0,2,8,2,22,3,2,1,0,4,3,9,42,3,0,3,0,1,32,3
95JJ09,1700,548,153,243,68,172,456,60,1558,522,143,220,65,161,400,47,72,14,6,15,2,7,26,2,19,6,1,1,1,1,8,1,1,0,0,0,0,0,0,1,19,4,1,5,0,1,7,1,3,0,1,0,0,0,0,2,8,1,1,0,0,0,4,2,20,1,0,2,0,2,11,4
95JJ10,2122,746,268,312,113,196,394,93,1976,711,253,295,108,182,358,69,56,16,6,9,3,6,16,0,19,5,2,1,1,4,3,3,0,0,0,0,0,0,0,0,27,5,2,4,1,1,11,3,2,0,0,0,0,1,1,0,24,4,3,1,0,0,1,15,18,5,2,2,0,2,4,3
95JJ11,2959,652,313,465,104,343,949,133,2547,585,269,412,95,310,793,83,162,25,25,23,3,16,60,10,35,2,1,8,1,1,21,1,14,5,2,1,1,0,5,0,69,18,4,9,1,4,26,7,21,2,3,3,0,1,11,1,48,4,4,3,1,1,14,21,63,11,5,6,2,10,19,10
95JJ12,2090,697,209,335,120,235,419,75,1880,637,191,303,117,219,373,40,53,13,4,15,1,4,16,0,25,10,5,4,0,5,1,0,2,1,0,0,0,0,1,0,34,9,2,6,1,3,10,3,1,0,0,0,0,0,1,0,70,19,5,5,1,2,7,31,25,8,2,2,0,2,10,1
95JJ13,3024,615,385,516,101,394,900,113,2611,547,350,458,93,357,736,70,140,20,17,27,6,18,48,4,44,10,5,5,1,6,14,3,8,2,0,1,0,0,4,1,58,15,4,7,0,1,26,5,22,3,2,0,0,2,13,2,62,12,4,7,1,2,15,21,79,6,3,11,0,8,44,7
95JJ14,1837,584,226,271,70,197,422,67,1688,547,218,251,66,184,365,57,72,17,3,10,2,11,25,4,16,5,2,2,0,0,6,1,3,0,1,0,0,1,1,0,27,9,1,2,1,1,10,3,7,1,0,2,0,0,4,0,2,0,0,0,0,0,1,1,22,5,1,4,1,0,10,1
95JJ15,1604,407,138,211,50,158,547,93,1320,351,112,177,46,131,453,50,63,12,7,11,1,9,23,0,23,4,2,5,1,3,8,0,2,0,0,1,0,0,1,0,45,13,1,5,1,5,17,3,9,3,1,0,0,1,4,0,82,16,8,8,0,5,11,34,60,8,7,4,1,4,30,6
95JJ16,1560,475,149,188,55,204,417,72,1322,430,134,164,48,170,323,53,94,18,6,12,4,22,28,4,23,7,3,4,1,2,6,0,2,0,0,1,0,0,1,0,51,15,0,3,1,3,26,3,10,0,1,0,0,2,5,2,21,1,2,1,0,1,9,7,37,4,3,3,1,4,19,3
95JJ17,1885,605,206,253,96,224,439,62,1736,577,184,233,91,207,385,59,79,15,15,10,2,8,28,1,23,3,3,4,3,3,7,0,0,0,0,0,0,0,0,0,23,7,2,0,0,2,11,1,7,1,0,2,0,1,2,1,2,0,0,0,0,1,1,0,15,2,2,4,0,2,5,0
95JJ18,1762,581,186,236,63,155,441,100,1489,516,156,208,57,127,355,70,111,28,16,18,2,15,31,1,25,6,4,3,1,4,7,0,1,0,0,0,0,0,0,1,25,11,2,1,0,1,9,1,15,3,2,1,0,0,5,4,60,11,5,2,3,5,16,18,36,6,1,3,0,3,18,5
95JJ19,2580,329,163,302,57,675,945,109,2205,298,139,274,49,590,795,60,113,11,11,15,5,25,40,6,22,3,3,0,1,4,10,1,12,2,0,0,0,7,3,0,129,9,7,7,0,32,49,25,15,0,1,2,0,3,6,3,18,1,0,1,0,3,7,6,66,5,2,3,2,11,35,8
95JJ20,3257,832,431,563,131,420,765,115,2907,774,368,523,120,375,661,86,152,30,32,20,5,22,41,2,43,5,9,7,5,5,11,1,8,3,0,2,1,0,1,1,45,13,5,3,0,7,16,1,21,2,3,1,0,4,9,2,27,1,3,0,0,1,8,14,54,4,11,7,0,6,18,8
95JJ21,2479,661,259,358,66,608,417,110,2075,602,212,314,63,535,306,43,123,27,27,20,1,33,13,2,33,10,5,2,0,1,15,0,6,0,2,0,0,2,1,1,80,4,4,5,0,15,20,32,17,3,2,2,1,3,6,0,28,6,1,4,0,1,7,9,117,9,6,11,1,18,49,23
95JJ22,2268,447,226,364,72,288,752,119,1919,391,193,329,67,254,618,67,143,26,20,17,4,15,55,6,31,5,1,2,1,5,17,0,6,0,1,0,0,1,4,0,54,15,2,3,0,6,21,7,18,0,2,6,0,0,6,4,43,6,0,2,0,0,5,30,54,4,7,5,0,7,26,5
95KK01,1968,749,230,284,88,213,336,68,1867,715,220,274,83,203,315,57,48,18,6,3,3,7,10,1,5,2,1,1,0,0,1,0,2,0,1,0,0,0,1,0,27,11,1,3,2,1,7,2,0,0,0,0,0,0,0,0,6,2,1,1,0,0,0,2,13,1,0,2,0,2,2,6
95KK02,1595,557,187,221,72,182,318,58,1504,544,170,208,66,171,296,49,32,6,7,5,3,4,6,1,7,0,2,2,0,1,1,1,3,1,1,0,0,0,1,0,11,4,1,0,0,1,4,1,5,0,1,1,0,0,1,2,23,1,2,4,3,4,6,3,10,1,3,1,0,1,3,1
95KK03,1754,627,213,273,90,207,290,54,1638,588,193,262,84,191,275,45,59,20,12,7,3,9,8,0,6,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,28,15,1,3,0,2,3,4,1,0,0,0,0,1,0,0,11,1,4,0,0,1,2,3,11,0,1,1,3,3,1,2
95KK04,2126,612,288,351,68,257,387,163,1721,524,248,303,63,217,332,34,86,26,18,14,0,14,12,2,18,8,2,2,1,3,2,0,1,0,0,0,0,0,1,0,53,16,5,11,1,7,11,2,40,11,5,6,1,0,2,15,170,18,8,12,1,9,22,100,37,9,2,3,1,7,5,10
95KK05,2020,629,255,277,110,275,416,58,1906,601,240,261,105,267,384,48,55,15,7,9,3,6,15,0,6,3,0,1,1,1,0,0,1,0,0,0,0,0,1,0,22,9,1,3,0,1,7,1,1,0,0,0,0,0,0,1,8,0,1,2,0,0,1,4,21,1,6,1,1,0,8,4
95KK06,1527,602,168,248,39,162,217,91,1330,528,149,231,37,150,190,45,57,27,5,10,1,4,9,1,17,10,3,0,0,1,1,2,1,0,1,0,0,0,0,0,13,3,2,2,1,1,4,0,22,6,3,2,0,3,0,8,73,25,3,3,0,3,8,31,14,3,2,0,0,0,5,4
95KK07,1583,538,173,229,71,197,308,67,1515,527,171,214,68,189,288,58,27,4,1,8,1,4,9,0,4,1,0,1,1,0,1,0,2,0,0,0,0,0,2,0,14,5,0,1,0,4,4,0,3,0,0,2,1,0,0,0,10,1,0,2,0,0,1,6,8,0,1,1,0,0,3,3
95KK08,1985,646,230,287,84,219,421,98,1809,600,209,269,80,206,374,71,51,18,4,9,1,4,12,3,20,6,4,1,1,2,4,2,2,1,0,0,0,1,0,0,37,8,5,4,0,3,13,4,7,1,2,1,0,1,2,0,28,7,1,1,0,0,9,10,31,5,5,2,2,2,7,8
95KK09,1776,584,207,263,60,188,291,183,1359,488,162,219,49,155,244,42,78,15,14,21,2,13,8,5,5,2,0,0,1,0,2,0,4,3,0,1,0,0,0,0,21,7,2,2,2,0,8,0,70,25,5,6,0,5,4,25,176,31,17,11,4,10,16,87,63,13,7,3,2,5,9,24
95KK10,1654,551,175,279,69,178,347,55,1578,531,168,269,66,169,326,49,37,10,5,6,2,2,10,2,11,5,0,2,0,3,1,0,0,0,0,0,0,0,0,0,13,2,2,2,0,2,3,2,4,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,10,2,0,0,0,1,6,1
95KK11,1864,639,247,283,59,228,291,117,1637,590,227,249,53,211,250,57,53,7,11,11,3,3,17,1,22,4,2,3,2,4,5,2,4,0,0,3,0,0,1,0,19,4,1,5,1,2,2,4,22,8,1,2,0,1,2,8,79,17,2,7,0,5,8,40,28,9,3,3,0,2,6,5
95KK12,1781,612,217,266,76,222,312,76,1622,572,192,244,74,213,287,40,45,11,8,12,1,3,6,4,9,1,4,2,0,1,1,0,0,0,0,0,0,0,0,0,25,6,2,2,1,3,8,3,11,3,1,2,0,0,0,5,52,16,6,3,0,0,8,19,17,3,4,1,0,2,2,5
95KK13,1468,490,165,232,52,160,297,72,1383,473,157,223,46,151,273,60,37,9,5,3,2,5,12,1,7,1,0,1,1,0,4,0,4,0,1,0,2,0,1,0,14,5,1,1,0,0,3,4,4,0,0,1,0,1,1,1,8,1,0,0,0,1,1,5,11,1,1,3,1,2,2,1
95KK14,1612,566,171,275,57,195,299,49,1519,541,161,260,51,187,275,44,50,13,6,10,1,5,14,1,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,21,7,0,3,3,1,6,1,2,0,0,0,0,0,2,0,4,0,1,0,0,0,1,2,11,3,1,1,2,2,1,1
95KK15,2189,658,231,343,97,271,518,71,2072,630,223,331,93,260,476,59,55,15,4,8,2,6,16,4,16,6,3,2,1,1,3,0,1,1,0,0,0,0,0,0,26,3,1,2,1,1,15,3,2,0,0,0,0,0,2,0,5,0,0,0,0,0,3,2,12,3,0,0,0,3,3,3
95KK16,1817,607,207,248,73,202,373,107,1519,524,173,211,67,175,318,51,53,13,10,11,3,2,13,1,16,8,1,2,0,1,3,1,4,0,0,0,0,1,3,0,45,16,2,7,2,3,11,4,37,13,5,1,0,1,3,14,103,23,15,8,0,13,11,33,40,10,1,8,1,6,11,3
95LL01,3689,921,387,576,172,521,986,126,3435,865,367,542,168,487,909,97,99,19,11,17,1,12,34,5,16,4,0,2,0,4,6,0,2,0,0,1,0,1,0,0,60,16,3,8,2,5,22,4,7,1,1,1,0,1,0,3,45,11,4,2,0,7,5,16,25,5,1,3,1,4,10,1
95LL02,2449,734,264,345,61,266,492,287,1783,593,196,286,56,217,364,71,81,24,16,11,1,9,18,2,14,7,2,1,0,2,2,0,3,1,0,0,0,0,1,1,38,12,3,4,1,5,12,1,75,12,7,10,0,6,11,29,331,61,31,21,1,19,42,156,124,24,9,12,2,8,42,27
95LL03,1884,724,267,258,61,172,266,136,1597,654,225,238,50,150,214,66,61,31,12,6,1,5,2,4,25,7,8,2,3,3,1,1,5,0,2,2,0,0,1,0,19,11,1,0,0,0,6,1,41,7,3,1,1,5,10,14,94,10,9,5,2,5,22,41,42,4,7,4,4,4,10,9
95LL04,2335,792,309,355,90,226,386,177,2087,728,289,323,85,209,352,101,66,21,9,9,1,6,14,6,6,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,36,14,1,3,0,3,5,10,56,10,3,11,3,2,4,23,54,14,3,5,0,5,3,24,30,3,4,2,1,1,6,13
95LL05,3182,725,348,515,135,418,910,131,2850,651,315,480,121,388,810,85,125,26,20,19,6,12,34,8,23,5,1,1,3,3,10,0,8,2,1,2,0,1,2,0,41,8,4,3,4,3,13,6,21,4,1,1,0,4,10,1,17,3,0,1,0,2,5,6,97,26,6,8,1,5,26,25
95LL06,2734,935,376,419,97,281,447,179,2335,842,326,363,94,247,373,90,98,23,20,18,1,10,17,9,27,6,4,7,0,3,6,1,7,2,0,3,0,0,1,1,28,13,0,2,0,4,3,6,27,4,5,7,0,2,4,5,160,35,15,10,1,10,30,59,52,10,6,9,1,5,13,8
95LL07,1727,799,196,259,54,139,146,134,1403,707,163,219,50,116,110,38,83,34,15,19,0,6,7,2,18,9,1,4,0,1,3,0,1,1,0,0,0,0,0,0,6,5,1,0,0,0,0,0,17,6,3,3,3,0,2,0,171,29,9,10,1,15,20,87,28,8,4,4,0,1,4,7
95LL08,2553,979,347,342,75,231,291,288,1878,800,272,277,62,191,227,49,57,15,13,14,1,6,3,5,14,8,1,2,1,1,1,0,1,0,0,0,0,0,1,0,43,25,3,5,1,3,5,1,213,49,21,19,4,12,10,98,225,55,20,16,3,10,27,94,122,27,17,9,3,8,17,41
95LL09,2557,1243,289,330,76,213,254,152,2239,1138,256,296,67,197,220,65,61,20,12,14,3,5,7,0,21,13,0,1,1,1,4,1,2,2,0,0,0,0,0,0,44,20,5,7,2,2,6,2,12,4,3,1,0,0,1,3,140,37,10,5,2,7,8,71,38,9,3,6,1,1,8,10
