GeographyCode,DC3606NI0001,DC3606NI0002,DC3606NI0003,DC3606NI0004,DC3606NI0005,DC3606NI0006,DC3606NI0007,DC3606NI0008,DC3606NI0009,DC3606NI0010,DC3606NI0011,DC3606NI0012,DC3606NI0013,DC3606NI0014,DC3606NI0015,DC3606NI0016,DC3606NI0017,DC3606NI0018,DC3606NI0019,DC3606NI0020,DC3606NI0021,DC3606NI0022,DC3606NI0023,DC3606NI0024,DC3606NI0025,DC3606NI0026,DC3606NI0027,DC3606NI0028,DC3606NI0029,DC3606NI0030,DC3606NI0031,DC3606NI0032,DC3606NI0033,DC3606NI0034,DC3606NI0035,DC3606NI0036,DC3606NI0037,DC3606NI0038,DC3606NI0039,DC3606NI0040,DC3606NI0041,DC3606NI0042,DC3606NI0043,DC3606NI0044,DC3606NI0045,DC3606NI0046,DC3606NI0047,DC3606NI0048,DC3606NI0049,DC3606NI0050,DC3606NI0051,DC3606NI0052,DC3606NI0053,DC3606NI0054,DC3606NI0055,DC3606NI0056,DC3606NI0057,DC3606NI0058,DC3606NI0059,DC3606NI0060,DC3606NI0061,DC3606NI0062,DC3606NI0063,DC3606NI0064,DC3606NI0065,DC3606NI0066,DC3606NI0067,DC3606NI0068,DC3606NI0069,DC3606NI0070,DC3606NI0071,DC3606NI0072,DC3606NI0073,DC3606NI0074,DC3606NI0075,DC3606NI0076,DC3606NI0077,DC3606NI0078,DC3606NI0079,DC3606NI0080,DC3606NI0081,DC3606NI0082,DC3606NI0083,DC3606NI0084,DC3606NI0085,DC3606NI0086,DC3606NI0087,DC3606NI0088,DC3606NI0089,DC3606NI0090,DC3606NI0091,DC3606NI0092,DC3606NI0093,DC3606NI0094,DC3606NI0095,DC3606NI0096,DC3606NI0097,DC3606NI0098,DC3606NI0099,DC3606NI0100,DC3606NI0101,DC3606NI0102,DC3606NI0103,DC3606NI0104,DC3606NI0105,DC3606NI0106,DC3606NI0107,DC3606NI0108,DC3606NI0109,DC3606NI0110,DC3606NI0111,DC3606NI0112,DC3606NI0113,DC3606NI0114,DC3606NI0115,DC3606NI0116,DC3606NI0117,DC3606NI0118,DC3606NI0119,DC3606NI0120,DC3606NI0121,DC3606NI0122,DC3606NI0123,DC3606NI0124,DC3606NI0125,DC3606NI0126,DC3606NI0127,DC3606NI0128,DC3606NI0129,DC3606NI0130,DC3606NI0131,DC3606NI0132,DC3606NI0133,DC3606NI0134,DC3606NI0135,DC3606NI0136,DC3606NI0137,DC3606NI0138,DC3606NI0139,DC3606NI0140,DC3606NI0141,DC3606NI0142,DC3606NI0143,DC3606NI0144,DC3606NI0145,DC3606NI0146,DC3606NI0147,DC3606NI0148,DC3606NI0149,DC3606NI0150,DC3606NI0151,DC3606NI0152,DC3606NI0153,DC3606NI0154,DC3606NI0155,DC3606NI0156,DC3606NI0157,DC3606NI0158,DC3606NI0159,DC3606NI0160,DC3606NI0161,DC3606NI0162,DC3606NI0163,DC3606NI0164,DC3606NI0165,DC3606NI0166,DC3606NI0167,DC3606NI0168,DC3606NI0169,DC3606NI0170,DC3606NI0171,DC3606NI0172,DC3606NI0173,DC3606NI0174,DC3606NI0175,DC3606NI0176,DC3606NI0177,DC3606NI0178,DC3606NI0179,DC3606NI0180,DC3606NI0181,DC3606NI0182
95LL18,2411,1601,327,969,35,133,76,61,810,438,128,73,127,44,99,40,4,25,3,6,1,1,59,51,1,2,4,1,30,4,1,2,1,0,0,0,26,15,1,2,7,1,28,6,1,3,0,2,0,0,22,6,2,1,12,1,242,46,8,18,4,11,4,1,196,105,3,4,81,3,34,8,2,3,0,0,3,0,26,4,2,2,14,4,152,61,14,31,3,4,9,0,91,21,3,7,54,6,244,66,18,29,2,12,4,1,178,99,2,13,59,5,158,70,14,43,2,5,5,1,88,49,10,4,24,1,26,4,1,3,0,0,0,0,22,6,1,1,13,1,181,67,6,44,4,13,0,0,114,77,4,2,29,2,127,59,10,39,2,4,2,2,68,42,3,2,19,2,1651,1278,270,782,21,92,57,56,373,184,105,51,4,29
95LL19,3717,2687,504,1570,88,272,136,117,1030,486,219,103,163,59,151,84,19,46,7,11,0,1,67,56,1,2,6,2,30,6,0,3,0,1,2,0,24,19,0,1,4,0,45,9,1,5,1,0,2,0,36,10,3,1,18,4,336,80,11,42,7,12,6,2,256,151,6,4,88,7,34,9,0,4,1,0,2,2,25,1,9,1,13,1,180,77,20,36,2,8,10,1,103,33,4,4,56,6,365,114,21,63,5,20,5,0,251,147,2,8,86,8,269,141,32,77,4,14,6,8,128,83,11,3,27,4,38,7,3,3,0,1,0,0,31,14,0,0,16,1,247,103,16,61,4,17,3,2,144,108,2,6,25,3,201,103,21,58,2,17,2,3,98,52,8,1,32,5,2634,2145,398,1265,67,205,111,99,489,168,186,83,13,39
95LL20,1777,1122,252,609,19,63,107,72,655,255,83,77,170,70,79,34,5,17,4,3,4,1,45,32,2,2,9,0,23,6,1,4,0,0,1,0,17,8,2,0,7,0,21,5,1,2,0,0,2,0,16,6,2,0,7,1,253,51,19,21,1,2,5,3,202,84,4,7,96,11,44,15,3,6,0,1,3,2,29,2,9,2,15,1,196,57,16,26,1,2,9,3,139,33,1,13,81,11,264,73,27,34,1,6,4,1,191,85,4,8,83,11,189,80,12,46,0,3,14,5,109,46,7,5,43,8,38,9,2,5,0,2,0,0,29,10,1,1,16,1,125,32,15,12,2,1,1,1,93,58,0,1,30,4,87,39,15,22,0,1,1,0,48,20,3,5,16,4,1109,855,179,474,13,51,78,60,254,91,62,48,10,43
95LL21,2736,1864,362,1123,41,124,143,71,872,364,115,110,187,96,119,40,5,29,1,1,3,1,79,53,2,2,17,5,38,11,4,4,0,1,2,0,27,15,0,0,11,1,38,5,2,2,0,0,0,1,33,7,2,0,21,3,286,60,17,29,2,3,7,2,226,123,1,6,81,15,51,14,3,4,0,1,3,3,37,0,8,0,24,5,206,61,17,36,2,2,3,1,145,25,4,13,81,22,311,100,27,55,1,8,7,2,211,117,2,8,69,15,227,93,15,62,2,3,7,4,134,82,8,8,24,12,37,4,0,3,0,0,0,1,33,14,2,1,14,2,137,41,13,19,1,4,4,0,96,60,1,1,31,3,133,65,13,44,0,2,4,2,68,25,5,4,22,12,1867,1497,277,908,34,104,113,61,370,133,93,78,25,41
95LL22,2702,1815,421,963,23,105,185,118,887,266,139,142,264,76,91,32,7,19,0,2,4,0,59,32,0,5,18,4,19,10,1,6,0,0,3,0,9,4,1,0,4,0,26,9,3,1,0,0,4,1,17,0,3,0,14,0,326,59,19,28,0,2,10,0,267,97,3,9,149,9,40,15,6,3,0,0,4,2,25,0,7,0,15,3,253,68,24,26,1,3,12,2,185,28,7,23,110,17,305,73,23,29,1,2,17,1,232,91,1,9,123,8,197,81,21,42,0,3,8,7,116,46,11,5,50,4,37,1,0,1,0,0,0,0,36,7,1,1,26,1,158,58,14,33,1,3,5,2,100,52,1,0,42,5,124,59,14,29,0,5,11,0,65,26,2,6,25,6,1828,1457,325,784,21,89,133,105,371,82,118,98,34,39
95LL23,1559,922,197,560,19,43,76,27,637,257,65,85,175,55,84,26,8,12,1,2,2,1,58,37,1,2,16,2,20,2,1,0,0,0,1,0,18,10,1,0,6,1,22,8,4,3,0,0,0,1,14,4,1,0,9,0,246,35,4,24,3,2,2,0,211,86,3,6,109,7,27,8,4,3,0,0,0,1,19,2,5,0,11,1,154,30,14,9,1,0,6,0,124,25,0,11,78,10,239,55,13,31,2,3,6,0,184,76,2,13,83,10,173,54,12,34,2,0,4,2,119,60,4,9,40,6,42,6,1,3,0,0,1,1,36,14,2,0,19,1,120,30,8,19,0,1,2,0,90,51,1,4,29,5,91,31,8,18,0,1,4,0,60,23,1,3,25,8,945,719,146,446,14,35,55,23,226,86,53,51,9,27
95LL24,2680,1965,351,1072,80,326,84,52,715,248,160,99,139,69,105,57,10,30,6,11,0,0,48,33,1,1,10,3,35,8,1,6,0,0,1,0,27,13,1,1,9,3,30,7,3,2,0,1,1,0,23,3,2,0,15,3,238,57,14,23,4,7,9,0,181,84,2,9,78,8,44,13,5,5,0,0,3,0,31,1,5,1,19,5,127,47,14,21,2,4,4,2,80,17,2,8,46,7,252,88,17,44,5,15,7,0,164,73,2,6,74,9,170,74,12,41,3,11,7,0,96,41,10,5,28,12,33,4,1,2,1,0,0,0,29,9,1,1,17,1,150,64,12,29,3,15,5,0,86,48,4,7,21,6,135,71,11,36,5,16,3,0,64,17,3,8,30,6,1938,1604,277,899,57,261,60,50,334,85,136,68,10,35
95LL25,3295,2444,457,1464,81,248,90,104,851,406,173,85,135,52,155,86,13,56,4,10,3,0,69,55,0,3,10,1,29,16,6,5,2,1,2,0,13,9,0,1,3,0,17,3,0,1,0,1,1,0,14,3,2,2,6,1,259,80,16,43,7,9,4,1,179,98,2,4,70,5,26,12,2,5,0,1,2,2,14,0,3,1,8,2,169,70,16,38,5,4,6,1,99,27,6,7,54,5,310,115,29,58,9,17,2,0,195,108,2,8,73,4,214,113,16,67,2,15,6,7,101,46,10,4,35,6,24,6,1,3,0,1,1,0,18,9,0,1,7,1,192,81,19,39,6,14,3,0,111,76,2,5,25,3,156,74,18,39,6,5,3,3,82,46,7,2,25,2,2379,1958,361,1193,54,192,68,90,421,167,146,58,15,35
95LL26,2835,1892,324,1084,39,136,183,126,943,298,190,94,258,103,96,42,5,30,2,2,2,1,54,32,0,2,14,6,34,10,1,6,0,1,2,0,24,10,0,2,12,0,24,5,0,3,0,1,0,1,19,5,3,1,8,2,349,75,15,39,3,3,11,4,274,113,6,7,139,9,43,15,0,8,1,1,3,2,28,1,11,1,11,4,248,74,15,37,3,3,16,0,174,28,3,13,116,14,303,80,17,41,4,2,14,2,223,82,3,10,120,8,260,107,18,62,2,3,17,5,153,49,9,6,76,13,46,7,1,3,1,0,2,0,39,12,1,1,24,1,181,63,8,38,2,4,11,0,118,59,1,4,50,4,163,87,15,49,4,4,10,5,76,34,4,5,27,6,1888,1480,256,844,26,117,128,109,408,107,164,62,18,57
95MM01,3574,2320,501,1281,70,148,241,79,1254,449,201,182,288,134,139,53,4,37,1,6,4,1,86,56,1,3,21,5,34,5,1,3,1,0,0,0,29,15,1,2,8,3,47,2,0,0,0,1,1,0,45,17,2,0,24,2,358,58,10,32,4,5,7,0,300,122,3,7,155,13,85,27,6,7,0,0,11,3,58,5,12,3,30,8,306,79,23,32,2,6,13,3,227,56,4,28,122,17,382,84,18,45,6,6,9,0,298,126,4,13,138,17,309,123,34,58,3,7,14,7,186,81,13,12,67,13,70,5,2,2,0,0,1,0,65,24,0,3,36,2,233,58,9,43,3,1,2,0,175,93,3,7,65,7,195,71,9,47,1,6,6,2,124,54,3,5,51,11,2441,1895,409,1052,56,119,190,69,546,154,172,126,19,75
95MM02,2516,1570,276,823,57,206,112,96,946,481,193,80,140,52,100,33,6,18,1,4,3,1,67,49,3,0,13,2,24,8,2,6,0,0,0,0,16,10,0,0,5,1,26,6,0,3,0,1,2,0,20,2,2,1,15,0,267,50,14,24,2,7,1,2,217,124,1,3,83,6,47,10,0,4,0,0,4,2,37,3,5,1,25,3,135,39,8,23,0,3,4,1,96,29,0,8,55,4,239,51,9,31,3,4,4,0,188,103,1,3,74,7,199,89,17,46,5,13,6,2,110,64,13,4,26,3,24,1,0,0,0,1,0,0,23,13,0,0,8,2,163,55,7,34,3,8,2,1,108,78,0,3,23,4,153,60,12,33,4,8,2,1,93,49,7,3,29,5,1770,1271,225,656,42,172,90,86,499,226,170,61,13,29
95MM03,2439,1658,293,775,62,316,155,57,781,224,169,130,151,107,62,20,3,13,0,3,1,0,42,21,1,3,11,6,30,11,3,7,0,0,1,0,19,10,2,0,6,1,23,5,1,2,0,1,1,0,18,0,1,2,13,2,206,46,8,17,5,10,5,1,160,69,3,5,70,13,47,16,4,4,1,5,1,1,31,0,9,1,17,4,155,43,9,18,6,5,5,0,112,23,2,13,58,16,201,58,7,24,7,14,6,0,143,51,3,10,61,18,149,69,13,39,5,5,4,3,80,32,11,6,24,7,22,3,1,1,0,1,0,0,19,4,0,1,12,2,114,41,5,20,3,12,1,0,73,36,0,6,24,7,133,62,15,28,5,6,6,2,71,29,2,6,26,8,1785,1380,244,642,42,271,131,50,405,96,143,89,15,62
95MM04,1646,873,196,409,22,42,149,55,773,257,109,89,252,66,80,23,3,12,1,0,6,1,57,30,2,3,19,3,29,7,2,3,0,0,2,0,22,6,1,2,12,1,30,3,0,3,0,0,0,0,27,2,1,0,23,1,332,33,8,18,0,2,4,1,299,115,6,3,159,16,53,19,6,7,0,0,5,1,34,2,4,3,22,3,194,38,9,19,0,0,9,1,156,29,4,13,100,10,265,35,8,15,2,2,7,1,230,81,5,2,130,12,213,55,8,31,0,0,12,4,158,48,11,8,82,9,49,5,0,4,0,0,1,0,44,5,1,0,38,0,149,33,6,17,2,3,4,1,116,38,3,2,65,8,125,35,9,15,1,4,6,0,90,33,3,6,40,8,945,673,152,310,17,33,113,48,272,83,85,62,13,29
95MM05,1812,859,214,303,18,48,198,78,953,237,146,117,361,92,85,12,3,6,0,2,1,0,73,36,5,3,26,3,31,7,2,2,0,0,3,0,24,11,0,1,12,0,51,2,0,0,0,1,1,0,49,5,3,0,38,3,397,38,7,15,1,5,7,3,359,112,6,13,208,20,50,8,1,3,0,1,1,2,42,2,9,1,26,4,288,34,6,12,0,1,12,3,254,43,7,18,165,21,358,46,8,20,2,1,11,4,312,98,3,16,181,14,296,55,15,18,3,3,12,4,241,75,16,16,121,13,103,7,1,5,0,1,0,0,96,28,2,2,59,5,159,21,9,5,1,2,2,2,138,44,3,6,78,7,161,44,9,15,1,4,9,6,117,35,4,3,68,7,956,667,167,236,12,34,157,61,289,51,112,71,17,38
95MM06,1906,1016,287,426,36,60,143,64,890,309,130,120,261,70,86,22,9,5,1,4,3,0,64,43,1,2,13,5,37,5,4,0,0,0,0,1,32,17,0,1,14,0,38,5,2,1,0,0,2,0,33,10,2,1,17,3,318,35,13,12,2,1,7,0,283,138,3,14,119,9,52,10,2,3,0,0,5,0,42,5,8,1,25,3,245,43,16,12,3,1,10,1,202,45,1,20,121,15,276,31,14,11,4,0,2,0,245,117,2,12,106,8,216,52,18,20,2,3,4,5,164,72,8,17,60,7,47,7,1,2,0,2,2,0,40,13,1,2,22,2,152,34,10,16,1,2,5,0,118,58,2,7,47,4,152,49,18,23,1,3,3,1,103,46,3,5,42,7,1118,801,209,346,29,51,110,56,317,74,112,74,24,33
95MM07,1863,1108,261,573,35,74,108,57,755,300,89,80,227,59,104,32,7,16,1,3,3,2,72,44,1,4,21,2,27,6,1,3,0,2,0,0,21,9,1,1,8,2,23,2,0,2,0,0,0,0,21,3,0,0,17,1,288,43,18,19,0,4,2,0,245,101,4,7,123,10,33,8,1,5,0,1,0,1,25,0,1,2,20,2,205,49,19,19,1,2,7,1,156,37,2,12,99,6,267,57,19,28,1,5,4,0,210,90,2,10,98,10,198,74,19,36,2,5,8,4,124,58,8,12,39,7,37,4,0,3,0,0,0,1,33,13,0,1,18,1,162,44,7,29,3,3,1,1,118,64,2,9,37,6,133,49,10,27,1,8,2,1,84,39,2,3,36,4,1117,846,197,441,26,50,84,48,271,95,70,49,21,36
95MM08,2175,1290,272,669,49,107,128,65,885,339,154,109,215,68,106,33,5,18,1,5,4,0,73,51,0,3,17,2,45,10,3,3,0,2,1,1,35,19,0,3,10,3,28,7,1,5,1,0,0,0,21,3,3,1,14,0,304,42,8,25,1,3,4,1,262,125,2,7,118,10,32,5,2,3,0,0,0,0,27,2,5,2,16,2,215,55,15,27,3,1,8,1,160,24,3,11,111,11,287,65,13,33,4,7,7,1,222,111,5,10,91,5,210,75,21,37,0,3,9,5,135,69,9,7,47,3,41,3,0,1,0,0,2,0,38,17,1,3,16,1,149,41,6,26,2,3,4,0,108,58,6,2,39,3,139,42,8,22,1,3,6,2,97,48,4,5,35,5,1365,1021,216,527,40,84,98,56,344,93,127,75,9,40
95MM09,2496,1583,295,762,52,260,136,78,913,312,167,149,217,68,84,35,8,21,2,4,0,0,49,31,0,3,12,3,33,9,1,2,0,5,1,0,24,10,1,0,11,2,37,7,2,2,0,0,2,1,30,4,0,1,23,2,263,34,8,14,4,4,3,1,229,106,1,9,104,9,44,12,3,4,0,0,1,4,32,2,5,1,22,2,178,44,18,18,1,2,5,0,134,23,3,12,89,7,250,61,18,21,7,10,4,1,189,82,1,11,89,6,174,68,14,28,5,5,11,5,106,51,7,5,40,3,34,1,1,0,0,0,0,0,33,12,0,1,20,0,135,51,13,23,4,8,2,1,84,49,3,1,30,1,135,53,9,24,1,8,7,4,82,29,4,7,38,4,1729,1302,224,645,36,224,108,65,427,111,146,111,17,42
95MM10,1971,968,256,341,24,39,222,86,1003,177,203,189,322,112,77,14,4,7,1,0,2,0,63,24,5,1,30,3,35,4,0,2,0,0,2,0,31,10,3,1,14,3,39,4,0,1,0,1,2,0,35,2,6,1,25,1,359,40,10,16,3,2,6,3,319,92,6,17,180,24,62,9,2,1,0,1,4,1,53,5,12,4,28,4,296,49,16,8,2,2,19,2,247,20,7,28,162,30,320,38,10,11,2,1,11,3,282,69,7,21,164,21,242,62,14,15,4,2,19,8,180,44,25,18,76,17,55,6,2,2,0,0,2,0,49,8,2,1,35,3,135,27,9,9,0,0,6,3,108,33,6,5,60,4,147,44,13,12,1,1,10,7,103,22,5,12,52,12,1155,761,194,283,17,32,167,68,394,42,156,121,24,51
95MM11,1594,796,203,286,18,29,179,81,798,144,131,147,284,92,60,7,1,2,0,1,3,0,53,23,3,1,22,4,34,6,1,2,0,1,2,0,28,15,1,1,10,1,31,4,0,2,0,1,1,0,27,3,1,3,18,2,295,26,5,12,2,3,4,0,269,66,2,18,160,23,50,8,0,4,0,1,3,0,42,2,7,5,25,3,216,39,7,15,1,1,15,0,177,15,1,20,119,22,258,35,11,16,0,2,6,0,223,62,2,10,125,24,230,65,15,23,2,3,15,7,165,45,6,14,86,14,46,2,0,0,0,1,1,0,44,8,0,2,33,1,133,25,6,12,1,0,6,0,108,31,2,6,60,9,124,25,8,5,1,1,8,2,99,21,4,16,49,9,930,627,161,225,14,22,133,72,303,29,111,98,23,42
95MM12,4081,2395,575,1021,88,181,315,215,1686,274,408,321,522,161,144,48,9,22,1,8,7,1,96,40,3,8,39,6,60,14,3,8,0,0,3,0,46,12,4,1,24,5,82,15,3,9,0,0,1,2,67,9,8,2,45,3,555,87,28,37,7,4,10,1,468,111,18,25,292,22,135,31,7,13,0,1,4,6,104,3,20,9,64,8,481,87,33,27,3,3,17,4,394,45,8,50,262,29,517,115,27,52,7,8,20,1,402,85,10,37,250,20,445,147,38,68,5,5,17,14,298,64,34,41,140,19,111,15,6,8,0,0,1,0,96,19,3,4,67,3,231,58,14,28,5,3,7,1,173,65,3,7,94,4,252,77,24,35,4,4,10,0,175,34,10,20,101,10,2642,1923,442,824,68,154,245,190,719,77,333,199,29,81
95MM13,6032,3759,850,1859,117,267,399,267,2273,564,488,422,610,189,205,66,9,39,6,3,9,0,139,91,3,5,33,7,73,19,1,14,0,3,1,0,54,20,2,5,23,4,78,13,3,6,0,2,1,1,65,11,6,2,40,6,795,113,35,51,5,7,13,2,682,248,9,24,363,38,129,34,11,10,0,2,5,6,95,5,30,9,46,5,568,120,38,47,4,7,21,3,448,61,13,50,287,37,742,149,44,72,4,6,21,2,593,213,8,29,317,26,607,204,56,94,6,9,23,16,403,141,43,36,163,20,129,8,1,5,0,0,2,0,121,35,1,6,77,2,417,110,22,63,4,11,8,2,307,145,11,13,128,10,396,159,37,77,8,13,18,6,237,83,15,20,96,23,3993,3030,661,1509,87,224,314,235,963,148,386,289,37,103
95MM14,1770,1016,211,521,22,69,150,43,754,269,112,83,193,97,87,21,5,7,0,3,5,1,66,44,1,0,16,5,31,7,0,3,0,0,4,0,24,12,1,2,9,0,36,8,0,1,0,1,5,1,28,8,0,2,18,0,251,36,9,11,1,2,12,1,215,105,2,4,95,9,63,22,3,8,0,2,7,2,41,7,4,1,21,8,197,57,15,20,3,0,17,2,140,26,6,8,88,12,219,52,16,24,2,2,8,0,167,69,1,5,81,11,185,66,17,25,0,3,19,2,119,46,9,6,48,10,41,6,0,2,0,0,4,0,35,12,0,0,16,7,151,51,13,27,1,3,6,1,100,54,2,3,33,8,115,37,7,16,1,2,10,1,78,22,3,1,39,13,1086,782,160,418,17,55,99,33,304,92,88,60,14,50
95MM15,3130,2065,395,1128,66,219,150,107,1065,393,238,133,214,87,149,63,15,33,2,8,3,2,86,57,0,6,18,5,25,10,1,7,0,1,1,0,15,7,1,0,3,4,34,7,3,3,0,0,1,0,27,5,2,0,19,1,305,52,12,23,2,8,7,0,253,125,7,7,104,10,45,13,1,7,0,1,3,1,32,5,7,0,19,1,197,58,15,28,1,4,10,0,139,43,3,8,78,7,308,94,16,50,4,14,9,1,214,100,5,9,86,14,237,110,18,61,2,14,7,8,127,53,17,12,37,8,40,4,0,3,0,0,1,0,36,19,0,0,16,1,226,71,14,40,0,8,4,5,155,74,7,6,61,7,150,69,16,36,1,10,4,2,81,37,5,4,29,6,2166,1655,312,913,57,171,112,90,511,147,202,99,14,49
95MM16,4041,2744,491,1555,74,265,219,140,1297,414,260,206,301,116,137,53,11,28,3,7,3,1,84,49,1,7,25,2,58,17,1,10,2,1,3,0,41,13,1,4,21,2,64,23,2,10,0,4,6,1,41,7,4,0,27,3,395,82,21,36,2,14,9,0,313,135,4,8,156,10,74,32,2,9,0,4,16,1,42,3,12,0,21,6,336,96,22,58,3,2,9,2,240,40,4,26,150,20,374,117,28,53,9,14,12,1,257,108,2,13,126,8,332,138,31,71,4,12,12,8,194,72,14,17,80,11,55,11,1,5,0,2,3,0,44,13,1,0,30,0,243,74,9,51,2,8,2,2,169,84,4,8,66,7,209,86,19,46,4,5,10,2,123,38,8,12,55,10,2829,2229,391,1279,47,217,171,124,600,157,224,134,17,68
95MM17,2885,1881,386,950,63,128,202,152,1004,324,224,143,244,69,135,49,15,23,1,3,5,2,86,51,4,6,19,6,48,18,3,10,2,0,2,1,30,14,1,1,12,2,30,2,0,1,0,1,0,0,28,5,5,1,16,1,340,57,12,30,3,2,8,2,283,116,9,11,135,12,47,16,1,8,1,0,3,3,31,1,10,2,15,3,233,59,18,25,1,2,10,3,174,32,4,17,110,11,312,82,14,40,5,4,15,4,230,95,3,13,109,10,254,106,20,57,1,4,11,13,148,68,14,12,50,4,39,7,0,4,0,0,2,1,32,10,3,0,18,1,207,69,17,28,5,7,8,4,138,78,1,6,47,6,170,80,20,43,3,5,6,3,90,37,11,12,27,3,1903,1486,298,763,45,106,155,119,417,97,182,88,11,39
95MM18,3702,2525,495,1334,94,261,191,150,1177,321,233,165,346,112,133,47,13,28,1,4,1,0,86,45,4,3,27,7,41,11,2,6,0,3,0,0,30,14,0,0,16,0,67,12,3,4,0,1,3,1,55,5,5,1,42,2,378,65,24,21,4,6,9,1,313,97,3,11,190,12,101,18,6,6,0,1,2,3,83,1,10,3,64,5,290,95,33,36,4,6,15,1,195,26,5,13,138,13,358,103,26,48,10,8,10,1,255,83,2,14,148,8,249,106,19,54,3,11,9,10,143,51,17,12,57,6,44,5,3,1,0,0,1,0,39,6,2,0,29,2,233,78,18,47,3,2,7,1,155,61,5,5,78,6,210,93,16,49,6,9,6,7,117,38,8,4,62,5,2582,2057,386,1104,68,217,152,130,525,122,192,122,19,70
95MM19,2363,1604,332,961,35,85,122,69,759,303,117,102,162,75,99,38,7,27,0,3,1,0,61,41,1,4,15,0,33,13,2,8,0,0,3,0,20,7,0,3,9,1,22,6,1,2,0,1,2,0,16,6,0,0,10,0,254,46,9,29,3,4,1,0,208,98,2,7,90,11,36,19,6,5,0,0,7,1,17,0,4,0,12,1,188,50,12,22,3,5,6,2,138,25,5,17,77,14,261,76,17,43,4,3,8,1,185,83,0,12,77,13,222,106,22,61,4,3,9,7,116,50,9,9,38,10,28,3,1,1,0,1,0,0,25,6,0,1,15,3,171,79,11,52,4,9,3,0,92,51,2,1,37,1,136,64,14,40,2,4,4,0,72,31,6,2,25,8,1546,1222,253,740,21,63,86,59,324,114,92,70,8,40
95MM20,2425,1445,330,788,32,71,162,62,980,448,119,111,231,71,140,39,10,22,2,1,4,0,101,55,2,2,35,7,42,12,2,8,0,1,1,0,30,17,0,0,12,1,50,9,2,3,0,1,3,0,41,7,4,0,29,1,388,39,12,15,2,2,8,0,349,165,6,10,149,19,44,10,1,3,0,2,3,1,34,2,9,1,20,2,212,48,18,15,2,2,9,2,164,41,7,10,93,13,374,62,16,30,2,5,9,0,312,150,9,16,123,14,240,79,15,42,3,3,11,5,161,75,13,7,59,7,47,3,0,2,0,0,1,0,44,17,0,0,25,2,211,40,8,20,2,3,6,1,171,101,5,3,53,9,172,52,12,30,4,0,4,2,120,58,4,7,42,9,1496,1152,257,644,20,57,122,52,344,137,89,74,11,33
95MM21,2519,1685,347,916,53,149,131,89,834,327,163,106,168,70,105,46,4,28,0,4,8,2,59,37,2,2,15,3,28,10,1,6,1,0,1,1,18,12,1,0,5,0,19,9,2,4,0,2,1,0,10,2,3,0,5,0,266,63,14,29,9,7,4,0,203,97,2,2,92,10,32,14,2,6,1,1,2,2,18,1,10,0,7,0,162,55,18,22,1,8,5,1,107,23,5,6,62,11,283,78,16,33,8,12,8,1,205,90,2,8,92,13,179,66,7,40,2,9,6,2,113,55,10,10,30,8,23,2,0,1,0,1,0,0,21,13,0,0,8,0,173,64,11,39,2,6,5,1,109,65,0,6,35,3,142,72,18,39,4,4,6,1,70,31,1,8,22,8,1738,1342,275,734,38,114,101,80,396,124,140,74,16,42
95MM22,1888,1078,219,581,34,82,95,67,810,428,138,73,123,48,82,26,9,12,1,2,2,0,56,43,0,0,11,2,24,3,1,2,0,0,0,0,21,11,2,0,8,0,38,3,0,1,0,0,1,1,35,9,2,0,22,2,228,37,11,23,0,0,3,0,191,103,7,5,71,5,39,8,3,2,0,0,2,1,31,1,7,1,21,1,151,40,9,21,1,1,7,1,111,31,4,6,64,6,222,54,16,30,2,1,5,0,168,99,4,6,56,3,168,64,12,37,2,6,5,2,104,61,15,5,20,3,20,2,0,1,0,1,0,0,18,11,1,0,6,0,145,33,9,16,4,3,1,0,112,76,1,2,30,3,136,50,13,25,3,2,5,2,86,48,3,7,22,6,1231,855,161,464,23,69,76,62,376,179,113,49,7,28
95MM23,2002,1179,205,538,32,61,262,81,823,215,157,95,261,95,73,19,3,13,1,0,1,1,54,26,3,1,18,6,41,9,2,4,0,0,3,0,32,20,3,0,8,1,38,9,1,3,0,0,5,0,29,7,4,2,14,2,303,40,9,20,1,1,7,2,263,101,6,7,136,13,49,17,3,2,0,0,9,3,32,2,6,1,18,5,243,59,6,30,2,0,19,2,184,32,5,10,122,15,284,47,9,23,2,1,10,2,237,80,5,7,136,9,212,66,12,30,2,4,15,3,146,46,6,9,69,16,54,11,1,4,0,0,5,1,43,11,1,2,23,6,140,38,2,16,0,2,18,0,102,55,1,5,37,4,134,55,11,25,2,2,13,2,79,24,2,4,41,8,1261,930,159,423,23,54,201,70,331,53,136,69,24,49
95MM24,1802,852,213,306,24,42,189,78,950,278,156,149,254,113,79,17,2,7,2,2,4,0,62,46,0,1,10,5,27,5,1,2,0,0,1,1,22,10,2,0,7,3,28,3,1,0,0,0,1,1,25,7,6,0,11,1,309,29,12,6,2,2,5,2,280,117,7,7,125,24,40,6,2,0,0,0,0,4,34,2,11,0,15,6,220,23,5,6,0,1,9,2,197,36,5,18,110,28,276,30,8,11,1,5,3,2,246,104,3,10,112,17,231,59,12,19,0,2,23,3,172,67,7,14,67,17,35,0,0,0,0,0,0,0,35,11,1,0,14,9,135,17,6,6,1,2,2,0,118,67,3,2,39,7,144,46,12,14,2,1,13,4,98,28,8,9,41,12,1037,675,168,252,17,32,143,63,362,65,124,104,20,49
