GeographyCode,DC2612NI0001,DC2612NI0002,DC2612NI0003,DC2612NI0004,DC2612NI0005,DC2612NI0006,DC2612NI0007,DC2612NI0008,DC2612NI0009,DC2612NI0010,DC2612NI0011,DC2612NI0012,DC2612NI0013,DC2612NI0014,DC2612NI0015,DC2612NI0016,DC2612NI0017,DC2612NI0018,DC2612NI0019,DC2612NI0020,DC2612NI0021,DC2612NI0022,DC2612NI0023,DC2612NI0024,DC2612NI0025,DC2612NI0026,DC2612NI0027,DC2612NI0028,DC2612NI0029,DC2612NI0030,DC2612NI0031,DC2612NI0032,DC2612NI0033,DC2612NI0034,DC2612NI0035,DC2612NI0036,DC2612NI0037,DC2612NI0038,DC2612NI0039,DC2612NI0040,DC2612NI0041,DC2612NI0042,DC2612NI0043,DC2612NI0044,DC2612NI0045,DC2612NI0046,DC2612NI0047,DC2612NI0048,DC2612NI0049,DC2612NI0050,DC2612NI0051,DC2612NI0052,DC2612NI0053,DC2612NI0054,DC2612NI0055,DC2612NI0056,DC2612NI0057,DC2612NI0058,DC2612NI0059,DC2612NI0060,DC2612NI0061,DC2612NI0062,DC2612NI0063,DC2612NI0064,DC2612NI0065,DC2612NI0066,DC2612NI0067,DC2612NI0068,DC2612NI0069,DC2612NI0070,DC2612NI0071,DC2612NI0072,DC2612NI0073,DC2612NI0074,DC2612NI0075,DC2612NI0076,DC2612NI0077,DC2612NI0078,DC2612NI0079,DC2612NI0080,DC2612NI0081,DC2612NI0082,DC2612NI0083,DC2612NI0084,DC2612NI0085,DC2612NI0086,DC2612NI0087,DC2612NI0088,DC2612NI0089,DC2612NI0090,DC2612NI0091,DC2612NI0092,DC2612NI0093,DC2612NI0094,DC2612NI0095,DC2612NI0096,DC2612NI0097,DC2612NI0098,DC2612NI0099,DC2612NI0100,DC2612NI0101,DC2612NI0102,DC2612NI0103,DC2612NI0104,DC2612NI0105,DC2612NI0106,DC2612NI0107,DC2612NI0108,DC2612NI0109,DC2612NI0110,DC2612NI0111,DC2612NI0112,DC2612NI0113,DC2612NI0114,DC2612NI0115,DC2612NI0116,DC2612NI0117,DC2612NI0118,DC2612NI0119,DC2612NI0120,DC2612NI0121,DC2612NI0122,DC2612NI0123,DC2612NI0124,DC2612NI0125,DC2612NI0126,DC2612NI0127,DC2612NI0128,DC2612NI0129,DC2612NI0130,DC2612NI0131,DC2612NI0132,DC2612NI0133,DC2612NI0134,DC2612NI0135,DC2612NI0136,DC2612NI0137,DC2612NI0138,DC2612NI0139,DC2612NI0140,DC2612NI0141,DC2612NI0142,DC2612NI0143,DC2612NI0144,DC2612NI0145,DC2612NI0146,DC2612NI0147,DC2612NI0148,DC2612NI0149,DC2612NI0150,DC2612NI0151,DC2612NI0152,DC2612NI0153,DC2612NI0154,DC2612NI0155,DC2612NI0156,DC2612NI0157,DC2612NI0158,DC2612NI0159,DC2612NI0160,DC2612NI0161,DC2612NI0162,DC2612NI0163,DC2612NI0164,DC2612NI0165,DC2612NI0166,DC2612NI0167,DC2612NI0168,DC2612NI0169,DC2612NI0170,DC2612NI0171,DC2612NI0172,DC2612NI0173,DC2612NI0174,DC2612NI0175,DC2612NI0176,DC2612NI0177,DC2612NI0178,DC2612NI0179,DC2612NI0180,DC2612NI0181,DC2612NI0182,DC2612NI0183,DC2612NI0184,DC2612NI0185,DC2612NI0186,DC2612NI0187,DC2612NI0188,DC2612NI0189,DC2612NI0190,DC2612NI0191,DC2612NI0192,DC2612NI0193,DC2612NI0194,DC2612NI0195,DC2612NI0196
95MM13,6032,5962,7,0,28,0,0,0,7,0,6,0,0,22,3759,3707,5,0,23,0,0,0,6,0,5,0,0,13,850,847,1,0,1,0,0,0,0,0,0,0,0,1,1859,1821,3,0,15,0,0,0,5,0,5,0,0,10,117,115,0,0,1,0,0,0,0,0,0,0,0,1,267,266,0,0,1,0,0,0,0,0,0,0,0,0,399,392,1,0,5,0,0,0,0,0,0,0,0,1,267,266,0,0,0,0,0,0,1,0,0,0,0,0,2273,2255,2,0,5,0,0,0,1,0,1,0,0,9,564,562,0,0,2,0,0,0,0,0,0,0,0,0,488,485,0,0,2,0,0,0,0,0,0,0,0,1,422,415,1,0,0,0,0,0,1,0,0,0,0,5,610,607,0,0,1,0,0,0,0,0,0,0,0,2,189,186,1,0,0,0,0,0,0,0,1,0,0,1
95MM14,1770,1645,46,6,3,3,2,4,7,0,0,27,0,27,1016,919,32,6,1,3,2,3,7,0,0,26,0,17,211,193,2,6,0,0,0,1,2,0,0,6,0,1,521,457,25,0,0,3,2,2,4,0,0,20,0,8,22,21,0,0,0,0,0,0,0,0,0,0,0,1,69,65,0,0,0,0,0,0,1,0,0,0,0,3,150,142,4,0,1,0,0,0,0,0,0,0,0,3,43,41,1,0,0,0,0,0,0,0,0,0,0,1,754,726,14,0,2,0,0,1,0,0,0,1,0,10,269,262,5,0,1,0,0,0,0,0,0,0,0,1,112,108,0,0,0,0,0,0,0,0,0,1,0,3,83,76,4,0,0,0,0,0,0,0,0,0,0,3,193,191,0,0,1,0,0,0,0,0,0,0,0,1,97,89,5,0,0,0,0,1,0,0,0,0,0,2
95MM15,3130,3084,25,0,2,0,0,1,1,0,0,0,0,17,2065,2036,17,0,1,0,0,1,1,0,0,0,0,9,395,387,5,0,0,0,0,0,0,0,0,0,0,3,1128,1114,11,0,1,0,0,0,1,0,0,0,0,1,66,64,0,0,0,0,0,0,0,0,0,0,0,2,219,218,0,0,0,0,0,1,0,0,0,0,0,0,150,147,1,0,0,0,0,0,0,0,0,0,0,2,107,106,0,0,0,0,0,0,0,0,0,0,0,1,1065,1048,8,0,1,0,0,0,0,0,0,0,0,8,393,391,0,0,0,0,0,0,0,0,0,0,0,2,238,235,2,0,1,0,0,0,0,0,0,0,0,0,133,132,0,0,0,0,0,0,0,0,0,0,0,1,214,210,0,0,0,0,0,0,0,0,0,0,0,4,87,80,6,0,0,0,0,0,0,0,0,0,0,1
95MM16,4041,3868,90,0,12,1,0,13,1,0,1,4,2,49,2744,2605,73,0,5,1,0,8,1,0,1,4,2,44,491,464,11,0,1,0,0,2,0,0,0,0,1,12,1555,1468,55,0,3,1,0,3,0,0,1,3,0,21,74,72,0,0,0,0,0,0,0,0,0,1,1,0,265,251,1,0,0,0,0,3,0,0,0,0,0,10,219,212,6,0,0,0,0,0,0,0,0,0,0,1,140,138,0,0,1,0,0,0,1,0,0,0,0,0,1297,1263,17,0,7,0,0,5,0,0,0,0,0,5,414,410,0,0,1,0,0,0,0,0,0,0,0,3,260,256,2,0,0,0,0,1,0,0,0,0,0,1,206,188,12,0,2,0,0,3,0,0,0,0,0,1,301,298,0,0,3,0,0,0,0,0,0,0,0,0,116,111,3,0,1,0,0,1,0,0,0,0,0,0
95MM17,2885,2861,4,1,6,0,1,0,0,0,0,0,0,12,1881,1863,2,1,5,0,1,0,0,0,0,0,0,9,386,382,0,0,2,0,0,0,0,0,0,0,0,2,950,940,1,1,3,0,1,0,0,0,0,0,0,4,63,63,0,0,0,0,0,0,0,0,0,0,0,0,128,126,0,0,0,0,0,0,0,0,0,0,0,2,202,200,1,0,0,0,0,0,0,0,0,0,0,1,152,152,0,0,0,0,0,0,0,0,0,0,0,0,1004,998,2,0,1,0,0,0,0,0,0,0,0,3,324,323,0,0,0,0,0,0,0,0,0,0,0,1,224,222,1,0,0,0,0,0,0,0,0,0,0,1,143,141,0,0,1,0,0,0,0,0,0,0,0,1,244,243,1,0,0,0,0,0,0,0,0,0,0,0,69,69,0,0,0,0,0,0,0,0,0,0,0,0
95MM18,3702,3652,10,0,5,0,1,8,0,0,0,0,0,26,2525,2491,10,0,3,0,1,7,0,0,0,0,0,13,495,492,2,0,0,0,0,0,0,0,0,0,0,1,1334,1313,6,0,2,0,1,5,0,0,0,0,0,7,94,92,2,0,0,0,0,0,0,0,0,0,0,0,261,259,0,0,0,0,0,0,0,0,0,0,0,2,191,189,0,0,0,0,0,1,0,0,0,0,0,1,150,146,0,0,1,0,0,1,0,0,0,0,0,2,1177,1161,0,0,2,0,0,1,0,0,0,0,0,13,321,319,0,0,0,0,0,0,0,0,0,0,0,2,233,228,0,0,0,0,0,1,0,0,0,0,0,4,165,160,0,0,0,0,0,0,0,0,0,0,0,5,346,342,0,0,2,0,0,0,0,0,0,0,0,2,112,112,0,0,0,0,0,0,0,0,0,0,0,0
95MM19,2363,2287,38,0,2,0,0,0,4,0,0,4,0,28,1604,1550,29,0,1,0,0,0,4,0,0,4,0,16,332,324,4,0,0,0,0,0,0,0,0,0,0,4,961,923,22,0,1,0,0,0,3,0,0,1,0,11,35,35,0,0,0,0,0,0,0,0,0,0,0,0,85,82,1,0,0,0,0,0,0,0,0,2,0,0,122,117,2,0,0,0,0,0,1,0,0,1,0,1,69,69,0,0,0,0,0,0,0,0,0,0,0,0,759,737,9,0,1,0,0,0,0,0,0,0,0,12,303,302,0,0,0,0,0,0,0,0,0,0,0,1,117,115,0,0,0,0,0,0,0,0,0,0,0,2,102,92,7,0,1,0,0,0,0,0,0,0,0,2,162,159,0,0,0,0,0,0,0,0,0,0,0,3,75,69,2,0,0,0,0,0,0,0,0,0,0,4
95MM20,2425,2357,21,0,1,0,2,5,21,0,2,4,0,12,1445,1394,15,0,1,0,2,4,19,0,1,3,0,6,330,321,3,0,0,0,0,0,4,0,0,1,0,1,788,758,9,0,0,0,2,2,12,0,0,2,0,3,32,30,1,0,0,0,0,0,0,0,0,0,0,1,71,67,1,0,0,0,0,2,0,0,0,0,0,1,162,158,1,0,0,0,0,0,2,0,1,0,0,0,62,60,0,0,1,0,0,0,1,0,0,0,0,0,980,963,6,0,0,0,0,1,2,0,1,1,0,6,448,447,0,0,0,0,0,0,0,0,0,0,0,1,119,115,2,0,0,0,0,0,1,0,1,0,0,0,111,105,3,0,0,0,0,0,1,0,0,0,0,2,231,229,0,0,0,0,0,0,0,0,0,0,0,2,71,67,1,0,0,0,0,1,0,0,0,1,0,1
95MM21,2519,2494,2,0,0,0,0,4,0,1,7,1,0,10,1685,1666,1,0,0,0,0,4,0,1,5,1,0,7,347,343,0,0,0,0,0,0,0,0,0,0,0,4,916,906,1,0,0,0,0,1,0,0,5,1,0,2,53,51,0,0,0,0,0,1,0,1,0,0,0,0,149,146,0,0,0,0,0,2,0,0,0,0,0,1,131,131,0,0,0,0,0,0,0,0,0,0,0,0,89,89,0,0,0,0,0,0,0,0,0,0,0,0,834,828,1,0,0,0,0,0,0,0,2,0,0,3,327,326,0,0,0,0,0,0,0,0,0,0,0,1,163,163,0,0,0,0,0,0,0,0,0,0,0,0,106,102,1,0,0,0,0,0,0,0,1,0,0,2,168,168,0,0,0,0,0,0,0,0,0,0,0,0,70,69,0,0,0,0,0,0,0,0,1,0,0,0
95MM22,1888,1872,1,0,7,0,0,0,0,0,0,0,0,8,1078,1067,1,0,4,0,0,0,0,0,0,0,0,6,219,216,0,0,1,0,0,0,0,0,0,0,0,2,581,577,0,0,2,0,0,0,0,0,0,0,0,2,34,34,0,0,0,0,0,0,0,0,0,0,0,0,82,82,0,0,0,0,0,0,0,0,0,0,0,0,95,94,0,0,1,0,0,0,0,0,0,0,0,0,67,64,1,0,0,0,0,0,0,0,0,0,0,2,810,805,0,0,3,0,0,0,0,0,0,0,0,2,428,426,0,0,1,0,0,0,0,0,0,0,0,1,138,136,0,0,1,0,0,0,0,0,0,0,0,1,73,73,0,0,0,0,0,0,0,0,0,0,0,0,123,122,0,0,1,0,0,0,0,0,0,0,0,0,48,48,0,0,0,0,0,0,0,0,0,0,0,0
95MM23,2002,1923,6,3,11,0,2,3,0,1,6,0,0,47,1179,1128,5,2,8,0,2,2,0,1,5,0,0,26,205,195,0,1,2,0,0,0,0,0,0,0,0,7,538,516,5,0,1,0,2,2,0,0,5,0,0,7,32,31,0,0,0,0,0,0,0,0,0,0,0,1,61,61,0,0,0,0,0,0,0,0,0,0,0,0,262,251,0,0,3,0,0,0,0,1,0,0,0,7,81,74,0,1,2,0,0,0,0,0,0,0,0,4,823,795,1,1,3,0,0,1,0,0,1,0,0,21,215,215,0,0,0,0,0,0,0,0,0,0,0,0,157,140,0,1,0,0,0,0,0,0,0,0,0,16,95,92,1,0,0,0,0,0,0,0,0,0,0,2,261,257,0,0,3,0,0,0,0,0,0,0,0,1,95,91,0,0,0,0,0,1,0,0,1,0,0,2
95MM24,1802,1791,0,0,5,1,0,0,0,0,0,0,0,5,852,845,0,0,3,1,0,0,0,0,0,0,0,3,213,210,0,0,2,0,0,0,0,0,0,0,0,1,306,304,0,0,0,0,0,0,0,0,0,0,0,2,24,24,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,189,188,0,0,0,1,0,0,0,0,0,0,0,0,78,77,0,0,1,0,0,0,0,0,0,0,0,0,950,946,0,0,2,0,0,0,0,0,0,0,0,2,278,276,0,0,0,0,0,0,0,0,0,0,0,2,156,156,0,0,0,0,0,0,0,0,0,0,0,0,149,148,0,0,1,0,0,0,0,0,0,0,0,0,254,253,0,0,1,0,0,0,0,0,0,0,0,0,113,113,0,0,0,0,0,0,0,0,0,0,0,0
95MM25,4314,4266,1,1,26,1,0,0,0,0,0,0,0,19,2483,2449,1,1,18,1,0,0,0,0,0,0,0,13,620,616,0,0,3,0,0,0,0,0,0,0,0,1,1083,1062,1,1,8,1,0,0,0,0,0,0,0,10,71,70,0,0,1,0,0,0,0,0,0,0,0,0,131,127,0,0,3,0,0,0,0,0,0,0,0,1,386,384,0,0,1,0,0,0,0,0,0,0,0,1,192,190,0,0,2,0,0,0,0,0,0,0,0,0,1831,1817,0,0,8,0,0,0,0,0,0,0,0,6,334,334,0,0,0,0,0,0,0,0,0,0,0,0,379,375,0,0,2,0,0,0,0,0,0,0,0,2,382,378,0,0,2,0,0,0,0,0,0,0,0,2,570,566,0,0,3,0,0,0,0,0,0,0,0,1,166,164,0,0,1,0,0,0,0,0,0,0,0,1
95MM26,2422,2391,0,0,11,0,0,1,0,0,1,0,0,18,1483,1466,0,0,9,0,0,1,0,0,0,0,0,7,304,300,0,0,2,0,0,0,0,0,0,0,0,2,730,724,0,0,3,0,0,0,0,0,0,0,0,3,40,39,0,0,0,0,0,0,0,0,0,0,0,1,96,94,0,0,1,0,0,1,0,0,0,0,0,0,181,179,0,0,1,0,0,0,0,0,0,0,0,1,132,130,0,0,2,0,0,0,0,0,0,0,0,0,939,925,0,0,2,0,0,0,0,0,1,0,0,11,258,254,0,0,1,0,0,0,0,0,0,0,0,3,198,194,0,0,0,0,0,0,0,0,0,0,0,4,141,139,0,0,0,0,0,0,0,0,1,0,0,1,271,267,0,0,1,0,0,0,0,0,0,0,0,3,71,71,0,0,0,0,0,0,0,0,0,0,0,0
95MM27,3207,2973,48,11,27,7,0,22,5,0,2,1,3,108,1833,1678,40,10,15,3,0,11,5,0,2,0,2,67,270,244,8,2,3,1,0,1,1,0,0,0,1,9,637,562,26,7,3,2,0,5,4,0,0,0,1,27,39,39,0,0,0,0,0,0,0,0,0,0,0,0,92,86,0,0,0,0,0,1,0,0,0,0,0,5,334,317,6,1,1,0,0,1,0,0,0,0,0,8,461,430,0,0,8,0,0,3,0,0,2,0,0,18,1374,1295,8,1,12,4,0,11,0,0,0,1,1,41,300,294,0,0,4,0,0,0,0,0,0,0,0,2,479,422,2,1,6,3,0,11,0,0,0,1,0,33,77,71,3,0,0,0,0,0,0,0,0,0,1,2,388,384,1,0,2,0,0,0,0,0,0,0,0,1,130,124,2,0,0,1,0,0,0,0,0,0,0,3
95MM28,1805,1761,5,1,3,3,0,0,0,0,0,0,0,32,976,950,5,1,2,0,0,0,0,0,0,0,0,18,229,222,0,1,2,0,0,0,0,0,0,0,0,4,423,417,4,0,0,0,0,0,0,0,0,0,0,2,20,19,0,0,0,0,0,0,0,0,0,0,0,1,37,35,0,0,0,0,0,0,0,0,0,0,0,2,210,203,0,0,0,0,0,0,0,0,0,0,0,7,57,54,1,0,0,0,0,0,0,0,0,0,0,2,829,811,0,0,1,3,0,0,0,0,0,0,0,14,211,208,0,0,0,0,0,0,0,0,0,0,0,3,120,109,0,0,0,2,0,0,0,0,0,0,0,9,106,106,0,0,0,0,0,0,0,0,0,0,0,0,302,300,0,0,1,1,0,0,0,0,0,0,0,0,90,88,0,0,0,0,0,0,0,0,0,0,0,2
95MM29,2504,2381,67,7,4,0,4,2,0,3,1,13,0,22,1610,1508,57,4,4,0,4,2,0,0,1,13,0,17,321,300,15,0,0,0,2,1,0,0,0,3,0,0,794,727,38,4,2,0,2,0,0,0,1,10,0,10,46,44,0,0,0,0,0,0,0,0,0,0,0,2,106,99,3,0,0,0,0,0,0,0,0,0,0,4,263,260,1,0,1,0,0,0,0,0,0,0,0,1,80,78,0,0,1,0,0,1,0,0,0,0,0,0,894,873,10,3,0,0,0,0,0,3,0,0,0,5,243,239,1,0,0,0,0,0,0,0,0,0,0,3,147,146,1,0,0,0,0,0,0,0,0,0,0,0,127,121,4,0,0,0,0,0,0,1,0,0,0,1,251,250,0,0,0,0,0,0,0,0,0,0,0,1,126,117,4,3,0,0,0,0,0,2,0,0,0,0
95MM30,1525,1499,3,2,6,2,0,0,0,0,0,0,0,13,793,782,1,1,3,0,0,0,0,0,0,0,0,6,161,160,0,1,0,0,0,0,0,0,0,0,0,0,310,302,0,0,2,0,0,0,0,0,0,0,0,6,38,38,0,0,0,0,0,0,0,0,0,0,0,0,72,72,0,0,0,0,0,0,0,0,0,0,0,0,172,170,1,0,1,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,732,717,2,1,3,2,0,0,0,0,0,0,0,7,190,190,0,0,0,0,0,0,0,0,0,0,0,0,119,112,1,1,0,0,0,0,0,0,0,0,0,5,96,94,1,0,0,1,0,0,0,0,0,0,0,0,240,238,0,0,2,0,0,0,0,0,0,0,0,0,87,83,0,0,1,1,0,0,0,0,0,0,0,2
95NN01,2287,2266,3,7,0,2,0,2,0,0,1,0,0,6,1433,1416,2,7,0,2,0,2,0,0,0,0,0,4,320,317,0,2,0,0,0,0,0,0,0,0,0,1,658,651,1,4,0,0,0,1,0,0,0,0,0,1,62,61,0,0,0,0,0,0,0,0,0,0,0,1,199,194,1,1,0,2,0,0,0,0,0,0,0,1,146,145,0,0,0,0,0,1,0,0,0,0,0,0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,854,850,1,0,0,0,0,0,0,0,1,0,0,2,300,299,0,0,0,0,0,0,0,0,1,0,0,0,141,141,0,0,0,0,0,0,0,0,0,0,0,0,110,110,0,0,0,0,0,0,0,0,0,0,0,0,215,215,0,0,0,0,0,0,0,0,0,0,0,0,88,85,1,0,0,0,0,0,0,0,0,0,0,2
95NN02,1644,1631,0,0,2,0,0,3,1,0,0,0,0,7,1104,1094,0,0,1,0,0,3,0,0,0,0,0,6,195,193,0,0,0,0,0,0,0,0,0,0,0,2,664,659,0,0,0,0,0,2,0,0,0,0,0,3,27,27,0,0,0,0,0,0,0,0,0,0,0,0,89,87,0,0,0,0,0,1,0,0,0,0,0,1,76,75,0,0,1,0,0,0,0,0,0,0,0,0,53,53,0,0,0,0,0,0,0,0,0,0,0,0,540,537,0,0,1,0,0,0,1,0,0,0,0,1,275,275,0,0,0,0,0,0,0,0,0,0,0,0,92,91,0,0,1,0,0,0,0,0,0,0,0,0,52,50,0,0,0,0,0,0,1,0,0,0,0,1,87,87,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0
95NN03,2079,2011,32,4,4,1,0,3,0,1,0,4,5,14,1417,1357,31,4,3,0,0,3,0,1,0,4,5,9,280,266,7,1,1,0,0,1,0,0,0,2,0,2,789,750,23,3,1,0,0,0,0,1,0,2,5,4,37,35,0,0,1,0,0,1,0,0,0,0,0,0,137,134,0,0,0,0,0,1,0,0,0,0,0,2,112,111,0,0,0,0,0,0,0,0,0,0,0,1,62,61,1,0,0,0,0,0,0,0,0,0,0,0,662,654,1,0,1,1,0,0,0,0,0,0,0,5,306,303,0,0,0,1,0,0,0,0,0,0,0,2,83,80,1,0,1,0,0,0,0,0,0,0,0,1,68,67,0,0,0,0,0,0,0,0,0,0,0,1,158,157,0,0,0,0,0,0,0,0,0,0,0,1,47,47,0,0,0,0,0,0,0,0,0,0,0,0
95NN04,2027,1976,12,3,4,1,0,4,2,5,0,6,0,14,1227,1191,11,2,3,0,0,1,2,3,0,5,0,9,252,246,3,0,1,0,0,0,0,0,0,0,0,2,638,614,6,2,1,0,0,1,2,3,0,4,0,5,22,22,0,0,0,0,0,0,0,0,0,0,0,0,91,88,1,0,0,0,0,0,0,0,0,0,0,2,158,157,0,0,0,0,0,0,0,0,0,1,0,0,66,64,1,0,1,0,0,0,0,0,0,0,0,0,800,785,1,1,1,1,0,3,0,2,0,1,0,5,176,176,0,0,0,0,0,0,0,0,0,0,0,0,114,113,0,0,0,0,0,1,0,0,0,0,0,0,135,128,1,0,1,0,0,2,0,1,0,0,0,2,306,301,0,0,0,1,0,0,0,0,0,1,0,3,69,67,0,1,0,0,0,0,0,1,0,0,0,0
95NN05,1796,1728,33,3,1,0,0,0,0,4,3,10,2,12,1199,1144,30,2,0,0,0,0,0,4,1,10,2,6,253,241,8,0,0,0,0,0,0,0,0,4,0,0,647,608,21,2,0,0,0,0,0,4,1,6,2,3,33,33,0,0,0,0,0,0,0,0,0,0,0,0,125,123,0,0,0,0,0,0,0,0,0,0,0,2,89,87,1,0,0,0,0,0,0,0,0,0,0,1,52,52,0,0,0,0,0,0,0,0,0,0,0,0,597,584,3,1,1,0,0,0,0,0,2,0,0,6,230,230,0,0,0,0,0,0,0,0,0,0,0,0,88,86,2,0,0,0,0,0,0,0,0,0,0,0,74,71,0,1,0,0,0,0,0,0,0,0,0,2,148,141,1,0,1,0,0,0,0,0,2,0,0,3,57,56,0,0,0,0,0,0,0,0,0,0,0,1
95NN06,2420,2339,35,22,12,1,0,2,0,2,0,0,0,7,1609,1546,29,17,8,0,0,1,0,2,0,0,0,6,314,299,10,4,0,0,0,0,0,0,0,0,0,1,808,771,16,11,4,0,0,1,0,2,0,0,0,3,43,42,0,0,0,0,0,0,0,0,0,0,0,1,221,218,1,0,1,0,0,0,0,0,0,0,0,1,142,138,1,1,2,0,0,0,0,0,0,0,0,0,81,78,1,1,1,0,0,0,0,0,0,0,0,0,811,793,6,5,4,1,0,1,0,0,0,0,0,1,253,253,0,0,0,0,0,0,0,0,0,0,0,0,173,165,3,2,2,0,0,1,0,0,0,0,0,0,128,126,2,0,0,0,0,0,0,0,0,0,0,0,178,177,0,0,0,1,0,0,0,0,0,0,0,0,79,72,1,3,2,0,0,0,0,0,0,0,0,1
95NN07,2353,2314,7,4,6,0,0,0,0,1,3,7,0,11,1515,1486,6,2,3,0,0,0,0,0,3,6,0,9,356,351,1,0,1,0,0,0,0,0,1,0,0,2,761,743,4,2,2,0,0,0,0,0,2,5,0,3,37,36,0,0,0,0,0,0,0,0,0,0,0,1,136,134,0,0,0,0,0,0,0,0,0,0,0,2,133,132,0,0,0,0,0,0,0,0,0,1,0,0,92,90,1,0,0,0,0,0,0,0,0,0,0,1,838,828,1,2,3,0,0,0,0,1,0,1,0,2,246,246,0,0,0,0,0,0,0,0,0,0,0,0,151,150,0,0,0,0,0,0,0,0,0,1,0,0,93,90,1,2,0,0,0,0,0,0,0,0,0,0,248,245,0,0,2,0,0,0,0,0,0,0,0,1,100,97,0,0,1,0,0,0,0,1,0,0,0,1
95NN08,2417,2341,25,21,4,0,7,1,1,6,1,0,0,10,1693,1623,25,19,4,0,7,1,0,6,0,0,0,8,338,324,6,4,0,0,1,0,0,1,0,0,0,2,867,826,15,14,1,0,5,1,0,2,0,0,0,3,80,77,0,0,0,0,0,0,0,1,0,0,0,2,242,240,1,0,0,0,0,0,0,1,0,0,0,0,83,74,2,1,3,0,1,0,0,1,0,0,0,1,83,82,1,0,0,0,0,0,0,0,0,0,0,0,724,718,0,2,0,0,0,0,1,0,1,0,0,2,314,313,0,0,0,0,0,0,0,0,0,0,0,1,156,156,0,0,0,0,0,0,0,0,0,0,0,0,99,96,0,2,0,0,0,0,0,0,1,0,0,0,107,106,0,0,0,0,0,0,0,0,0,0,0,1,48,47,0,0,0,0,0,0,1,0,0,0,0,0
95NN09,2202,2185,3,0,1,1,0,0,2,0,0,2,0,8,1576,1561,3,0,1,1,0,0,2,0,0,2,0,6,281,277,2,0,0,0,0,0,0,0,0,1,0,1,797,789,1,0,1,1,0,0,0,0,0,1,0,4,68,68,0,0,0,0,0,0,0,0,0,0,0,0,300,300,0,0,0,0,0,0,0,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,60,57,0,0,0,0,0,0,2,0,0,0,0,1,626,624,0,0,0,0,0,0,0,0,0,0,0,2,277,277,0,0,0,0,0,0,0,0,0,0,0,0,148,148,0,0,0,0,0,0,0,0,0,0,0,0,81,81,0,0,0,0,0,0,0,0,0,0,0,0,74,72,0,0,0,0,0,0,0,0,0,0,0,2,46,46,0,0,0,0,0,0,0,0,0,0,0,0
95NN10,2269,2229,11,4,2,2,1,0,0,4,1,0,4,11,1430,1393,10,4,2,2,1,0,0,4,0,0,4,10,306,300,1,1,0,0,0,0,0,2,0,0,0,2,715,686,9,2,2,1,1,0,0,2,0,0,4,8,53,53,0,0,0,0,0,0,0,0,0,0,0,0,181,181,0,0,0,0,0,0,0,0,0,0,0,0,95,93,0,1,0,1,0,0,0,0,0,0,0,0,80,80,0,0,0,0,0,0,0,0,0,0,0,0,839,836,1,0,0,0,0,0,0,0,1,0,0,1,404,404,0,0,0,0,0,0,0,0,0,0,0,0,146,145,0,0,0,0,0,0,0,0,0,0,0,1,70,69,1,0,0,0,0,0,0,0,0,0,0,0,154,154,0,0,0,0,0,0,0,0,0,0,0,0,65,64,0,0,0,0,0,0,0,0,1,0,0,0
95NN11,2792,2758,12,3,8,1,0,1,0,0,0,0,0,9,1967,1937,11,3,6,1,0,1,0,0,0,0,0,8,347,340,4,1,0,0,0,0,0,0,0,0,0,2,1014,1000,5,1,3,1,0,1,0,0,0,0,0,3,70,69,0,0,1,0,0,0,0,0,0,0,0,0,297,294,0,0,2,0,0,0,0,0,0,0,0,1,128,124,1,1,0,0,0,0,0,0,0,0,0,2,111,110,1,0,0,0,0,0,0,0,0,0,0,0,825,821,1,0,2,0,0,0,0,0,0,0,0,1,292,292,0,0,0,0,0,0,0,0,0,0,0,0,191,191,0,0,0,0,0,0,0,0,0,0,0,0,99,99,0,0,0,0,0,0,0,0,0,0,0,0,163,163,0,0,0,0,0,0,0,0,0,0,0,0,80,76,1,0,2,0,0,0,0,0,0,0,0,1
95NN12,2041,2013,9,2,4,0,0,1,0,0,1,0,0,11,1402,1384,8,2,2,0,0,1,0,0,1,0,0,4,262,260,0,0,2,0,0,0,0,0,0,0,0,0,694,681,7,2,0,0,0,0,0,0,1,0,0,3,47,46,0,0,0,0,0,0,0,0,0,0,0,1,205,204,0,0,0,0,0,1,0,0,0,0,0,0,127,126,1,0,0,0,0,0,0,0,0,0,0,0,67,67,0,0,0,0,0,0,0,0,0,0,0,0,639,629,1,0,2,0,0,0,0,0,0,0,0,7,250,244,0,0,2,0,0,0,0,0,0,0,0,4,94,93,0,0,0,0,0,0,0,0,0,0,0,1,85,84,0,0,0,0,0,0,0,0,0,0,0,1,151,151,0,0,0,0,0,0,0,0,0,0,0,0,59,57,1,0,0,0,0,0,0,0,0,0,0,1
