GeographyCode,DC2248NI0001,DC2248NI0002,DC2248NI0003,DC2248NI0004,DC2248NI0005,DC2248NI0006,DC2248NI0007,DC2248NI0008,DC2248NI0009,DC2248NI0010,DC2248NI0011,DC2248NI0012,DC2248NI0013,DC2248NI0014,DC2248NI0015,DC2248NI0016,DC2248NI0017,DC2248NI0018,DC2248NI0019,DC2248NI0020,DC2248NI0021,DC2248NI0022,DC2248NI0023,DC2248NI0024,DC2248NI0025,DC2248NI0026,DC2248NI0027,DC2248NI0028,DC2248NI0029,DC2248NI0030,DC2248NI0031,DC2248NI0032,DC2248NI0033,DC2248NI0034,DC2248NI0035,DC2248NI0036,DC2248NI0037,DC2248NI0038,DC2248NI0039,DC2248NI0040,DC2248NI0041,DC2248NI0042,DC2248NI0043,DC2248NI0044,DC2248NI0045,DC2248NI0046,DC2248NI0047,DC2248NI0048,DC2248NI0049,DC2248NI0050,DC2248NI0051,DC2248NI0052,DC2248NI0053,DC2248NI0054,DC2248NI0055,DC2248NI0056,DC2248NI0057,DC2248NI0058,DC2248NI0059,DC2248NI0060,DC2248NI0061,DC2248NI0062,DC2248NI0063,DC2248NI0064,DC2248NI0065,DC2248NI0066,DC2248NI0067,DC2248NI0068,DC2248NI0069,DC2248NI0070,DC2248NI0071,DC2248NI0072,DC2248NI0073,DC2248NI0074,DC2248NI0075,DC2248NI0076,DC2248NI0077,DC2248NI0078,DC2248NI0079,DC2248NI0080
95LL19S1,2283,148,1971,34,130,2243,147,1957,21,118,2243,147,1957,21,118,0,0,0,0,0,15,0,4,8,3,5,0,2,0,3,3,0,2,1,0,5,0,0,5,0,0,0,0,0,0,2,0,0,2,0,4,0,4,0,0,2,0,2,0,0,1,0,1,0,0,1,0,1,0,0,20,1,6,4,9,1,0,0,1,0
95LL19S2,2865,1091,1610,17,147,2836,1087,1598,11,140,2835,1087,1597,11,140,1,0,1,0,0,14,0,2,6,6,11,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,0,4,0,1,9,3,6,0,0
95LL20W1,2401,998,1282,18,103,2393,995,1280,15,103,2393,995,1280,15,103,0,0,0,0,0,4,1,0,3,0,2,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,1,2,0,0,0,0,0,0,0
95LL21W1,3983,2156,1579,30,218,3902,2116,1568,21,197,3902,2116,1568,21,197,0,0,0,0,0,31,11,5,3,12,14,1,1,2,10,10,8,1,0,1,1,0,0,1,0,1,0,0,0,1,5,2,3,0,0,5,3,1,0,1,0,0,0,0,0,2,1,1,0,0,3,2,0,0,1,31,17,4,5,5,14,9,1,1,3
95LL22W1,3728,3382,221,20,105,3664,3344,212,9,99,3646,3326,212,9,99,18,18,0,0,0,18,7,2,5,4,5,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,1,5,0,7,1,6,0,0,0,0,0,0,0,7,1,6,0,0,0,0,0,0,0,29,21,1,5,2,10,9,0,1,0
95LL23W1,2157,302,1684,11,160,2126,292,1675,7,152,2126,292,1675,7,152,0,0,0,0,0,8,4,1,3,0,1,0,0,1,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,15,2,8,1,4,0,0,0,0,0,15,2,8,1,4,0,0,0,0,0,8,4,0,0,4,0,0,0,0,0
95LL24S1,2027,585,1348,9,85,2009,578,1337,9,85,2009,578,1337,9,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,6,0,0,1,0,1,0,0,5,0,5,0,0,2,2,0,0,0,6,5,1,0,0,4,0,4,0,0
95LL24S2,1742,702,986,3,51,1727,695,979,2,51,1727,695,979,2,51,0,0,0,0,0,9,6,2,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,6,1,0,0,4,1,3,0,0,0,0,0,0,0,4,1,3,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
95LL25S1,2583,254,2136,30,163,2561,254,2133,17,157,2561,254,2133,17,157,0,0,0,0,0,10,0,0,8,2,2,0,0,0,2,1,0,0,1,0,2,0,0,2,0,0,0,0,0,0,5,0,0,5,0,3,0,2,1,0,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,7,0,0,3,4,2,0,1,1,0
95LL25S2,1953,143,1687,26,97,1924,142,1683,14,85,1924,142,1683,14,85,0,0,0,0,0,17,0,0,6,11,8,0,0,0,8,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,4,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,2,5,1,3,0,2,1,0
95LL26S1,1519,1340,124,16,39,1490,1323,122,8,37,1488,1321,122,8,37,2,2,0,0,0,3,1,0,0,2,2,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,2,1,1,0,0,1,1,0,0,0,7,6,0,1,0,16,8,1,7,0
95LL26S2,2179,2072,76,11,20,2166,2065,75,8,18,2166,2065,75,8,18,0,0,0,0,0,2,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,6,5,0,0,1,2,0,0,2,0
95MM01S1,1471,647,778,15,31,1455,643,778,8,26,1455,643,778,8,26,0,0,0,0,0,10,1,0,4,5,6,1,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,2,0,1,0,0,1,0
95MM01S2,1777,1139,544,34,60,1684,1089,542,7,46,1684,1089,542,7,46,0,0,0,0,0,76,40,0,23,13,13,0,0,0,13,62,40,0,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,11,7,1,3,0,2,1,1,0,0,9,6,0,3,0,0,0,0,0,0,4,3,0,0,1,2,0,1,1,0
95MM01S3,1614,183,1356,20,55,1582,182,1348,10,42,1581,182,1347,10,42,1,0,1,0,0,17,1,0,8,8,7,1,0,0,6,6,0,0,5,1,0,0,0,0,0,0,0,0,0,0,4,0,0,3,1,7,0,4,1,2,5,0,3,1,1,1,0,0,0,1,1,0,1,0,0,8,0,4,1,3,0,0,0,0,0
95MM02S1,1559,1425,108,10,16,1543,1420,104,3,16,1543,1420,104,3,16,0,0,0,0,0,9,1,1,7,0,1,0,1,0,0,8,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,0,0,2,2,0,0,0
95MM02S2,1685,1584,71,14,16,1653,1577,64,1,11,1651,1575,64,1,11,2,2,0,0,0,21,1,7,8,5,5,0,0,0,5,16,1,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,1,0,5,1,0,4,0
95MM03W1,3508,2416,1003,17,72,3488,2406,1000,10,72,3488,2406,1000,10,72,0,0,0,0,0,14,7,1,6,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,1,1,0,2,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,4,2,1,1,0,0,0,0,0,0
95MM04W1,2151,2062,55,3,31,2141,2057,55,2,27,2140,2056,55,2,27,1,1,0,0,0,6,1,0,1,4,5,1,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,1,0,0,0
95MM05W1,2495,2359,111,2,23,2477,2342,110,2,23,2476,2341,110,2,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,5,5,0,0,0,1,1,0,0,0,11,10,1,0,0,1,1,0,0,0
95MM06S1,1376,1296,58,6,16,1369,1291,58,4,16,1367,1289,58,4,16,2,2,0,0,0,3,1,0,2,0,1,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
95MM06S2,1227,1147,70,6,4,1214,1138,70,2,4,1213,1137,70,2,4,1,1,0,0,0,5,2,0,3,0,2,1,0,1,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,1,0,4,4,0,0,0
95MM07W1,2601,473,2012,22,94,2570,470,2008,14,78,2570,470,2008,14,78,0,0,0,0,0,22,3,1,5,13,9,0,0,0,9,1,0,0,1,0,5,0,0,4,1,0,0,0,0,0,7,3,1,0,3,3,0,1,0,2,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,5,0,2,2,1,1,0,0,1,0
95MM08S1,1291,1097,175,2,17,1288,1094,175,2,17,1286,1092,175,2,17,2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0
95MM08S2,1656,846,772,8,30,1639,838,772,1,28,1637,836,772,1,28,2,2,0,0,0,14,6,0,6,2,1,0,0,0,1,9,2,0,6,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0
95MM09S1,1588,1163,388,3,34,1573,1158,381,2,32,1570,1155,381,2,32,3,3,0,0,0,4,1,0,1,2,1,0,0,0,1,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9,2,7,0,0,1,1,0,0,0
95MM09S2,1974,1419,521,10,24,1965,1415,520,7,23,1965,1415,520,7,23,0,0,0,0,0,4,0,0,3,1,1,0,0,0,1,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,1,0,1,0,0,3,3,0,0,0,1,1,0,0,0,0,0,0,0,0
95MM10S1,1456,1409,43,0,4,1453,1407,43,0,3,1452,1406,43,0,3,1,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM10S2,1294,1229,47,2,16,1287,1225,46,0,16,1287,1225,46,0,16,0,0,0,0,0,4,1,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0
95MM11W1,2277,2215,50,1,11,2270,2211,47,1,11,2270,2211,47,1,11,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,1,3,0,0,1,0,1,0,0,0,0,0,0,0,3,1,2,0,0,1,1,0,0,0,0,0,0,0,0
95MM12S1,2022,1733,263,3,23,1998,1721,256,1,20,1993,1716,256,1,20,5,5,0,0,0,2,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,0,5,0,0,4,0,4,0,0,0,0,0,0,0,1,0,1,0,0,15,12,1,0,2,2,0,0,1,1
95MM12S2,1298,1249,35,2,12,1294,1246,35,1,12,1287,1239,35,1,12,7,7,0,0,0,2,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
95MM12S3,2538,2411,85,12,30,2514,2397,84,5,28,2513,2396,84,5,28,1,1,0,0,0,10,2,0,7,1,1,1,0,0,0,7,0,0,6,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,0,1,2,2,0,0,0
95MM13S1,1205,1070,121,2,12,1200,1067,119,2,12,1200,1067,119,2,12,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
95MM13S2,1236,1179,46,1,10,1218,1169,43,1,5,1218,1169,43,1,5,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,12,4,3,0,5,2,0,2,0,0,6,0,1,0,5,4,4,0,0,0,2,2,0,0,0,0,0,0,0,0
95MM13S3,1569,1498,57,5,9,1560,1495,56,3,6,1560,1495,56,3,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7,3,0,1,3,0,0,0,0,0
95MM13S4,2553,2421,98,9,25,2530,2409,96,1,24,2517,2396,96,1,24,13,13,0,0,0,14,6,0,7,1,1,1,0,0,0,8,1,0,7,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7,5,1,1,0,1,1,0,0,0
95MM13S5,2309,2117,142,15,35,2270,2097,139,5,29,2266,2093,139,5,29,4,4,0,0,0,23,6,2,10,5,7,1,2,0,4,11,1,0,10,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,0,1,4,4,0,0,0
95MM14S1,833,330,468,18,17,813,325,462,10,16,811,323,462,10,16,2,2,0,0,0,10,0,4,5,1,2,0,1,0,1,4,0,3,1,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,1,0,0,7,4,0,3,0
95MM14S2,1736,864,787,36,49,1605,802,751,12,40,1605,802,751,12,40,0,0,0,0,0,113,54,32,20,7,9,0,1,2,6,76,40,28,8,0,1,0,0,1,0,0,0,0,0,0,27,14,3,9,1,10,8,1,1,0,1,1,0,0,0,7,5,1,1,0,2,2,0,0,0,2,0,1,0,1,6,0,2,3,1
95MM15S1,1753,838,860,6,49,1740,833,854,5,48,1740,833,854,5,48,0,0,0,0,0,5,2,3,0,0,3,2,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,1,0,0,1,0
95MM15S2,2648,1460,1079,14,95,2618,1450,1076,3,89,2616,1449,1076,3,88,2,1,0,0,1,24,4,3,11,6,10,1,3,0,6,8,0,0,8,0,3,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,1,1,0,0,0
95MM16S1,2407,1969,356,23,59,2373,1958,350,14,51,2373,1958,350,14,51,0,0,0,0,0,19,3,2,9,5,8,2,1,0,5,4,0,1,3,0,0,0,0,0,0,5,0,0,5,0,2,1,0,1,0,3,1,1,0,1,1,0,0,0,1,2,1,1,0,0,0,0,0,0,0,12,7,3,0,2,0,0,0,0,0
95MM16S2,3338,1860,1226,83,169,3165,1805,1221,12,127,3162,1804,1219,12,127,3,1,2,0,0,137,31,2,65,39,41,3,2,0,36,77,21,0,55,1,2,1,0,0,1,1,0,0,1,0,16,6,0,9,1,2,1,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,25,20,3,0,2,9,3,0,6,0
95MM17S1,1962,1883,60,4,15,1947,1873,60,0,14,1947,1873,60,0,14,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,1,0,0,1,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,2,2,0,0,0
95MM17S2,1787,1573,174,10,30,1768,1566,170,3,29,1768,1566,170,3,29,0,0,0,0,0,8,0,0,7,1,0,0,0,0,0,3,0,0,2,1,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,7,5,2,0,0,1,1,0,0,0
95MM18S1,2241,1364,810,7,60,2225,1357,809,5,54,2224,1356,809,5,54,1,1,0,0,0,5,5,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,1,0,2,2,0,0,0,2,1,0,1,0,0,0,0,0,0,0,6,2,0,0,4,2,0,0,2,0
95MM18S2,2939,2039,790,27,83,2882,2025,786,7,64,2881,2024,786,7,64,1,1,0,0,0,29,2,0,9,18,19,1,0,1,17,8,0,0,7,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,11,2,1,8,0,3,2,0,1,0,8,0,1,7,0,0,0,0,0,0,9,4,2,2,1,8,6,1,1,0
95MM19S1,1558,481,1003,29,45,1526,468,1000,15,43,1525,467,1000,15,43,1,1,0,0,0,23,9,2,11,1,1,0,0,0,1,14,4,2,8,0,2,0,0,2,0,0,0,0,0,0,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,1,0,1,3,0,0,3,0
95MM19S2,1486,631,761,28,66,1429,614,753,5,57,1429,614,753,5,57,0,0,0,0,0,46,14,7,22,3,3,2,1,0,0,30,5,5,17,3,0,0,0,0,0,4,0,0,4,0,9,7,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,4,4,1,0,1,2
95MM20S1,1614,350,1176,12,76,1597,349,1173,9,66,1597,349,1173,9,66,0,0,0,0,0,9,0,0,1,8,7,0,0,0,7,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,1,1,2,0,0,1,1
95MM20S2,1752,381,1290,19,62,1661,327,1272,3,59,1661,327,1272,3,59,0,0,0,0,0,77,49,9,16,3,3,0,0,0,3,42,21,8,13,0,0,0,0,0,0,0,0,0,0,0,32,28,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,8,0,0,1,0,1,0,0
95MM21S1,1644,164,1446,2,32,1634,160,1443,1,30,1634,160,1443,1,30,0,0,0,0,0,7,4,0,1,2,6,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0
95MM21S2,1762,1127,554,23,58,1719,1116,548,2,53,1719,1116,548,2,53,0,0,0,0,0,31,3,4,20,4,5,1,0,0,4,26,2,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,11,8,2,1,0,0,0,0,0,0
95MM22S1,1239,1167,53,9,10,1212,1153,50,1,8,1212,1153,50,1,8,0,0,0,0,0,10,2,0,8,0,2,1,0,1,0,7,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,13,10,1,0,2,3,1,2,0,0
95MM22S2,1253,1173,49,3,28,1242,1167,49,0,26,1242,1167,49,0,26,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,6,4,0,0,2,0,0,0,0,0
95MM23W1,2521,2202,206,35,78,2450,2182,187,12,69,2450,2182,187,12,69,0,0,0,0,0,29,3,0,21,5,6,0,0,2,4,3,1,0,2,0,1,0,0,1,0,0,0,0,0,0,19,2,0,16,1,21,3,14,0,4,10,2,6,0,2,9,0,7,0,2,2,1,1,0,0,14,11,2,1,0,7,3,3,1,0
95MM24W1,2503,2448,38,4,13,2489,2439,37,1,12,2486,2436,37,1,12,3,3,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,11,8,0,2,1,0,0,0,0,0
95MM25S1,1289,1239,44,1,5,1274,1225,44,1,4,1273,1224,44,1,4,1,1,0,0,0,2,1,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,11,11,0,0,0,1,1,0,0,0
95MM25S2,1458,1400,47,4,7,1452,1397,46,3,6,1446,1397,40,3,6,6,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,3,3,0,0,0,0,0,0,0,0
95MM25S3,1559,1489,53,3,14,1537,1471,52,1,13,1536,1470,52,1,13,1,1,0,0,0,3,2,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,3,1,1,0,0,0,0,0,0,3,1,1,1,0,2,2,0,0,0,10,9,0,0,1,4,4,0,0,0
95MM25S4,2057,1961,54,25,17,2023,1950,53,4,16,2022,1949,53,4,16,1,1,0,0,0,21,0,0,20,1,1,0,0,0,1,14,0,0,14,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,2,1,0,1,0,0,0,0,0,0,1,1,0,0,0,4,4,0,0,0,6,5,1,0,0
95MM26S1,1745,1691,37,2,15,1735,1686,37,0,12,1735,1686,37,0,12,0,0,0,0,0,2,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,0,1,5,4,0,1,0
95MM26S2,1386,1343,25,5,13,1371,1334,24,0,13,1371,1334,24,0,13,0,0,0,0,0,2,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,10,7,0,3,0,1,1,0,0,0
95MM27S1,2002,1713,173,61,55,1912,1690,164,21,37,1911,1689,164,21,37,1,1,0,0,0,61,7,3,35,16,15,0,2,0,13,34,7,0,27,0,4,0,0,3,1,1,0,0,1,0,7,0,1,4,2,11,5,3,1,2,4,4,0,0,0,5,1,2,1,1,2,0,1,0,1,9,7,1,1,0,9,4,2,3,0
95MM27S2,1831,1426,261,42,102,1731,1401,242,4,84,1729,1399,242,4,84,2,2,0,0,0,64,4,9,38,13,22,1,3,7,11,35,3,4,26,2,3,0,0,3,0,1,0,0,1,0,3,0,2,1,0,12,3,8,0,1,2,0,1,0,1,8,2,6,0,0,2,1,1,0,0,20,16,2,0,2,4,2,0,0,2
95MM28W1,2351,1908,364,15,64,2328,1896,361,10,61,2327,1895,361,10,61,1,1,0,0,0,7,3,0,3,1,2,1,0,0,1,4,2,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,1,0,0,0,0,0,2,1,1,0,0,2,0,1,0,1,8,5,1,1,1,4,3,0,1,0
95MM29W1,3410,2502,781,36,91,3309,2442,769,20,78,3308,2441,769,20,78,1,1,0,0,0,85,50,10,13,12,17,5,0,0,12,67,45,10,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,2,1,0,0,0,0,0,0,2,0,2,0,0,1,0,0,1,0,12,10,0,1,1,1,0,0,1,0
95MM30W1,2083,1966,71,13,33,2077,1962,71,12,32,2076,1961,71,12,32,1,1,0,0,0,3,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
95NN01S1,1492,1296,148,6,42,1488,1294,147,6,41,1485,1291,147,6,41,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,1,0,1
95NN01S2,1686,1443,203,5,35,1679,1439,202,4,34,1679,1439,202,4,34,0,0,0,0,0,4,2,0,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,2,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
95NN02W1,2211,1952,190,9,60,2189,1949,180,8,52,2189,1949,180,8,52,0,0,0,0,0,16,3,5,1,7,14,2,5,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,0,4,0,1,0,0,0,0,0
95NN03S1,1319,368,820,14,117,1281,355,809,13,104,1281,355,809,13,104,0,0,0,0,0,27,8,7,1,11,13,0,2,0,11,14,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,1,0,1,0,0,1,1,0,0,0,2,2,0,0,0,6,1,3,0,2,1,1,0,0,0
95NN03S2,1577,176,1296,4,101,1566,174,1294,4,94,1566,174,1294,4,94,0,0,0,0,0,9,1,1,0,7,9,1,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
95NN04W1,2934,2557,269,19,89,2872,2529,264,9,70,2866,2523,264,9,70,6,6,0,0,0,34,13,2,3,16,14,0,0,1,13,13,9,1,0,3,1,1,0,0,0,0,0,0,0,0,6,3,1,2,0,7,1,0,6,0,1,1,0,0,0,0,0,0,0,0,6,0,0,6,0,15,13,0,1,1,6,1,3,0,2
95NN05W1,2497,1329,1005,15,148,2462,1304,999,13,146,2459,1301,999,13,146,3,3,0,0,0,23,19,2,1,1,2,0,2,0,0,19,18,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,9,4,4,1,0,0,0,0,0,0,4,1,3,0,0,5,3,1,1,0,2,2,0,0,0,1,0,0,0,1
