GeographyCode,DC2612NI0001,DC2612NI0002,DC2612NI0003,DC2612NI0004,DC2612NI0005,DC2612NI0006,DC2612NI0007,DC2612NI0008,DC2612NI0009,DC2612NI0010,DC2612NI0011,DC2612NI0012,DC2612NI0013,DC2612NI0014,DC2612NI0015,DC2612NI0016,DC2612NI0017,DC2612NI0018,DC2612NI0019,DC2612NI0020,DC2612NI0021,DC2612NI0022,DC2612NI0023,DC2612NI0024,DC2612NI0025,DC2612NI0026,DC2612NI0027,DC2612NI0028,DC2612NI0029,DC2612NI0030,DC2612NI0031,DC2612NI0032,DC2612NI0033,DC2612NI0034,DC2612NI0035,DC2612NI0036,DC2612NI0037,DC2612NI0038,DC2612NI0039,DC2612NI0040,DC2612NI0041,DC2612NI0042,DC2612NI0043,DC2612NI0044,DC2612NI0045,DC2612NI0046,DC2612NI0047,DC2612NI0048,DC2612NI0049,DC2612NI0050,DC2612NI0051,DC2612NI0052,DC2612NI0053,DC2612NI0054,DC2612NI0055,DC2612NI0056,DC2612NI0057,DC2612NI0058,DC2612NI0059,DC2612NI0060,DC2612NI0061,DC2612NI0062,DC2612NI0063,DC2612NI0064,DC2612NI0065,DC2612NI0066,DC2612NI0067,DC2612NI0068,DC2612NI0069,DC2612NI0070,DC2612NI0071,DC2612NI0072,DC2612NI0073,DC2612NI0074,DC2612NI0075,DC2612NI0076,DC2612NI0077,DC2612NI0078,DC2612NI0079,DC2612NI0080,DC2612NI0081,DC2612NI0082,DC2612NI0083,DC2612NI0084,DC2612NI0085,DC2612NI0086,DC2612NI0087,DC2612NI0088,DC2612NI0089,DC2612NI0090,DC2612NI0091,DC2612NI0092,DC2612NI0093,DC2612NI0094,DC2612NI0095,DC2612NI0096,DC2612NI0097,DC2612NI0098,DC2612NI0099,DC2612NI0100,DC2612NI0101,DC2612NI0102,DC2612NI0103,DC2612NI0104,DC2612NI0105,DC2612NI0106,DC2612NI0107,DC2612NI0108,DC2612NI0109,DC2612NI0110,DC2612NI0111,DC2612NI0112,DC2612NI0113,DC2612NI0114,DC2612NI0115,DC2612NI0116,DC2612NI0117,DC2612NI0118,DC2612NI0119,DC2612NI0120,DC2612NI0121,DC2612NI0122,DC2612NI0123,DC2612NI0124,DC2612NI0125,DC2612NI0126,DC2612NI0127,DC2612NI0128,DC2612NI0129,DC2612NI0130,DC2612NI0131,DC2612NI0132,DC2612NI0133,DC2612NI0134,DC2612NI0135,DC2612NI0136,DC2612NI0137,DC2612NI0138,DC2612NI0139,DC2612NI0140,DC2612NI0141,DC2612NI0142,DC2612NI0143,DC2612NI0144,DC2612NI0145,DC2612NI0146,DC2612NI0147,DC2612NI0148,DC2612NI0149,DC2612NI0150,DC2612NI0151,DC2612NI0152,DC2612NI0153,DC2612NI0154,DC2612NI0155,DC2612NI0156,DC2612NI0157,DC2612NI0158,DC2612NI0159,DC2612NI0160,DC2612NI0161,DC2612NI0162,DC2612NI0163,DC2612NI0164,DC2612NI0165,DC2612NI0166,DC2612NI0167,DC2612NI0168,DC2612NI0169,DC2612NI0170,DC2612NI0171,DC2612NI0172,DC2612NI0173,DC2612NI0174,DC2612NI0175,DC2612NI0176,DC2612NI0177,DC2612NI0178,DC2612NI0179,DC2612NI0180,DC2612NI0181,DC2612NI0182,DC2612NI0183,DC2612NI0184,DC2612NI0185,DC2612NI0186,DC2612NI0187,DC2612NI0188,DC2612NI0189,DC2612NI0190,DC2612NI0191,DC2612NI0192,DC2612NI0193,DC2612NI0194,DC2612NI0195,DC2612NI0196
95JJ20S1,1580,1540,15,0,1,1,0,5,0,0,3,0,0,15,1123,1088,11,0,1,1,0,5,0,0,3,0,0,14,218,211,2,0,0,1,0,0,0,0,1,0,0,3,667,646,7,0,1,0,0,5,0,0,1,0,0,7,37,36,0,0,0,0,0,0,0,0,0,0,0,1,88,86,0,0,0,0,0,0,0,0,0,0,0,2,64,60,2,0,0,0,0,0,0,0,1,0,0,1,49,49,0,0,0,0,0,0,0,0,0,0,0,0,457,452,4,0,0,0,0,0,0,0,0,0,0,1,199,199,0,0,0,0,0,0,0,0,0,0,0,0,94,94,0,0,0,0,0,0,0,0,0,0,0,0,61,58,3,0,0,0,0,0,0,0,0,0,0,0,69,68,0,0,0,0,0,0,0,0,0,0,0,1,34,33,1,0,0,0,0,0,0,0,0,0,0,0
95JJ20S2,1457,1444,3,0,2,0,0,0,0,0,0,0,0,8,968,960,2,0,1,0,0,0,0,0,0,0,0,5,232,231,1,0,0,0,0,0,0,0,0,0,0,0,519,514,1,0,1,0,0,0,0,0,0,0,0,3,22,21,0,0,0,0,0,0,0,0,0,0,0,1,62,61,0,0,0,0,0,0,0,0,0,0,0,1,73,73,0,0,0,0,0,0,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,0,0,0,0,489,484,1,0,1,0,0,0,0,0,0,0,0,3,226,226,0,0,0,0,0,0,0,0,0,0,0,0,89,88,0,0,0,0,0,0,0,0,0,0,0,1,57,55,0,0,0,0,0,0,0,0,0,0,0,2,71,70,0,0,1,0,0,0,0,0,0,0,0,0,46,45,1,0,0,0,0,0,0,0,0,0,0,0
95JJ21W1,2300,2201,18,3,2,0,0,34,0,0,2,1,0,39,1352,1319,12,1,1,0,0,4,0,0,2,0,0,13,225,221,1,0,0,0,0,0,0,0,0,0,0,3,479,466,8,0,0,0,0,1,0,0,1,0,0,3,30,27,0,0,0,0,0,0,0,0,1,0,0,2,79,74,0,0,0,0,0,1,0,0,0,0,0,4,111,106,3,1,0,0,0,0,0,0,0,0,0,1,428,425,0,0,1,0,0,2,0,0,0,0,0,0,948,882,6,2,1,0,0,30,0,0,0,1,0,26,240,240,0,0,0,0,0,0,0,0,0,0,0,0,389,334,0,2,0,0,0,30,0,0,0,1,0,22,82,73,5,0,0,0,0,0,0,0,0,0,0,4,182,182,0,0,0,0,0,0,0,0,0,0,0,0,55,53,1,0,1,0,0,0,0,0,0,0,0,0
95JJ22W1,2062,1989,30,6,1,0,1,1,0,0,3,0,0,31,1316,1260,28,5,0,0,1,0,0,0,2,0,0,20,301,285,7,1,0,0,0,0,0,0,2,0,0,6,711,688,15,3,0,0,0,0,0,0,0,0,0,5,56,53,2,0,0,0,0,0,0,0,0,0,0,1,110,102,1,0,0,0,0,0,0,0,0,0,0,7,70,67,1,0,0,0,1,0,0,0,0,0,0,1,68,65,2,1,0,0,0,0,0,0,0,0,0,0,746,729,2,1,1,0,0,1,0,0,1,0,0,11,438,435,0,0,0,0,0,0,0,0,0,0,0,3,151,148,0,0,0,0,0,1,0,0,0,0,0,2,63,57,1,1,0,0,0,0,0,0,0,0,0,4,66,65,0,0,1,0,0,0,0,0,0,0,0,0,28,24,1,0,0,0,0,0,0,0,1,0,0,2
95KK01W1,1869,1857,2,0,0,0,1,0,0,0,0,0,0,9,1108,1099,1,0,0,0,1,0,0,0,0,0,0,7,233,232,0,0,0,0,0,0,0,0,0,0,0,1,488,483,1,0,0,0,1,0,0,0,0,0,0,3,61,59,0,0,0,0,0,0,0,0,0,0,0,2,176,175,0,0,0,0,0,0,0,0,0,0,0,1,109,109,0,0,0,0,0,0,0,0,0,0,0,0,41,41,0,0,0,0,0,0,0,0,0,0,0,0,761,758,1,0,0,0,0,0,0,0,0,0,0,2,212,212,0,0,0,0,0,0,0,0,0,0,0,0,149,149,0,0,0,0,0,0,0,0,0,0,0,0,109,109,0,0,0,0,0,0,0,0,0,0,0,0,210,210,0,0,0,0,0,0,0,0,0,0,0,0,81,78,1,0,0,0,0,0,0,0,0,0,0,2
95KK02W1,1450,1423,12,3,1,3,1,2,0,0,1,0,0,4,963,946,7,3,0,3,1,0,0,0,1,0,0,2,191,189,1,0,0,0,0,0,0,0,1,0,0,0,490,477,6,2,0,3,1,0,0,0,0,0,0,1,49,48,0,1,0,0,0,0,0,0,0,0,0,0,150,149,0,0,0,0,0,0,0,0,0,0,0,1,43,43,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,487,477,5,0,1,0,0,2,0,0,0,0,0,2,184,180,1,0,1,0,0,1,0,0,0,0,0,1,78,78,0,0,0,0,0,0,0,0,0,0,0,0,70,69,1,0,0,0,0,0,0,0,0,0,0,0,127,124,3,0,0,0,0,0,0,0,0,0,0,0,28,26,0,0,0,0,0,1,0,0,0,0,0,1
95KK03W1,1635,1623,2,5,3,0,0,0,0,0,0,0,0,2,1092,1081,2,5,3,0,0,0,0,0,0,0,0,1,210,206,0,1,2,0,0,0,0,0,0,0,0,1,489,482,2,4,1,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,0,0,0,0,0,201,201,0,0,0,0,0,0,0,0,0,0,0,0,80,80,0,0,0,0,0,0,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,0,0,0,0,543,542,0,0,0,0,0,0,0,0,0,0,0,1,134,134,0,0,0,0,0,0,0,0,0,0,0,0,114,113,0,0,0,0,0,0,0,0,0,0,0,1,95,95,0,0,0,0,0,0,0,0,0,0,0,0,134,134,0,0,0,0,0,0,0,0,0,0,0,0,66,66,0,0,0,0,0,0,0,0,0,0,0,0
95KK04W1,2061,1850,40,33,1,32,52,3,1,11,19,0,4,15,1320,1152,33,26,0,21,48,0,1,11,16,0,3,9,288,268,2,5,0,2,6,0,0,2,1,0,0,2,703,580,28,17,0,13,41,0,1,5,14,0,1,3,50,48,1,0,0,0,0,0,0,0,0,0,1,0,97,93,0,1,0,1,0,0,0,0,0,0,0,2,116,99,2,3,0,4,1,0,0,4,0,0,1,2,66,64,0,0,0,1,0,0,0,0,1,0,0,0,741,698,7,7,1,11,4,3,0,0,3,0,1,6,190,189,0,0,1,0,0,0,0,0,0,0,0,0,162,153,1,1,0,3,1,1,0,0,0,0,0,2,108,96,2,1,0,4,1,1,0,0,0,0,0,3,178,171,1,0,0,2,1,0,0,0,2,0,0,1,103,89,3,5,0,2,1,1,0,0,1,0,1,0
95KK05W1,1884,1863,0,0,5,1,0,1,0,0,0,4,0,10,1205,1189,0,0,3,1,0,1,0,0,0,4,0,7,208,203,0,0,1,0,0,1,0,0,0,2,0,1,573,566,0,0,2,0,0,0,0,0,0,2,0,3,42,40,0,0,0,0,0,0,0,0,0,0,0,2,220,220,0,0,0,0,0,0,0,0,0,0,0,0,91,89,0,0,0,1,0,0,0,0,0,0,0,1,71,71,0,0,0,0,0,0,0,0,0,0,0,0,679,674,0,0,2,0,0,0,0,0,0,0,0,3,178,177,0,0,0,0,0,0,0,0,0,0,0,1,164,163,0,0,1,0,0,0,0,0,0,0,0,0,122,120,0,0,0,0,0,0,0,0,0,0,0,2,161,160,0,0,1,0,0,0,0,0,0,0,0,0,54,54,0,0,0,0,0,0,0,0,0,0,0,0
95KK06W1,1431,1341,4,14,3,21,28,2,0,4,0,0,5,9,876,801,4,13,2,15,27,0,0,2,0,0,4,8,184,178,0,2,0,2,1,0,0,0,0,0,0,1,497,438,4,9,0,11,25,0,0,1,0,0,3,6,19,18,0,0,1,0,0,0,0,0,0,0,0,0,66,65,0,0,0,0,0,0,0,0,0,0,0,1,68,63,0,1,1,1,1,0,0,1,0,0,0,0,42,39,0,1,0,1,0,0,0,0,0,0,1,0,555,540,0,1,1,6,1,2,0,2,0,0,1,1,187,186,0,0,1,0,0,0,0,0,0,0,0,0,92,89,0,0,0,2,0,0,0,1,0,0,0,0,68,64,0,1,0,0,0,0,0,1,0,0,1,1,159,156,0,0,0,2,1,0,0,0,0,0,0,0,49,45,0,0,0,2,0,2,0,0,0,0,0,0
95KK07W1,1472,1460,4,0,0,1,0,0,0,0,6,0,0,1,995,986,4,0,0,0,0,0,0,0,5,0,0,0,188,187,1,0,0,0,0,0,0,0,0,0,0,0,506,498,3,0,0,0,0,0,0,0,5,0,0,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,185,185,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0,477,474,0,0,0,1,0,0,0,0,1,0,0,1,186,186,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,0,0,0,0,0,0,0,0,0,71,70,0,0,0,0,0,0,0,0,0,0,0,1,82,81,0,0,0,1,0,0,0,0,0,0,0,0,48,47,0,0,0,0,0,0,0,0,1,0,0,0
95KK08W1,1807,1764,17,4,0,0,0,5,2,0,3,0,2,10,1231,1202,9,3,0,0,0,5,2,0,3,0,2,5,236,228,0,1,0,0,0,4,0,0,1,0,0,2,697,681,6,2,0,0,0,0,2,0,2,0,2,2,33,32,0,0,0,0,0,1,0,0,0,0,0,0,162,162,0,0,0,0,0,0,0,0,0,0,0,0,69,67,2,0,0,0,0,0,0,0,0,0,0,0,34,32,1,0,0,0,0,0,0,0,0,0,0,1,576,562,8,1,0,0,0,0,0,0,0,0,0,5,193,192,0,0,0,0,0,0,0,0,0,0,0,1,104,103,0,0,0,0,0,0,0,0,0,0,0,1,90,84,5,0,0,0,0,0,0,0,0,0,0,1,134,132,2,0,0,0,0,0,0,0,0,0,0,0,55,51,1,1,0,0,0,0,0,0,0,0,0,2
95KK09W1,1602,1343,32,22,0,63,78,6,0,5,11,2,5,35,1053,834,28,21,0,49,70,3,0,4,9,2,5,28,187,160,5,4,0,3,8,1,0,2,2,0,0,2,616,451,20,14,0,40,58,2,0,1,6,2,5,17,28,28,0,0,0,0,0,0,0,0,0,0,0,0,99,90,0,0,0,0,2,0,0,0,0,0,0,7,83,71,3,2,0,5,0,0,0,0,1,0,0,1,40,34,0,1,0,1,2,0,0,1,0,0,0,1,549,509,4,1,0,14,8,3,0,1,2,0,0,7,197,196,0,0,0,0,0,0,0,0,0,0,0,1,69,62,2,0,0,1,1,1,0,0,1,0,0,1,70,57,0,1,0,4,2,2,0,0,1,0,0,3,152,142,2,0,0,5,0,0,0,1,0,0,0,2,61,52,0,0,0,4,5,0,0,0,0,0,0,0
95KK10W1,1536,1533,0,1,2,0,0,0,0,0,0,0,0,0,1082,1080,0,1,1,0,0,0,0,0,0,0,0,0,215,215,0,0,0,0,0,0,0,0,0,0,0,0,505,503,0,1,1,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,215,215,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,67,67,0,0,0,0,0,0,0,0,0,0,0,0,454,453,0,0,1,0,0,0,0,0,0,0,0,0,157,157,0,0,0,0,0,0,0,0,0,0,0,0,106,106,0,0,0,0,0,0,0,0,0,0,0,0,73,72,0,0,1,0,0,0,0,0,0,0,0,0,77,77,0,0,0,0,0,0,0,0,0,0,0,0,41,41,0,0,0,0,0,0,0,0,0,0,0,0
95KK11W1,1725,1625,27,13,1,25,19,0,0,3,2,0,5,5,1115,1029,23,12,0,22,18,0,0,3,1,0,5,2,254,239,3,4,0,8,0,0,0,0,0,0,0,0,594,534,19,8,0,10,16,0,0,2,1,0,3,1,26,26,0,0,0,0,0,0,0,0,0,0,0,0,83,81,0,0,0,1,0,0,0,0,0,0,0,1,113,107,1,0,0,1,1,0,0,1,0,0,2,0,45,42,0,0,0,2,1,0,0,0,0,0,0,0,610,596,4,1,1,3,1,0,0,0,1,0,0,3,240,237,0,0,0,0,0,0,0,0,0,0,0,3,85,85,0,0,0,0,0,0,0,0,0,0,0,0,71,66,3,0,0,1,1,0,0,0,0,0,0,0,158,154,0,0,1,2,0,0,0,0,1,0,0,0,56,54,1,1,0,0,0,0,0,0,0,0,0,0
95KK12W1,1669,1600,28,9,7,15,2,0,0,4,1,0,0,3,1091,1038,23,9,5,8,2,0,0,4,1,0,0,1,211,206,1,0,1,1,0,0,0,0,1,0,0,1,513,477,17,6,2,5,2,0,0,4,0,0,0,0,47,45,0,2,0,0,0,0,0,0,0,0,0,0,166,165,0,0,1,0,0,0,0,0,0,0,0,0,105,96,5,1,1,2,0,0,0,0,0,0,0,0,49,49,0,0,0,0,0,0,0,0,0,0,0,0,578,562,5,0,2,7,0,0,0,0,0,0,0,2,132,131,0,0,0,0,0,0,0,0,0,0,0,1,136,134,0,0,0,2,0,0,0,0,0,0,0,0,105,97,3,0,1,4,0,0,0,0,0,0,0,0,141,138,0,0,1,1,0,0,0,0,0,0,0,1,64,62,2,0,0,0,0,0,0,0,0,0,0,0
95KK13W1,1347,1342,0,0,1,1,0,0,0,0,2,0,0,1,863,860,0,0,0,0,0,0,0,0,2,0,0,1,166,165,0,0,0,0,0,0,0,0,1,0,0,0,357,357,0,0,0,0,0,0,0,0,0,0,0,0,43,43,0,0,0,0,0,0,0,0,0,0,0,0,176,176,0,0,0,0,0,0,0,0,0,0,0,0,50,49,0,0,0,0,0,0,0,0,1,0,0,0,71,70,0,0,0,0,0,0,0,0,0,0,0,1,484,482,0,0,1,1,0,0,0,0,0,0,0,0,204,204,0,0,0,0,0,0,0,0,0,0,0,0,109,109,0,0,0,0,0,0,0,0,0,0,0,0,43,42,0,0,1,0,0,0,0,0,0,0,0,0,81,81,0,0,0,0,0,0,0,0,0,0,0,0,47,46,0,0,0,1,0,0,0,0,0,0,0,0
95KK14W1,1504,1500,2,0,0,0,0,0,0,0,1,0,0,1,933,930,1,0,0,0,0,0,0,0,1,0,0,1,182,181,1,0,0,0,0,0,0,0,0,0,0,0,446,445,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0,0,0,0,0,154,154,0,0,0,0,0,0,0,0,0,0,0,0,71,70,0,0,0,0,0,0,0,0,1,0,0,0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,571,570,1,0,0,0,0,0,0,0,0,0,0,0,191,191,0,0,0,0,0,0,0,0,0,0,0,0,142,142,0,0,0,0,0,0,0,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,105,105,0,0,0,0,0,0,0,0,0,0,0,0,63,62,1,0,0,0,0,0,0,0,0,0,0,0
95KK15W1,2047,2035,1,0,4,0,2,2,0,0,0,0,1,2,1440,1430,1,0,4,0,2,1,0,0,0,0,1,1,258,258,0,0,0,0,0,0,0,0,0,0,0,0,739,729,1,0,4,0,2,1,0,0,0,0,1,1,51,51,0,0,0,0,0,0,0,0,0,0,0,0,242,242,0,0,0,0,0,0,0,0,0,0,0,0,89,89,0,0,0,0,0,0,0,0,0,0,0,0,61,61,0,0,0,0,0,0,0,0,0,0,0,0,607,605,0,0,0,0,0,1,0,0,0,0,0,1,178,177,0,0,0,0,0,1,0,0,0,0,0,0,152,151,0,0,0,0,0,0,0,0,0,0,0,1,103,103,0,0,0,0,0,0,0,0,0,0,0,0,125,125,0,0,0,0,0,0,0,0,0,0,0,0,49,49,0,0,0,0,0,0,0,0,0,0,0,0
95KK16W1,1606,1474,17,7,1,27,51,7,0,3,10,0,3,6,1051,933,15,7,1,24,49,4,0,1,10,0,3,4,223,205,4,2,0,2,6,0,0,0,3,0,0,1,546,461,10,4,0,15,43,2,0,0,6,0,3,2,29,28,0,0,0,0,0,1,0,0,0,0,0,0,109,106,0,0,0,2,0,1,0,0,0,0,0,0,86,79,0,1,1,3,0,0,0,1,0,0,0,1,58,54,1,0,0,2,0,0,0,0,1,0,0,0,555,541,2,0,0,3,2,3,0,2,0,0,0,2,208,205,0,0,0,1,0,2,0,0,0,0,0,0,93,92,0,0,0,1,0,0,0,0,0,0,0,0,78,73,2,0,0,1,0,0,0,1,0,0,0,1,135,131,0,0,0,0,2,0,0,1,0,0,0,1,41,40,0,0,0,0,0,1,0,0,0,0,0,0
95LL01S1,1746,1728,0,10,0,0,0,0,0,0,0,0,0,8,1258,1245,0,10,0,0,0,0,0,0,0,0,0,3,233,228,0,3,0,0,0,0,0,0,0,0,0,2,644,638,0,5,0,0,0,0,0,0,0,0,0,1,57,56,0,1,0,0,0,0,0,0,0,0,0,0,169,168,0,1,0,0,0,0,0,0,0,0,0,0,80,80,0,0,0,0,0,0,0,0,0,0,0,0,75,75,0,0,0,0,0,0,0,0,0,0,0,0,488,483,0,0,0,0,0,0,0,0,0,0,0,5,176,173,0,0,0,0,0,0,0,0,0,0,0,3,116,116,0,0,0,0,0,0,0,0,0,0,0,0,59,58,0,0,0,0,0,0,0,0,0,0,0,1,109,108,0,0,0,0,0,0,0,0,0,0,0,1,28,28,0,0,0,0,0,0,0,0,0,0,0,0
95LL01S2,1705,1669,19,1,3,0,9,0,0,0,0,0,0,4,1261,1229,17,1,3,0,8,0,0,0,0,0,0,3,250,247,2,0,0,0,1,0,0,0,0,0,0,0,702,677,12,1,3,0,7,0,0,0,0,0,0,2,31,31,0,0,0,0,0,0,0,0,0,0,0,0,138,137,0,0,0,0,0,0,0,0,0,0,0,1,66,66,0,0,0,0,0,0,0,0,0,0,0,0,74,71,3,0,0,0,0,0,0,0,0,0,0,0,444,440,2,0,0,0,1,0,0,0,0,0,0,1,157,157,0,0,0,0,0,0,0,0,0,0,0,0,102,102,0,0,0,0,0,0,0,0,0,0,0,0,65,63,1,0,0,0,1,0,0,0,0,0,0,0,92,91,1,0,0,0,0,0,0,0,0,0,0,0,28,27,0,0,0,0,0,0,0,0,0,0,0,1
95LL02S1,1150,1065,37,21,0,5,3,6,0,2,2,0,4,5,843,769,30,20,0,4,3,5,0,2,2,0,4,4,166,161,2,1,0,0,0,1,0,0,0,0,0,1,504,444,27,16,0,2,3,2,0,2,1,0,4,3,19,19,0,0,0,0,0,0,0,0,0,0,0,0,89,88,0,0,0,0,0,1,0,0,0,0,0,0,35,29,1,2,0,2,0,1,0,0,0,0,0,0,30,28,0,1,0,0,0,0,0,0,1,0,0,0,307,296,7,1,0,1,0,1,0,0,0,0,0,1,135,134,1,0,0,0,0,0,0,0,0,0,0,0,58,57,0,0,0,0,0,0,0,0,0,0,0,1,38,36,1,0,0,1,0,0,0,0,0,0,0,0,51,50,0,0,0,0,0,1,0,0,0,0,0,0,25,19,5,1,0,0,0,0,0,0,0,0,0,0
95LL02S2,1100,758,141,55,0,64,7,10,13,7,6,3,4,32,699,429,122,44,0,38,7,8,13,6,6,3,4,19,118,79,18,5,0,4,1,3,1,1,0,0,2,4,431,242,92,30,0,24,3,2,12,4,5,2,2,13,10,8,0,1,0,0,0,0,0,0,0,0,0,1,30,23,2,1,0,2,0,1,0,0,0,1,0,0,95,70,9,7,0,4,2,1,0,1,1,0,0,0,15,7,1,0,0,4,1,1,0,0,0,0,0,1,401,329,19,11,0,26,0,2,0,1,0,0,0,13,135,131,0,0,0,4,0,0,0,0,0,0,0,0,26,19,1,1,0,5,0,0,0,0,0,0,0,0,45,26,8,4,0,3,0,1,0,1,0,0,0,2,121,111,3,1,0,3,0,0,0,0,0,0,0,3,74,42,7,5,0,11,0,1,0,0,0,0,0,8
95LL03W1,1703,1566,28,51,3,24,0,0,5,11,4,0,0,11,1089,974,24,46,3,17,0,0,5,9,3,0,0,8,200,184,2,10,0,1,0,0,0,3,0,0,0,0,646,565,15,32,3,12,0,0,5,6,3,0,0,5,26,25,0,0,0,0,0,0,0,0,0,0,0,1,72,64,5,0,0,1,0,0,0,0,0,0,0,2,106,101,1,2,0,2,0,0,0,0,0,0,0,0,39,35,1,2,0,1,0,0,0,0,0,0,0,0,614,592,4,5,0,7,0,0,0,2,1,0,0,3,217,215,1,1,0,0,0,0,0,0,0,0,0,0,88,86,1,0,0,1,0,0,0,0,0,0,0,0,86,78,2,2,0,1,0,0,0,0,1,0,0,2,164,162,0,0,0,2,0,0,0,0,0,0,0,0,59,51,0,2,0,3,0,0,0,2,0,0,0,1
95LL04W1,2136,2016,38,12,4,50,2,0,4,0,0,0,0,10,1370,1281,32,9,1,36,1,0,3,0,0,0,0,7,309,294,8,0,0,6,0,0,0,0,0,0,0,1,732,671,21,8,1,24,0,0,3,0,0,0,0,4,31,29,1,0,0,1,0,0,0,0,0,0,0,0,104,102,0,0,0,1,0,0,0,0,0,0,0,1,129,121,2,1,0,4,0,0,0,0,0,0,0,1,65,64,0,0,0,0,1,0,0,0,0,0,0,0,766,735,6,3,3,14,1,0,1,0,0,0,0,3,272,266,1,0,0,3,0,0,0,0,0,0,0,2,137,128,2,1,3,2,0,0,1,0,0,0,0,0,106,99,1,2,0,4,0,0,0,0,0,0,0,0,184,179,1,0,0,3,0,0,0,0,0,0,0,1,67,63,1,0,0,2,1,0,0,0,0,0,0,0
95LL05S1,1702,1661,2,6,1,3,0,8,4,0,1,0,0,16,1265,1233,2,5,0,0,0,6,4,0,1,0,0,14,242,238,0,0,0,0,0,2,0,0,1,0,0,1,700,683,0,2,0,0,0,1,4,0,0,0,0,10,48,48,0,0,0,0,0,0,0,0,0,0,0,0,172,167,0,2,0,0,0,3,0,0,0,0,0,0,29,25,1,0,0,0,0,0,0,0,0,0,0,3,74,72,1,1,0,0,0,0,0,0,0,0,0,0,437,428,0,1,1,3,0,2,0,0,0,0,0,2,207,207,0,0,0,0,0,0,0,0,0,0,0,0,93,89,0,1,1,2,0,0,0,0,0,0,0,0,60,56,0,0,0,1,0,2,0,0,0,0,0,1,49,48,0,0,0,0,0,0,0,0,0,0,0,1,28,28,0,0,0,0,0,0,0,0,0,0,0,0
95LL05S2,1274,1239,3,0,0,5,1,0,0,4,0,0,0,22,866,842,3,0,0,5,1,0,0,4,0,0,0,11,167,166,0,0,0,1,0,0,0,0,0,0,0,0,456,443,0,0,0,3,1,0,0,4,0,0,0,5,36,34,1,0,0,0,0,0,0,0,0,0,0,1,103,99,2,0,0,0,0,0,0,0,0,0,0,2,51,48,0,0,0,0,0,0,0,0,0,0,0,3,53,52,0,0,0,1,0,0,0,0,0,0,0,0,408,397,0,0,0,0,0,0,0,0,0,0,0,11,161,158,0,0,0,0,0,0,0,0,0,0,0,3,79,78,0,0,0,0,0,0,0,0,0,0,0,1,51,48,0,0,0,0,0,0,0,0,0,0,0,3,83,82,0,0,0,0,0,0,0,0,0,0,0,1,34,31,0,0,0,0,0,0,0,0,0,0,0,3
95LL06S1,1186,1097,30,38,1,6,0,3,2,3,1,0,0,5,802,726,25,34,1,4,0,3,2,3,0,0,0,4,140,125,5,8,0,1,0,0,0,0,0,0,0,1,460,416,14,21,1,1,0,0,2,3,0,0,0,2,20,19,0,0,0,0,0,0,0,0,0,0,0,1,83,81,2,0,0,0,0,0,0,0,0,0,0,0,56,48,1,2,0,2,0,3,0,0,0,0,0,0,43,37,3,3,0,0,0,0,0,0,0,0,0,0,384,371,5,4,0,2,0,0,0,0,1,0,0,1,159,159,0,0,0,0,0,0,0,0,0,0,0,0,70,68,0,0,0,1,0,0,0,0,1,0,0,0,51,49,1,0,0,0,0,0,0,0,0,0,0,1,68,65,1,1,0,1,0,0,0,0,0,0,0,0,36,30,3,3,0,0,0,0,0,0,0,0,0,0
95LL06S2,1288,1193,50,19,0,7,2,0,2,2,2,0,5,6,805,723,44,17,0,5,2,0,2,2,1,0,5,4,144,139,1,1,0,1,1,0,1,0,0,0,0,0,514,451,37,11,0,4,1,0,1,1,1,0,4,3,20,19,0,0,0,0,0,0,0,0,0,0,0,1,43,42,0,1,0,0,0,0,0,0,0,0,0,0,55,45,5,4,0,0,0,0,0,0,0,0,1,0,29,27,1,0,0,0,0,0,0,1,0,0,0,0,483,470,6,2,0,2,0,0,0,0,1,0,0,2,243,242,0,0,0,1,0,0,0,0,0,0,0,0,47,46,1,0,0,0,0,0,0,0,0,0,0,0,50,41,4,2,0,1,0,0,0,0,1,0,0,1,114,113,0,0,0,0,0,0,0,0,0,0,0,1,29,28,1,0,0,0,0,0,0,0,0,0,0,0
