GeographyCode,DC4403NI0001,DC4403NI0002,DC4403NI0003,DC4403NI0004,DC4403NI0005,DC4403NI0006,DC4403NI0007,DC4403NI0008,DC4403NI0009,DC4403NI0010,DC4403NI0011,DC4403NI0012,DC4403NI0013,DC4403NI0014,DC4403NI0015,DC4403NI0016,DC4403NI0017,DC4403NI0018,DC4403NI0019,DC4403NI0020,DC4403NI0021,DC4403NI0022,DC4403NI0023,DC4403NI0024,DC4403NI0025,DC4403NI0026,DC4403NI0027,DC4403NI0028,DC4403NI0029,DC4403NI0030,DC4403NI0031,DC4403NI0032,DC4403NI0033,DC4403NI0034,DC4403NI0035,DC4403NI0036,DC4403NI0037,DC4403NI0038,DC4403NI0039,DC4403NI0040,DC4403NI0041,DC4403NI0042,DC4403NI0043,DC4403NI0044,DC4403NI0045,DC4403NI0046,DC4403NI0047,DC4403NI0048,DC4403NI0049,DC4403NI0050,DC4403NI0051,DC4403NI0052,DC4403NI0053,DC4403NI0054,DC4403NI0055,DC4403NI0056,DC4403NI0057,DC4403NI0058,DC4403NI0059,DC4403NI0060,DC4403NI0061,DC4403NI0062,DC4403NI0063,DC4403NI0064,DC4403NI0065,DC4403NI0066,DC4403NI0067,DC4403NI0068,DC4403NI0069,DC4403NI0070,DC4403NI0071,DC4403NI0072,DC4403NI0073,DC4403NI0074,DC4403NI0075,DC4403NI0076,DC4403NI0077,DC4403NI0078,DC4403NI0079,DC4403NI0080,DC4403NI0081,DC4403NI0082,DC4403NI0083,DC4403NI0084,DC4403NI0085,DC4403NI0086,DC4403NI0087,DC4403NI0088,DC4403NI0089,DC4403NI0090,DC4403NI0091,DC4403NI0092,DC4403NI0093,DC4403NI0094,DC4403NI0095,DC4403NI0096,DC4403NI0097,DC4403NI0098,DC4403NI0099,DC4403NI0100,DC4403NI0101,DC4403NI0102,DC4403NI0103,DC4403NI0104,DC4403NI0105,DC4403NI0106,DC4403NI0107,DC4403NI0108,DC4403NI0109,DC4403NI0110,DC4403NI0111,DC4403NI0112,DC4403NI0113,DC4403NI0114,DC4403NI0115,DC4403NI0116,DC4403NI0117,DC4403NI0118,DC4403NI0119,DC4403NI0120,DC4403NI0121,DC4403NI0122,DC4403NI0123,DC4403NI0124,DC4403NI0125,DC4403NI0126,DC4403NI0127,DC4403NI0128,DC4403NI0129,DC4403NI0130,DC4403NI0131,DC4403NI0132
95LL14S1,1270,204,399,9,413,25,174,0,1,0,45,1270,204,399,9,413,25,174,0,1,0,45,1265,204,399,9,411,25,172,0,1,0,44,149,30,38,0,28,6,38,0,0,0,9,257,35,66,0,96,6,36,0,0,0,18,859,139,295,9,287,13,98,0,1,0,17,5,0,0,0,2,0,2,0,0,0,1,3,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL14S2,1381,509,653,8,66,0,125,0,8,0,12,1381,509,653,8,66,0,125,0,8,0,12,1381,509,653,8,66,0,125,0,8,0,12,241,113,115,0,0,0,8,0,0,0,5,709,274,357,8,4,0,57,0,7,0,2,431,122,181,0,62,0,60,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL15S1,1446,433,471,7,91,135,259,4,14,7,25,1446,433,471,7,91,135,259,4,14,7,25,1280,427,471,7,84,51,206,4,14,0,16,464,196,226,0,8,1,25,0,2,0,6,355,124,138,4,13,2,60,4,3,0,7,461,107,107,3,63,48,121,0,9,0,3,166,6,0,0,7,84,53,0,0,7,9,134,5,0,0,7,77,34,0,0,7,4,23,1,0,0,0,4,13,0,0,0,5,9,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL15S2,1540,514,639,7,135,2,210,0,13,3,17,1540,514,639,7,135,2,210,0,13,3,17,1468,514,639,7,71,2,204,0,13,3,15,706,329,319,1,8,0,36,0,2,3,8,534,107,269,6,18,0,126,0,2,0,6,228,78,51,0,45,2,42,0,9,0,1,72,0,0,0,64,0,6,0,0,0,2,67,0,0,0,61,0,4,0,0,0,2,5,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL16S1,2789,829,1419,33,68,2,394,4,18,0,22,2789,829,1419,33,68,2,394,4,18,0,22,2770,825,1415,33,68,2,386,4,17,0,20,1898,681,1029,3,0,0,155,4,12,0,14,664,125,303,24,51,0,150,0,5,0,6,208,19,83,6,17,2,81,0,0,0,0,19,4,4,0,0,0,8,0,1,0,2,12,2,4,0,0,0,4,0,0,0,2,5,0,0,0,0,0,4,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL16S2,3256,494,1735,42,256,11,669,0,16,0,33,3256,494,1735,42,256,11,669,0,16,0,33,3217,491,1730,39,252,11,646,0,16,0,32,1397,298,855,2,14,4,201,0,2,0,21,1322,147,645,24,105,7,381,0,9,0,4,498,46,230,13,133,0,64,0,5,0,7,36,0,5,3,4,0,23,0,0,0,1,26,0,5,0,4,0,17,0,0,0,0,10,0,0,3,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL17W1,2529,831,928,12,245,27,393,2,17,2,72,2529,831,928,12,245,27,393,2,17,2,72,2471,828,926,12,238,0,375,2,17,1,72,834,388,325,1,26,0,64,2,1,0,27,950,272,379,10,74,0,183,0,7,0,25,687,168,222,1,138,0,128,0,9,1,20,58,3,2,0,7,27,18,0,0,1,0,54,3,2,0,7,27,14,0,0,1,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL18S1,1954,722,880,4,8,5,249,6,20,7,53,1954,722,880,4,8,5,249,6,20,7,53,1925,709,877,4,7,5,239,6,18,7,53,826,345,384,0,2,0,62,2,0,1,30,970,329,454,0,3,0,139,4,17,5,19,129,35,39,4,2,5,38,0,1,1,4,29,13,3,0,1,0,10,0,2,0,0,24,11,3,0,1,0,7,0,2,0,0,3,0,0,0,0,0,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL18S2,1377,511,684,12,11,12,115,0,16,0,16,1377,511,684,12,11,12,115,0,16,0,16,1340,511,662,12,11,3,109,0,16,0,16,680,308,335,0,0,3,20,0,7,0,7,634,198,324,12,0,0,86,0,9,0,5,26,5,3,0,11,0,3,0,0,0,4,37,0,22,0,0,9,6,0,0,0,0,28,0,22,0,0,0,6,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL19S1,2283,616,1343,6,74,8,188,5,14,0,29,2283,616,1343,6,74,8,188,5,14,0,29,2269,616,1342,6,65,8,185,4,14,0,29,1515,456,967,2,1,6,62,0,2,0,19,526,114,293,4,31,2,66,3,12,0,1,228,46,82,0,33,0,57,1,0,0,9,14,0,1,0,9,0,3,1,0,0,0,11,0,1,0,9,0,0,1,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL19S2,2865,809,1600,13,86,5,273,3,18,2,56,2865,809,1600,13,86,5,273,3,18,2,56,2827,807,1594,13,83,5,248,2,18,2,55,1783,615,1038,2,2,2,84,2,12,2,24,583,97,383,8,17,1,62,0,0,0,15,461,95,173,3,64,2,102,0,6,0,16,36,0,6,0,3,0,25,1,0,0,1,33,0,6,0,0,0,25,1,0,0,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL20W1,2401,487,1166,11,292,47,336,0,16,1,45,2401,487,1166,11,292,47,336,0,16,1,45,2349,485,1162,11,254,47,332,0,16,1,41,220,34,138,0,16,2,29,0,0,0,1,965,171,529,11,68,40,112,0,8,0,26,1164,280,495,0,170,5,191,0,8,1,14,52,2,4,0,38,0,4,0,0,0,4,50,2,4,0,38,0,2,0,0,0,4,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL21W1,3983,801,1773,27,264,133,865,11,45,16,48,3983,801,1773,27,264,133,865,11,45,16,48,3667,783,1750,27,223,60,719,11,43,8,43,1137,202,793,3,9,3,111,0,5,1,10,1512,371,625,13,85,11,362,11,16,2,16,1018,210,332,11,129,46,246,0,22,5,17,314,16,23,0,41,73,146,0,2,8,5,244,8,17,0,39,71,95,0,2,7,5,56,3,6,0,2,2,42,0,0,1,0,14,5,0,0,0,0,9,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL22W1,3728,706,1764,38,246,74,837,0,21,9,33,3728,706,1764,38,246,74,837,0,21,9,33,3575,691,1752,38,139,73,826,0,20,8,28,907,184,607,0,8,4,88,0,0,0,16,1443,237,657,24,33,63,413,0,8,3,5,1225,270,488,14,98,6,325,0,12,5,7,153,15,12,0,107,1,11,0,1,1,5,146,9,12,0,107,1,11,0,0,1,5,7,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL23W1,2157,450,658,7,577,39,370,5,6,1,44,2157,450,658,7,577,39,370,5,6,1,44,2056,445,652,7,522,35,341,5,6,1,42,279,118,104,0,29,0,24,0,0,0,4,706,155,267,7,109,8,128,5,2,0,25,1071,172,281,0,384,27,189,0,4,1,13,101,5,6,0,55,4,29,0,0,0,2,95,5,6,0,52,4,26,0,0,0,2,3,0,0,0,2,0,1,0,0,0,0,3,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL24S1,2027,626,1014,4,25,0,260,5,44,0,49,2027,626,1014,4,25,0,260,5,44,0,49,2011,625,1012,4,23,0,250,5,44,0,48,1547,571,787,3,1,0,113,0,30,0,42,370,41,190,1,0,0,115,5,12,0,6,94,13,35,0,22,0,22,0,2,0,0,13,0,0,0,2,0,10,0,0,0,1,12,0,0,0,2,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL24S2,1716,686,670,0,70,18,193,5,21,5,48,1716,686,670,0,70,18,193,5,21,5,48,1700,685,670,0,70,18,180,3,21,5,48,1262,568,525,0,16,9,101,3,7,2,31,311,74,122,0,32,0,57,0,10,3,13,127,43,23,0,22,9,22,0,4,0,4,13,0,0,0,0,0,11,2,0,0,0,10,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL25S1,2583,775,1284,39,124,8,318,3,10,0,22,2583,775,1284,39,124,8,318,3,10,0,22,2547,769,1275,39,121,8,303,0,10,0,22,1546,588,803,12,9,0,121,0,3,0,10,622,118,301,23,33,6,132,0,1,0,8,379,63,171,4,79,2,50,0,6,0,4,36,6,9,0,3,0,15,3,0,0,0,30,6,8,0,3,0,13,0,0,0,0,5,0,0,0,0,0,2,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL25S2,1953,663,1094,5,5,2,151,0,17,0,16,1953,663,1094,5,5,2,151,0,17,0,16,1953,663,1094,5,5,2,151,0,17,0,16,1364,532,752,1,0,2,59,0,11,0,7,453,103,287,3,1,0,49,0,4,0,6,136,28,55,1,4,0,43,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL26S1,1517,356,474,26,56,96,466,0,16,5,22,1517,356,474,26,56,96,466,0,16,5,22,1330,348,461,26,46,59,356,0,14,2,18,75,28,30,0,0,5,5,0,1,0,6,295,83,123,8,6,4,69,0,2,0,0,960,237,308,18,40,50,282,0,11,2,12,187,8,13,0,10,37,110,0,2,3,4,170,8,11,0,10,37,96,0,2,3,3,15,0,2,0,0,0,13,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL26S2,2179,592,1263,13,15,8,246,2,24,4,12,2179,592,1263,13,15,8,246,2,24,4,12,2175,592,1260,13,14,8,246,2,24,4,12,1365,466,815,3,0,0,64,0,9,0,8,556,74,356,7,6,0,99,2,4,4,4,254,52,89,3,8,8,83,0,11,0,0,4,0,3,0,1,0,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM01S1,1427,244,367,7,612,7,147,0,14,0,29,1427,244,367,7,612,7,147,0,14,0,29,1421,244,367,7,607,7,147,0,13,0,29,285,95,82,3,69,4,22,0,3,0,7,343,44,54,4,191,3,34,0,0,0,13,793,105,231,0,347,0,91,0,10,0,9,6,0,0,0,5,0,0,0,1,0,0,6,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM01S2,1734,244,959,14,11,17,447,6,15,7,14,1734,244,959,14,11,17,447,6,15,7,14,1686,243,956,13,11,17,415,6,15,4,6,543,146,310,0,0,1,83,0,0,0,3,1116,97,641,13,9,16,318,4,15,2,1,27,0,5,0,2,0,14,2,0,2,2,48,1,3,1,0,0,32,0,0,3,8,38,0,3,1,0,0,23,0,0,3,8,10,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM01S3,1614,462,771,6,132,3,214,0,4,6,16,1614,462,771,6,132,3,214,0,4,6,16,1514,451,753,5,132,0,150,0,3,6,14,739,302,376,2,9,0,37,0,3,1,9,599,120,289,3,93,0,89,0,0,0,5,176,29,88,0,30,0,24,0,0,5,0,100,11,18,1,0,3,64,0,1,0,2,93,10,18,1,0,0,62,0,0,0,2,4,1,0,0,0,0,2,0,1,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM02S1,1507,673,578,0,93,13,89,0,46,0,15,1507,673,578,0,93,13,89,0,46,0,15,1407,658,549,0,63,6,75,0,42,0,14,655,358,265,0,1,0,11,0,20,0,0,308,132,99,0,15,0,36,0,15,0,11,444,168,185,0,47,6,28,0,7,0,3,100,15,29,0,30,7,14,0,4,0,1,91,15,29,0,29,0,13,0,4,0,1,9,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM02S2,1685,643,897,5,14,0,91,0,15,0,20,1685,643,897,5,14,0,91,0,15,0,20,1681,642,897,5,14,0,88,0,15,0,20,1373,557,729,5,0,0,54,0,11,0,17,242,70,140,0,0,0,25,0,4,0,3,66,15,28,0,14,0,9,0,0,0,0,4,1,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM03W1,3508,1350,1551,11,177,23,285,2,58,2,49,3508,1350,1551,11,177,23,285,2,58,2,49,3496,1348,1545,11,177,23,284,2,58,2,46,2554,1103,1213,2,32,4,144,1,21,0,34,615,186,213,1,53,17,109,1,24,2,9,327,59,119,8,92,2,31,0,13,0,3,9,0,6,0,0,0,1,0,0,0,2,5,0,2,0,0,0,1,0,0,0,2,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
95MM04W1,2151,534,887,16,319,92,217,0,32,7,47,2151,534,887,16,319,92,217,0,32,7,47,2082,534,885,16,309,54,202,0,32,6,44,169,39,69,0,29,15,14,0,3,0,0,663,163,284,1,105,12,75,0,6,0,17,1250,332,532,15,175,27,113,0,23,6,27,69,0,2,0,10,38,15,0,0,1,3,55,0,0,0,10,35,8,0,0,1,1,11,0,1,0,0,2,6,0,0,0,2,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM05W1,2473,356,588,4,808,437,188,0,22,1,69,2471,356,588,4,808,435,188,0,22,1,69,2176,346,568,4,666,371,150,0,21,0,50,197,30,27,0,66,46,15,0,0,0,13,485,43,68,4,166,143,41,0,4,0,16,1494,273,473,0,434,182,94,0,17,0,21,295,10,20,0,142,64,38,0,1,1,19,286,9,20,0,142,64,30,0,1,1,19,8,1,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0
95MM06S1,1376,278,624,6,251,48,142,0,5,0,22,1376,278,624,6,251,48,142,0,5,0,22,1315,278,607,6,222,48,137,0,4,0,13,230,51,87,0,48,0,33,0,4,0,7,282,65,160,2,11,10,33,0,0,0,1,803,162,360,4,163,38,71,0,0,0,5,61,0,17,0,29,0,5,0,1,0,9,61,0,17,0,29,0,5,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM06S2,1176,158,432,2,345,52,143,0,11,10,23,1176,158,432,2,345,52,143,0,11,10,23,1100,156,427,2,296,52,134,0,11,8,14,78,37,18,2,11,0,3,0,0,4,3,159,17,55,0,67,2,15,0,2,0,1,863,102,354,0,218,50,116,0,9,4,10,76,2,5,0,49,0,9,0,0,2,9,74,2,5,0,49,0,9,0,0,0,9,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM07W1,2578,573,771,13,762,88,289,0,23,1,58,2578,573,771,13,762,88,289,0,23,1,58,2364,568,745,12,660,44,264,0,21,0,50,740,290,311,0,61,1,56,0,7,0,14,622,151,171,4,129,18,117,0,7,0,25,1002,127,263,8,470,25,91,0,7,0,11,214,5,26,1,102,44,25,0,2,1,8,205,4,26,1,98,42,23,0,2,1,8,8,1,0,0,4,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM08S1,1291,282,353,0,335,109,164,0,13,9,26,1291,282,353,0,335,109,164,0,13,9,26,1180,280,346,0,314,62,137,0,13,8,20,255,75,85,0,29,14,42,0,5,0,5,416,111,153,0,54,42,34,0,6,6,10,509,94,108,0,231,6,61,0,2,2,5,111,2,7,0,21,47,27,0,0,1,6,111,2,7,0,21,47,27,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM08S2,1651,539,770,8,14,123,160,3,15,0,19,1651,539,770,8,14,123,160,3,15,0,19,1584,537,767,7,10,70,157,3,14,0,19,710,294,356,0,3,12,33,0,1,0,11,777,216,366,7,2,53,111,3,11,0,8,97,27,45,0,5,5,13,0,2,0,0,67,2,3,1,4,53,3,0,1,0,0,65,2,3,1,4,52,2,0,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM09S1,1588,404,764,12,113,68,197,0,4,0,26,1588,404,764,12,113,68,197,0,4,0,26,1556,404,764,12,110,49,189,0,4,0,24,888,240,508,12,11,16,86,0,2,0,13,391,90,169,0,38,33,52,0,0,0,9,277,74,87,0,61,0,51,0,2,0,2,32,0,0,0,3,19,8,0,0,0,2,31,0,0,0,3,19,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM09S2,1974,785,979,0,40,4,125,0,9,0,32,1974,785,979,0,40,4,125,0,9,0,32,1973,785,978,0,40,4,125,0,9,0,32,1584,669,816,0,0,0,70,0,5,0,24,307,97,129,0,23,4,45,0,4,0,5,82,19,33,0,17,0,10,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM10S1,1456,61,296,0,757,218,51,0,7,4,62,1456,61,296,0,757,218,51,0,7,4,62,1446,61,294,0,751,216,51,0,7,4,62,174,6,14,0,99,18,13,0,1,3,20,573,25,124,0,217,159,21,0,5,0,22,699,30,156,0,435,39,17,0,1,1,20,10,0,2,0,6,2,0,0,0,0,0,8,0,0,0,6,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM10S2,1294,196,515,4,236,178,117,0,22,12,14,1294,196,515,4,236,178,117,0,22,12,14,1222,184,502,4,229,169,86,0,22,12,14,104,21,35,0,29,4,13,0,2,0,0,381,26,129,0,78,102,25,0,9,7,5,737,137,338,4,122,63,48,0,11,5,9,72,12,13,0,7,9,31,0,0,0,0,66,8,13,0,7,9,29,0,0,0,0,6,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM11W1,2277,289,730,1,914,150,115,0,7,6,65,2277,289,730,1,914,150,115,0,7,6,65,2114,289,716,1,791,145,105,0,7,3,57,177,22,22,0,89,22,5,0,0,0,17,732,84,237,0,279,65,35,0,5,0,27,1205,183,457,1,423,58,65,0,2,3,13,162,0,14,0,123,5,10,0,0,3,7,159,0,14,0,121,5,9,0,0,3,7,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
95MM12S1,2022,432,882,3,245,261,128,0,14,15,42,2022,432,882,3,245,261,128,0,14,15,42,1970,431,867,3,229,257,114,0,13,14,42,897,288,491,3,17,40,26,0,8,5,19,615,95,212,0,67,172,51,0,2,1,15,458,48,164,0,145,45,37,0,3,8,8,51,0,15,0,16,4,14,0,1,1,0,42,0,9,0,15,4,13,0,0,1,0,7,0,6,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM12S2,1298,64,351,8,632,67,98,0,11,6,61,1298,64,351,8,632,67,98,0,11,6,61,1215,64,346,6,564,67,92,0,11,6,59,145,22,28,0,67,4,10,0,0,0,14,468,6,113,6,223,49,35,0,2,6,28,602,36,205,0,274,14,47,0,9,0,17,83,0,5,2,68,0,6,0,0,0,2,81,0,5,2,68,0,4,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM12S3,2538,181,1137,14,272,506,281,0,42,68,37,2538,181,1137,14,272,506,281,0,42,68,37,2403,181,1110,14,242,495,219,0,37,68,37,441,48,252,0,8,73,42,0,8,7,3,1586,115,722,13,170,349,121,0,29,53,14,376,18,136,1,64,73,56,0,0,8,20,135,0,27,0,30,11,62,0,5,0,0,129,0,27,0,30,11,56,0,5,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM13S1,1205,319,697,17,23,16,113,0,8,4,8,1205,319,697,17,23,16,113,0,8,4,8,1197,319,691,17,23,16,111,0,8,4,8,753,199,448,5,7,0,83,0,5,0,6,396,109,238,12,5,2,25,0,3,0,2,48,11,5,0,11,14,3,0,0,4,0,8,0,6,0,0,0,2,0,0,0,0,4,0,2,0,0,0,2,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM13S2,1236,80,313,4,624,101,70,0,17,0,27,1236,80,313,4,624,101,70,0,17,0,27,1174,79,308,4,580,97,65,0,17,0,24,120,7,42,0,47,10,7,0,0,0,7,353,19,89,2,188,27,19,0,1,0,8,701,53,177,2,345,60,39,0,16,0,9,62,1,5,0,44,4,5,0,0,0,3,62,1,5,0,44,4,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM13S3,1569,131,556,10,350,324,138,1,17,4,38,1569,131,556,10,350,324,138,1,17,4,38,1506,131,552,9,334,314,108,0,17,3,38,259,37,129,2,30,17,27,0,5,0,12,636,31,185,0,139,223,31,0,8,3,16,611,63,238,7,165,74,50,0,4,0,10,63,0,4,1,16,10,30,1,0,1,0,59,0,4,1,16,10,26,1,0,1,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM13S4,2553,203,1274,15,336,269,415,0,15,8,18,2553,203,1274,15,336,269,415,0,15,8,18,2510,194,1273,15,323,257,408,0,15,8,17,956,144,616,0,38,15,122,0,6,2,13,1322,43,564,14,221,230,233,0,9,4,4,232,7,93,1,64,12,53,0,0,2,0,34,0,1,0,13,12,7,0,0,0,1,34,0,1,0,13,12,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
